codigo_banco,codigo_agencia,nome_agencia,estado,codigo_cidade,digito_agencia
1;488;SAO SEPE;RS;4314100;X
1;490;BCO.BRASIL AG- 490-1 - SOLEDAD;RS;4314100;1
1;495;PATO BRANCO;RS;4314100;2
1;500;BCO.BRASIL AG - 500-2 - SÃO GE;RS;4314100;2
1;501;BANCO DO BRASIL AG 501-0 - SAR;RS;4314100;0
1;509;BCO.BRASIL AGENCIA - 0509-6 -;RS;4314100;6
1;517;CURITIBANOS;RS;4314100;7
1;531;BCO.BRASIL - AG - 0531-2 - CAS;RS;4314100;2
1;561;SAO FRANCISCO;RS;4314100;4
1;575;BCO.BRASIL AG - 575-4 - GRAMAD;RS;4314100;4
1;586;XANXERE;RS;4314100;X
1;599;BCO.BRASIL AG - 0599-1- SAO MI;RS;4314100;1
1;604;BCO.BRASIL AG 604-1 - VERANOPO;RS;4314100;1
1;615;BCO.BRASIL AG 615-7 - PALMAS;RS;4314100;7
1;616;FCO BELTRA;RS;4314100;5
1;617;BCO.BRASIL AG 617-3 - CANGUCU;RS;4314100;3
1;619;BCO.BRASIL AG 619-X - JULIO DE;RS;4314100;X
1;626;BANCO DO BRASIL AG 626-2 CANDE;RS;4314100;2
1;628;BCO.BRASIL AG 628-9 - VIAMÃO;RS;4314100;9
1;653;BCO.BRASIL AG- 653-X - SAPIRAN;RS;4314100;X
1;655;BCO.BRASIL AG 655-6 - SAO MATE;RS;4314100;6
1;656;BCO.BRASIL - AGENCIA -656-4 SÃ;RS;4314100;4
1;665;BCO.BRASIL AG: 0665-3 - TELEMA;RS;4314100;3
1;669;BANCO BRASIL AG-669-6 ANTONIO;RS;4314100;6
1;670;CACAPAVA DO SUL;RS;4314100;X
1;671;TAQUARI;RS;4314100;8
1;672;BCO.BRASIL AG 672-6 - VENANCIO;RS;4314100;6
1;677;IBIRUBA;RS;4314100;7
1;678;BCO.BRASIL AG - 678-5 - TAPERA;RS;4314100;5
1;679;BANCO DO BRASIL AG - 679-3 - C;RS;4314100;3
1;680;FREDERICO;RS;4314100;7
1;682;TRES DE MAIO;RS;4314100;3
1;685;BCO.BRASIL AG 0685-8 - CAMPOS;RS;4314100;8
1;694;BCO.BRASIL AG 694-7 OSORIO;RS;4314100;7
1;705;GIRUA;RS;4314100;6
1;707;BCO.BRASIL AG- 707-2 - FAXINAL;RS;4314100;2
1;709;BCO.BRASIL AG 709-9 - PANAMBI;RS;4314100;9
1;723;BCO.DO BRASIL AG- 0723-4 - PIN;RS;4314100;4
1;724;BCO.BRASIL AG 724-2 - SAO FCO.;RS;4314100;2
1;725;FLORES DA CUNHA;RS;4314100;0
1;726;MARAU;RS;4314100;9
1;731;BCO BRASIL AG 731 - 5 SANANDUV;RS;4314100;5
1;732;BCO.BRASIL AG 732-3 - AGENCIA;RS;4314100;3
1;734;BCO.BRASIL AG 734-X - LARANJEI;RS;4314100;X
1;745;CACEQUI;RS;4314100;5
1;747;BCO.BRASIL AG 747-1 - UBIRATÃ;RS;4314100;1
1;764;ESTEIO;RS;4314100;1
1;777;BCO.BRASIL AG - 777-3 - SÃO LO;RS;4314100;3
1;790;BCO.BRASIL AG: 790-0 - ESPUMOS;RS;4314100;0
1;795;HORIZONTINA;RS;4314100;1
1;797;BCO.BRASIL AG - 0797-8 ITAIOPO;RS;4314100;8
1;805;BCO.BRASIL AG - 805-2 STO.ANTO;RS;4314100;2
1;807;BCO.BRASIL AG 0807-9 -SAO SEBA;RS;4314100;9
1;808;BCO.BRASIL AG - 0808-7 - SOBRA;RS;4314100;7
1;839;BCO.BRASIL AG- 839-7 - NÃO ME;RS;4314100;7
1;843;BCO.BRASIL - AGENCIA 843-5 -CL;RS;4314100;5
1;855;BCO.BRASIL AG 855-9 JAGUARI;RS;4314100;9
1;858;BCO.BRASIL 858-3 - MARAVILHA S;RS;4314100;3
1;864;BCO.BRASIL AG 864-8 NONOAI;RS;4314100;8
1;868;BCO.BRASIL AG 868-0 - RESTINGA;RS;4314100;0
1;871;BANCO DO BRASIL AG-871-0 STA.B;RS;4314100;0
1;874;SAO P DO SUL;RS;4314100;5
1;876;BANCO DO BRASIL AG 876-1 - TAP;RS;4314100;1
1;877;BANCO DO BRASIL- AG 877-X TENE;RS;4314100;X
1;879;BANCO BRASIL AGENCIA-0879 - SA;RS;4314100;
1;883;BCO.BRASIL AG - 883-4 - GRAVAT;RS;4314100;4
1;885;SAO MARCOS;RS;4314100;0
1;907;BCO.BRASIL AG 907-5 - CAPANEMA;RS;4314100;5
1;919;DOIS VIZINHOS;RS;4314100;9
1;957;BCO.BRASIL AG - 957-1 - PALMEI;RS;4314100;1
1;966;BCO.BRASIL AG - 0966-0 - PIRAT;RS;4314100;0
1;972;BCO.BRASIL AG: 972-5 - PRUDENT;RS;4314100;5
1;996;XAXIM;RS;4314100;2
1;1055;BARRACAO;RS;4314100;3
1;1188;BCO.BRASIL AG 1188-6 - IGREJIN;RS;4314100;6
1;1248;BCO.BRASIL AG-1248-3 - AZENHA;RS;4314100;3
1;1249;BCO.BRASIL AG 1249-1 - CAMINHO;RS;4314100;1
1;1276;BCO.BRASIL AG - 1276-9 - VOL.D;RS;4314100;9
1;1292;CXA.FEDERAL AG 1292-AGUDO;RS;4314100;
1;1355;BANCO DO BRASIL AG 1355-2 PIRA;RS;4314100;2
1;1367;BANCO DO BRASIL AGENCIA - 1367;RS;4314100;6
1;1368;BCO.BRASIL AG 1368-4 - BUTIA -;RS;4314100;4
1;1371;BCO.BRASIL AG - 1371-4 CONSTAN;RS;4314100;4
1;1372;BCO.BRASIL AG 1372-2 - CRISSIU;RS;4314100;2
1;1373;BCO.BRASIL AG - 1373-0 - MACHA;RS;4314100;0
1;1376;BANCO DO BRASIL AG - 1376-5 -;RS;4314100;5
1;1377;BCO.BRASIL AG 1377-3 - SANTO C;RS;4314100;3
1;1379;BCO.BRASIL AG 1379-X - SEBERI;RS;4314100;X
1;1380;TRES COROAS;RS;4314100;3
1;1382;BCO.BRASIL AG 1382-X -ABERLARD;RS;4314100;X
1;1385;B.BRASIL AG - 1385-4 - DESCANS;RS;4314100;4
1;1387;FRAIBURGO;RS;4314100;0
1;1388;BCO.BRASIL AG-1388-9-GUARACIAB;RS;4314100;9
1;1413;BCO.BRASIL AG- 1413-3 - SÃO JO;RS;4314100;3
1;1434;BCO BRASIL AG 1434-6 - AMPERE-;RS;4314100;6
1;1473;BCO.BRASIL AG 1473-7 - ARROIO;RS;4314100;7
1;1474;BCO.BRASIL AG 1474-5 ARROIO DO;RS;4314100;5
1;1477;BCO.BRASIL AG 1477-X - ARVOREZ;RS;4314100;X
1;1484;BCO.BRASIL AG -1484-2 DR.MARIA;RS;4314100;2
1;1487;BCO.BRASIL AG 1487-7 CAPUCHINH;RS;4314100;7
1;1622;BANCO BRADESCO AG 1622-5 CAXIA;RS;4314100;5
1;1701;CANOAS;RS;4314100;9
1;1714;BCO.DO BRASIL AG - 1714-0 - XA;RS;4314100;0
1;1756;BCO.BRASIL AG- 1756 - CASCA -;RS;4314100;
1;1801;B.BRASIL AG - 1801-5 - CAXIAS;RS;4314100;5
1;1867;BCO.BRASIL AG 1867-8 - PALMAS;RS;4314100;8
1;1889;BCO.BRASIL AG 1889-9 - PORTO A;RS;4314100;9
1;1899;BCO.BRASIL AG UNIVERSIDADE FED;RS;4314100;6
1;2005;BCO.BRASIL AG- 2005-2 - CORONE;RS;4314100;2
1;2006;BCO.BRASIL AG - 2006-0 - TENEN;RS;4314100;0
1;2008;BCO.BRASIL AG 2008-7 - CORONEL;RS;4314100;7
1;2020;BCO.BRASIL AG - 2020-6 - CRUZ;RS;4314100;6
1;2043;BCO.BRASIL AG 2043-ERVAL SECO;RS;4314100;5
1;2169;BCO.BRASIL AG 2169-5 - ITAPEJA;RS;4314100;5
1;2189;BCO.BRASIL AG 2189-X - IVOTI R;RS;4314100;X
1;2282;BCO.BRASIL AG 2282-9 -MARMELEI;RS;4314100;9
1;2352;BANCO DO BRASIL AG -2352-3 - N;RS;4314100;3
1;2450;BCO.BRASIL AG 2450-3 - PINHÃO;RS;4314100;3
1;2478;BCO.BRASIL AG 2478-3 - PONTE A;RS;4314100;3
1;2490;BANCO BRASIL AG- 2490-2 - UNIÃ;RS;4314100;2
1;2491;BCO.BRASIL AG 2491-0 PORTO XAV;RS;4314100;0
1;2514;BCO.BRASIL AG 2514-3 - REALEZA;RS;4314100;3
1;2543;BCO.BRASIL AG 2543-7 - RIO NEG;RS;4314100;7
1;2554;BANCO DO BRASIL AGENCIA 2554-2;RS;4314100;2
1;2613;BCO.BRASIL AG - 2613-1 - SÃO D;RS;4314100;1
1;2638;BCO.BRASIL AG: 2638-7 - SÃO JO;RS;4314100;7
1;2672;BCO.BRASIL AG 2672-7 - SAPUCAI;RS;4314100;7
1;2679;SERAFINA CORREA;RS;4314100;4
1;2692;PASSO FUNDO;RS;4314100;1
1;2694;RIO GRANDE;RS;4314100;8
1;2708;SANTA CRUZ;RS;4314100;1
1;2740;TRIUNFO;RS;4314100;5
1;2741;BCO.BRASIL AG - 2741-3 - TUCUN;RS;4314100;3
1;2768;BCO.BRASIL AG 2768-5 VERA CRUZ;RS;4314100;5
1;2794;BCO.BRASIL AG 2794-4 - ANCHIET;RS;4314100;4
1;2797;BCO.BRASIL AG - 2797-9 - PORTO;RS;4314100;9
1;2840;BANCO BRASIL AG. 2840-1 - NOVA;RS;4314100;1
1;2846;B.BRASIL AG- 2846-0 - BARROS C;RS;4314100;0
1;2867;CACHOEIRINHA;RS;4314100;3
1;2871;BCO.BRASIL - AG - 2871-1 - NSA;RS;4314100;1
1;2893;BCO.BRASIL AG 2893-2 SANTA MAR;RS;4314100;2
1;2904;SCHARLAU;RS;4314100;1
1;2910;RIO GRANDE;RS;4314100;6
1;2919;BCO.BRASIL AG: 2919-X - AGUA S;RS;4314100;X
1;2942;PELOTAS;RS;4314100;4
1;2950;PELOTAS;RS;4314100;5
1;2952;BANCO BRASIL-AG 2952-1 CACHOEI;RS;4314100;1
1;2969;BENTO GONCALVES;RS;4314100;6
1;2982;ITAJAI;RS;4314100;3
1;2987;BCO.BRASIL AG- 2987-4 - NOVO H;RS;4314100;4
1;2990;BCO BRASIL AG: 2990-4 BAIRRO R;RS;4314100;4
1;2992;29920 P. FUNDO;RS;4314100;0
1;3037;BCO.BRASIL AG 3037-6 -CAMPO VE;RS;4314100;6
1;3047;BANCO DO BRASIL AG 3047-3-CAPO;RS;4314100;3
1;3058;SANTA MARIA;RS;4314100;9
1;3067;BCO.BRASIL AG: 3067-8 - CHARQU;RS;4314100;8
1;3078;BANCO DO BRASIL AG 3078-3-LAGE;RS;4314100;3
1;3098;BCO.BRASIL AG 3098-8- DR.MAURI;RS;4314100;8
1;3124;PELOTAS;RS;4314100;0
1;3134;BCO.BRASIL AG 3134-8 - NOVO HA;RS;4314100;
1;3153;BCO.BRADESCO AGENCIA - 3153-4;RS;4314100;
1;3160;JOINVILLE;RS;4314100;7
1;3188;BCO.BRASIL AG 3188-7 - TEUTONI;RS;4314100;7
1;3220;CAXIAS DO SUL;RS;4314100;4
1;3240;BCO.BRASL AG 3240-9 - BORGES;RS;4314100;9
1;3244;B.BRASIL AG - 3244-1-PARAISO D;RS;4314100;1
1;3246;PAROBE;RS;4314100;8
1;3256;BANCO DO BRASIL- AG 3256-5 -PO;RS;4314100;5
1;3269;BCO.BRASIL AG-3269-7 TRIUNFO;RS;4314100;7
1;3281;SANTA MARIA;RS;4314100;6
1;3289;BCO.BRASIL AG- 3289-1 - CASCAV;RS;4314100;1
1;3328;PONTA GROSSA;RS;4314100;6
1;3334;BCO.BRASIL AG - 3334-0 - PORTO;RS;4314100;0
1;3395;BCO.BRASIL AG 3395-2 - RIO GRA;RS;4314100;2
1;3495;BANCO BRADESCO AG 3495- PORTO;RS;4314100;
1;3529;PORTO ALEGRE;RS;4314100;7
1;3530;BANCO DO BRASIL AGENCIA- 3530-;RS;4314100;0
1;3534;PASSO FUNDO;RS;4314100;3
1;3542;BCO.BRASIL AG - 3542-4 - CHAPE;RS;4314100;4
1;3616;BANCO DO BRASIL AG 3616-1 - FE;RS;4314100;1
1;3711;BCO.BRASIL AG 3711-7- CANDIDO;RS;4314100;7
1;3726;BCO.BRASIL AG- 3726-5 - FORTAL;RS;4314100;5
1;3730;BCO.DO BRASIL AG- 3730-3 = IBI;RS;4314100;3
1;3742;BCO.BRASIL AG - 3742-7 MATA -;RS;4314100;7
1;3749;BCO.BRASIL AG 3749-4 - PALMITI;RS;4314100;4
1;3751;BANCO DO BRASIL AG 3751-6-PEJU;RS;4314100;6
1;3761;BANCO DO BRASIL - AG - 3761-3;RS;4314100;3
1;3866;BCO.BRASIL AG - 3866-0 IGARA;RS;4314100;0
1;3870;FLORESTA;RS;4314100;9
1;3876;SAO JOAO;RS;4314100;8
1;3882;BANCO DO BRASIL AG-3882-2 - CH;RS;4314100;2
1;3909;BCO.BRASIL AG - 3909-9 - BROCH;RS;4314100;
1;3917;BCO.BRASIL AG - 3917-9 - STA.C;RS;4314100;9
1;4082;BCO.BRASIL AG 4082-7 - SAL.FIL;RS;4314100;7
1;4103;BANCO BRASIL AG- 4103-3 - SAO;RS;4314100;3
1;4251;BCO.BRASIL - AGENCIA 4251-X -;RS;4314100;X
1;4354;PASSO FUNDO;RS;4314100;0
1;4397;BCO.BRASIL AG - 4397-4 - FLORI;RS;4314100;4
1;4470;BCO.BRASIL AG- 4470-9 - FLORES;RS;4314100;9
1;4507;BCO.BRASIL AG 4507-1 ROLANTE;RS;4314100;1
1;4508;BCO.BRASIL AG 4508-X - MAXIMIL;RS;4314100;X
1;4510;BCO.BRASIL AG 4510-1 - NOVA HA;RS;4314100;1
1;4516;BCO.BRASIL AG- 4516-0 - NOVO H;RS;4314100;0
1;4531;BCO.BRASIL AG - 4531-4 - SANTO;RS;4314100;4
1;4602;BCO.BRASIL AG 4602-7 - FAXINAL;RS;4314100;7
1;4619;BCO.BRASIL AG- 4619-1 - PAVERA;RS;4314100;1
1;4675;BCO.BRASIL AG - 4675-2 - SÃO J;RS;4314100;2
1;4773;BCO.BRASIL AG - 4773-2 - JOINV;RS;4314100;2
1;5204;BCO.BRASIL AG - 5204-3 - CACAD;RS;4314100;3
1;5206;BCO.BRASIL AG 5206-X - CAMPOS;RS;4314100;X
1;5215;BCO.BRASIL AG.BESC - 5215-9;RS;4314100;9
1;5216;BCO.BRASIL AG 5216-7 - MAFRA;RS;4314100;7
1;5234;B.BRASIL AG - 5234-5 - VIDEIRA;RS;4314100;5
1;5235;BCO.BRASIL AG - 5235-3 - CURIT;RS;4314100;3
1;5236;BCO.BRASIL AG - 5236-1 - CONCO;RS;4314100;1
1;5237;BCO.BRASIL AG - 5237-X - SÃO M;RS;4314100;X
1;5284;BCO.BRASIL AG-5284-1-SÃO JOSE;RS;4314100;1
1;5294;BCO.BRASIL-BESC- SC - AG 5294-;RS;4314100;9
1;5322;BCO.BRASIL AGENCIA - 5322-8- V;RS;4314100;8
1;5375;BCO.BRASIL AG 5375-9-CORREIA P;RS;4314100;9
1;5397;BCO.BRASIL AG - 5397-X - GUARA;RS;4314100;X
1;5425;BCO.BRASIL AG - 5425-9 -LINDOI;RS;4314100;9
1;5447;BANCO DO BRASIL AGENCIA- 5447-;RS;4314100;0
1;5656;BCO.BRASIL AG 5656-1 - TRIANGU;RS;4314100;1
1;5672;B.BRASIL AG-5672-3 -BAL.CASSIN;RS;4314100;3
1;5745;BANCO BRASIL AG- 5745-2 - PORT;RS;4314100;2
1;5795;BANCO BRASIL AG- 5795-9 - GUAR;RS;4314100;9
1;5995;BCO.BRASIL - AG: 5995-1 - CAXI;RS;4314100;1
1;8052;B.BRASIL AG - 8052-7 - PATO BR;RS;4314100;7
1;8103;BCO.BRASIL - AG- 8103-5 AV.NAÇ;RS;4314100;5
1;8114;BANCO BRASIL AG- 8114-0 - SANT;RS;4314100;0
1;8639;BCO.BRASIL AG 8639-8 - ESTILO-;RS;4314100;8
8;28;CENTENARIA;RS;4314100;
8;40;ALEGRETE;RS;4314100;
8;55;CAMAQUA;RS;4314100;
8;66;CARAZINHO;RS;4314100;
8;84;UNIAO DA VITORI;RS;4314100;
8;151;RIO GRANDE;RS;4314100;
8;227;FLORIANOPOLIS;RS;4314100;
8;288;PARTENON - 028;RS;4314100;
8;526;CACHOEIRA SUL;RS;4314100;
8;626;BANCO DO BRASIL AG 626-2 CANDE;RS;4314100;2
8;805;DOM PEDRITO;RS;4314100;
8;903;ESTEIO;RS;4314100;
8;1112;IJUI;RS;4314100;
8;1140;ITAQUI;RS;4314100;
8;1141;BANCO SANTANDER - AG 1141 - MA;RS;4314100;
8;1170;JAGUARAO;RS;4314100;
8;1214;LAGOA VERMELHA;RS;4314100;
8;1224;LAJEADO;RS;4314100;
8;1393;PALMEIRA MISSOE;RS;4314100;
8;1500;CACAPAVA DO SUL;RS;4314100;
8;1690;SANTA ROSA;RS;4314100;
8;1735;SANTIAGO;RS;4314100;
8;1740;SANTO ANGELO;RS;4314100;
8;1790;SAO BORJA;RS;4314100;
8;1859;SAO GABRIEL;RS;4314100;
8;1890;SCHARLAU;RS;4314100;
8;1939;SAO LUIZ GONZAG;RS;4314100;
8;2030;SOLEDADE;RS;4314100;
8;2035;SOLEDADE;RS;4314100;
8;2137;TRES DE MAIO;RS;4314100;
8;2159;TRES PASSOS;RS;4314100;
8;2240;VENANCIO AIRES;RS;4314100;
8;2352;CACADOR;RS;4314100;
8;2400;CRICIUMA;RS;4314100;
8;2410;CURITIBANOS;RS;4314100;
8;2440;JOACABA;RS;4314100;
8;2452;JOINVILLE;RS;4314100;
8;2636;TUBARAO;RS;4314100;
8;2793;GUARAPUAVA;RS;4314100;
8;2964;UNIAO DA VITORI;RS;4314100;
8;3373;BCO.SANTANDER - AG - 3373 -SP-;RS;4314100;
8;4570;ALVORADA;RS;4314100;
8;4620;CACHOEIRINHA;RS;4314100;
8;4802;URBANA IGUATEMY;RS;4314100;
8;5022;FREDERICO WESTP;RS;4314100;
8;22200;VACARIA;RS;4314100;
27;15;BANCO BESC - AG 015;RS;4314100;
27;40;MAFRA;RS;4314100;
27;558;SAO JOSE;RS;4314100;
41;17;BANCO BANRISUL  AG 017 - PASSO;RS;4314100;
41;110;BANCO BANRISUL- AG 0110;RS;4314100;
41;190;BCO.BANRISUL AG 190-CRUZ ALTA;RS;4314100;
41;205;BANRISUL-AG 205;RS;4314100;
41;308;BANRISUL - NOVA HARTZ;RS;4314100;
41;310;PASSO FUNDO;RS;4314100;
41;315;BCO.BANRISUL AG 315 - PASSO FU;RS;4314100;
41;350;BANCO BANRISUL-AG.0350;RS;4314100;
41;370;SANTO ANGELO;RS;4314100;
41;390;BANCO BANRISUL-AG 390;RS;4314100;
41;430;URUGUAIANA;RS;4314100;
41;475;PELOTAS;RS;4314100;
41;587;BCO.BANRISUL AG - 587 - CERRO;RS;4314100;
41;791;BANCO BANRISUL - AGENCIA 0791;RS;4314100;
41;898;GUAIBA;RS;4314100;
41;917;BANCO BANRISUL-AG 917;RS;4314100;
104;19;CXA.FEDERAL - AG - 0019 - FAXI;RS;4314100;
104;48;IJUI;RS;4314100;3
104;49;CXA.FEDERAL AG 049-CASA AMAREL;RS;4314100;
104;104;CXA.ECON.FEDERAL AG-1875 -KOBR;RS;4314100;
104;107;CAIXA FEDERAL-AG.1078;RS;4314100;
104;159;SANTA MARIA;RS;4314100;5
104;370;CXA.FEDERAL AG 370-0 - CURITIB;RS;4314100;0
104;371;CXA.FEDERAL AG-371-BACACHERI -;RS;4314100;
104;386;CAMPO MOURAO;RS;4314100;
104;389;GUARAPUAVA;RS;4314100;
104;390;CXA.FEDERAL AG 390-IRATI;RS;4314100;
104;394;CXA.FEDERAL AG 394 - LONDRINA;RS;4314100;
104;397;CXA.FEDERAL AG 397-PALMEIRA;RS;4314100;
104;400;PONTA GROSSA;RS;4314100;
104;401;CXA.FEDERAL AG-401-PRUDENTOPOL;RS;4314100;
104;407;UNIAO DA VITORI;RS;4314100;
104;408;FLORIANOPOLIS;RS;4314100;
104;410;TUBARAO;RS;4314100;
104;413;CXA.FEDERAL AG 413-8 - CANOINH;RS;4314100;8
104;414;CHAPECO;RS;4314100;
104;415;CRICIUMA;RS;4314100;
104;416;BAL CAMBORIU;RS;4314100;
104;419;JOINVILLE;RS;4314100;
104;420;LAGES;RS;4314100;
104;422;UNIAO VITORIA;RS;4314100;
104;427;ARARANGUA;RS;4314100;
104;428;CXA.FEDERAL AG - 428-PORTO ALE;RS;4314100;
104;429;IGUATEMY;RS;4314100;
104;430;CXA.FEDERAL AG 430-RUA DA PRAI;RS;4314100;
104;432;CXA.FEDERAL AG 0432-AZENHA;RS;4314100;
104;433;CXA.FEDERAL AG 0433- VILA FERN;RS;4314100;
104;439;CXA.FEDERAL AG 0439- PORTO ALE;RS;4314100;
104;441;CXA.FEDERAL AG 441-JOSE DO PAT;RS;4314100;
104;442;CXA.FEDERAL AG 442-MENINO DEUS;RS;4314100;
104;443;CXA.FEDERAL AG 443 - MOINHOS D;RS;4314100;
104;445;CXA.FEDERAL AG 445- PARTENON;RS;4314100;
104;446;CXA.FEDERAL AH 446-PASSO DA AR;RS;4314100;
104;451;CXA.FEDERAL AG 0451-OTAVIO ROC;RS;4314100;
104;453;CXA.FEDERAL AG 453-7 - PORTO A;RS;4314100;7
104;455;ALEGRETE;RS;4314100;
104;456;CXA.FEDERAL AG 456-BAGE;RS;4314100;
104;457;BENTO GONCALVES;RS;4314100;
104;459;CACHOEIRA;RS;4314100;
104;460;CXA.FEDERAL AG-460-CAMAQUA;RS;4314100;
104;461;CXA.FEDERAL AG 0461-PORTO ALEG;RS;4314100;
104;462;CANCUCU;RS;4314100;
104;464;CARAZINHO;RS;4314100;
104;465;CAXIAS DO SUL;RS;4314100;
104;466;CERRO LARGO;RS;4314100;
104;467;CRUZ ALTA;RS;4314100;
104;469;DOM PEDRITO;RS;4314100;
104;470;ERECHIM;RS;4314100;
104;472;ESTEIO;RS;4314100;
104;473;CXA.FEDERAL AG- 473- ESTRELA-R;RS;4314100;
104;475;CAIXA FEDERAL- AG 0475-FREDERI;RS;4314100;
104;477;CXA.FEDERAL AG - 477-4 - GETUL;RS;4314100;4
104;478;CXA.FEDERAL AG.478-GRAVATAI;RS;4314100;
104;480;GIRUA;RS;4314100;
104;481;HORIZONTINA;RS;4314100;
104;482;CXA.FEDERAL AG 0482-IBIRUBA;RS;4314100;
104;483;IJUI;RS;4314100;
104;484;ITAQUI;RS;4314100;
104;485;JAGUARAO;RS;4314100;
104;486;CXA.FEDERAL AG-0486-JAQUARI;RS;4314100;
104;487;CXA.FEDERAL AG 0487- JULIO DE;RS;4314100;
104;488;LAGOA VERMELHA;RS;4314100;
104;489;LAJEADO;RS;4314100;
104;490;NOVO HAMBURGO;RS;4314100;
104;491;CXA.FEDERAL AG 491-OSORIO;RS;4314100;
104;492;PALMEIRAS;RS;4314100;
104;493;PANAMBI;RS;4314100;
104;494;PASSO FUNDO;RS;4314100;
104;495;PELOTAS;RS;4314100;
104;496;QUARAI;RS;4314100;
104;497;CXA.ECONOMICA FEDERAL - AGENCI;RS;4314100;
104;498;CXA.FEDERAL AG 498 - RIO PARDO;RS;4314100;
104;499;ROSARIO DO SUL;RS;4314100;
104;500;STA CRUZ;RS;4314100;
104;501;SANTA MARIA;RS;4314100;
104;502;SANTA ROSA;RS;4314100;
104;503;SANTIAGO;RS;4314100;
104;504;SANTO ANGELO;RS;4314100;
104;505;CXA.FEDERAL AG 0505-3 - LIVRAM;RS;4314100;3
104;506;SAO BORJA;RS;4314100;
104;507;CXA.FEDERAL AG 0507-SAO FCO.DE;RS;4314100;
104;508;SAO GABRIEL;RS;4314100;
104;509;CXA.FEDERAL AG 509- SÃO GERONI;RS;4314100;
