codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;codigo_tabela_eventos;codigo_evento;referencia_evento;valor_evento
8;1;6970;06/01/1996;05/03/1997;1;204;30,00;252,74
8;1;6970;06/01/1996;05/03/1997;1;558;0,00;84,25
8;1;6970;06/01/1996;05/03/1997;1;2000;0,00;30,33
8;1;6970;06/01/1997;04/03/1998;1;204;20,00;189,31
8;1;6970;06/01/1997;04/03/1998;1;558;0,00;63,10
8;1;6970;06/01/1997;04/03/1998;1;600;10,00;94,66
8;1;6970;06/01/1997;04/03/1998;1;615;0,00;31,55
8;1;6970;06/01/1997;04/03/1998;1;2000;0,00;34,08
8;1;6970;06/01/1998;24/02/1999;1;204;30,00;296,89
8;1;6970;06/01/1998;24/02/1999;1;558;0,00;98,96
8;1;6970;06/01/1998;24/02/1999;1;2000;0,00;35,63
8;1;6970;06/01/1999;28/02/2000;1;204;30,00;311,63
8;1;6970;06/01/1999;28/02/2000;1;558;0,00;103,88
8;1;6970;06/01/1999;28/02/2000;1;2000;0,00;37,40
8;1;6970;06/01/2000;26/02/2001;1;204;30,00;349,14
8;1;6970;06/01/2000;26/02/2001;1;558;0,00;116,38
8;1;6970;06/01/2000;26/02/2001;1;2000;0,00;41,90
8;1;6970;06/01/2001;08/03/2002;1;204;30,00;445,85
8;1;6970;06/01/2001;08/03/2002;1;558;0,00;148,62
8;1;6970;06/01/2001;08/03/2002;1;2000;0,00;53,50
8;1;6970;06/01/2002;03/03/2003;1;204;30,00;541,77
8;1;6970;06/01/2002;03/03/2003;1;558;0,00;180,59
8;1;6970;06/01/2002;03/03/2003;1;2000;0,00;65,01
8;1;6970;06/01/2003;03/03/2004;1;204;30,00;566,50
8;1;6970;06/01/2003;03/03/2004;1;558;0,00;188,83
8;1;6970;06/01/2003;03/03/2004;1;2000;0,00;67,98
8;1;6970;06/01/2004;28/02/2005;1;204;30,00;700,70
8;1;6970;06/01/2004;28/02/2005;1;558;0,00;233,57
8;1;6970;06/01/2004;28/02/2005;1;2000;0,00;84,08
8;1;6970;06/01/2005;09/02/2006;1;204;30,00;763,84
8;1;6970;06/01/2005;09/02/2006;1;558;0,00;254,61
8;1;6970;06/01/2005;09/02/2006;1;2000;9,00;91,66
8;1;6970;06/01/2006;08/01/2007;1;204;30,00;809,76
8;1;6970;06/01/2006;08/01/2007;1;558;0,00;269,92
8;1;6970;06/01/2006;08/01/2007;1;2000;9,00;97,17
8;1;6970;06/01/2007;15/02/2008;1;204;30,00;892,24
8;1;6970;06/01/2007;15/02/2008;1;558;0,00;297,41
8;1;6970;06/01/2007;15/02/2008;1;2000;9,00;107,06
8;1;6970;06/01/2008;02/02/2009;1;204;30,00;948,26
8;1;6970;06/01/2008;02/02/2009;1;558;0,00;316,09
8;1;6970;06/01/2008;02/02/2009;1;2000;9,00;113,79
8;1;6970;06/01/2009;01/02/2010;1;204;30,00;1005,16
8;1;6970;06/01/2009;01/02/2010;1;558;0,00;335,05
8;1;6970;06/01/2009;01/02/2010;1;2000;9,00;120,61
8;1;6970;06/01/2010;04/03/2011;1;204;30,00;1051,84
8;1;6970;06/01/2010;04/03/2011;1;558;0,00;350,61
8;1;6970;06/01/2010;04/03/2011;1;2000;9,00;126,22
8;1;6970;06/01/2011;06/02/2012;1;204;30,00;1208,64
8;1;6970;06/01/2011;06/02/2012;1;558;0,00;402,88
8;1;6970;06/01/2011;06/02/2012;1;2000;9,00;145,03
8;1;6970;06/01/2012;11/02/2013;1;204;30,00;1316,59
8;1;6970;06/01/2012;11/02/2013;1;558;0,00;438,86
8;1;6970;06/01/2012;11/02/2013;1;2000;9,00;157,99
8;1;6970;06/01/2013;27/01/2014;1;204;30,00;1455,32
8;1;6970;06/01/2013;27/01/2014;1;558;0,00;485,11
8;1;6970;06/01/2013;27/01/2014;1;2000;9,00;174,63
8;1;6970;06/01/2014;26/01/2015;1;204;30,00;1693,59
8;1;6970;06/01/2014;26/01/2015;1;558;0,00;564,53
8;1;6970;06/01/2014;26/01/2015;1;2000;9,00;203,23
8;1;6970;06/01/2014;26/01/2015;1;2014;7,50;20,04
8;1;6970;06/01/2015;10/02/2016;1;204;30,00;1812,84
8;1;6970;06/01/2015;10/02/2016;1;558;0,00;604,28
8;1;6970;06/01/2015;10/02/2016;1;2000;9,00;217,54
8;1;6970;06/01/2015;10/02/2016;1;2014;7,50;22,17
8;1;6970;06/01/2016;06/02/2017;1;204;30,00;2087,51
8;1;6970;06/01/2016;06/02/2017;1;558;0,00;695,84
8;1;6970;06/01/2016;06/02/2017;1;2000;11,00;306,16
8;1;6970;06/01/2016;06/02/2017;1;2014;7,50;42,99
8;1;6970;06/01/2017;22/01/2018;1;204;30,00;2211,53
8;1;6970;06/01/2017;22/01/2018;1;558;0,00;737,18
8;1;6970;06/01/2017;22/01/2018;1;2000;11,00;324,35
8;1;6970;06/01/2017;22/01/2018;1;2014;7,50;54,03
8;1;6970;06/01/2018;07/01/2019;1;204;30,00;2184,99
8;1;6970;06/01/2018;07/01/2019;1;558;0,00;728,33
8;1;6970;06/01/2018;07/01/2019;1;2002;11,00;320,46
8;1;6970;06/01/2018;07/01/2019;1;2014;7,50;51,66
8;1;6970;06/01/2019;17/02/2020;1;204;20,00;1562,55
8;1;6970;06/01/2019;17/02/2020;1;558;0,00;520,85
8;1;6970;06/01/2019;17/02/2020;1;2002;9,00;187,50
8;1;6970;06/01/2019;06/04/2020;1;204;10,00;772,68
8;1;6970;06/01/2019;06/04/2020;1;2002;7,50;57,95
8;1;6970;06/01/2020;11/01/2021;1;204;30,00;2454,36
8;1;6970;06/01/2020;11/01/2021;1;558;0,00;818,12
8;1;6970;06/01/2020;11/01/2021;1;2002;9,69;317,08
8;1;6970;06/01/2020;11/01/2021;1;2014;15,00;88,51
8;1;6970;06/01/2021;05/12/2022;1;204;30,00;2841,16
8;1;6970;06/01/2021;05/12/2022;1;558;0,00;947,05
8;1;6970;06/01/2021;05/12/2022;1;2002;9,68;366,52
8;1;6970;06/01/2021;05/12/2022;1;2014;15,00;158,45
8;1;14290;01/06/1995;02/01/1997;1;204;30,00;336,79
8;1;14290;01/06/1995;02/01/1997;1;558;0,00;112,26
8;1;14290;01/06/1995;02/01/1997;1;2000;0,00;40,41
8;1;21563;22/05/1995;02/01/1997;1;204;30,00;322,98
8;1;21563;22/05/1995;02/01/1997;1;558;0,00;107,66
8;1;21563;22/05/1995;02/01/1997;1;2000;0,00;38,76
8;1;21563;22/05/1996;01/04/1998;1;204;20,00;224,44
8;1;21563;22/05/1996;01/04/1998;1;558;0,00;74,81
8;1;21563;22/05/1996;01/04/1998;1;600;10,00;112,22
8;1;21563;22/05/1996;01/04/1998;1;615;0,00;37,41
8;1;21563;22/05/1996;01/04/1998;1;2000;0,00;40,40
8;1;21563;22/05/1997;02/01/1999;1;204;20,00;233,97
8;1;21563;22/05/1997;02/01/1999;1;558;0,00;77,99
8;1;21563;22/05/1997;02/01/1999;1;600;10,00;116,99
8;1;21563;22/05/1997;02/01/1999;1;615;0,00;39,00
8;1;21563;22/05/1997;02/01/1999;1;2000;0,00;24,40
8;1;21563;22/05/1998;10/01/2000;1;204;20,00;256,20
8;1;21563;22/05/1998;10/01/2000;1;558;0,00;85,40
8;1;21563;22/05/1998;10/01/2000;1;600;10,00;128,10
8;1;21563;22/05/1998;10/01/2000;1;615;0,00;42,70
8;1;21563;22/05/1998;10/01/2000;1;2000;0,00;26,13
8;1;21563;22/05/1999;10/10/2000;1;204;20,00;266,84
8;1;21563;22/05/1999;10/10/2000;1;558;0,00;88,95
8;1;21563;22/05/1999;10/10/2000;1;600;10,00;133,42
8;1;21563;22/05/1999;10/10/2000;1;615;0,00;44,47
8;1;21563;22/05/1999;10/10/2000;1;2000;0,00;27,47
8;1;21563;22/05/2000;01/03/2002;1;204;30,00;465,43
8;1;21563;22/05/2000;01/03/2002;1;558;0,00;155,14
8;1;21563;22/05/2000;01/03/2002;1;2000;0,00;55,85
8;1;21563;22/05/2001;11/11/2002;1;204;20,00;321,32
8;1;21563;22/05/2001;11/11/2002;1;558;0,00;107,11
8;1;21563;22/05/2001;11/11/2002;1;600;10,00;160,66
8;1;21563;22/05/2001;11/11/2002;1;615;0,00;53,55
8;1;21563;22/05/2001;11/11/2002;1;2000;0,00;32,77
8;1;21563;22/05/2002;10/01/2004;1;204;20,00;394,49
8;1;21563;22/05/2002;10/01/2004;1;558;0,00;131,50
8;1;21563;22/05/2002;10/01/2004;1;600;10,00;197,25
8;1;21563;22/05/2002;10/01/2004;1;615;0,00;65,75
8;1;21563;22/05/2002;10/01/2004;1;2000;0,00;40,24
8;1;21563;22/05/2003;10/09/2004;1;204;20,00;427,42
8;1;21563;22/05/2003;10/09/2004;1;558;0,00;142,47
8;1;21563;22/05/2003;10/09/2004;1;600;10,00;213,71
8;1;21563;22/05/2003;10/09/2004;1;615;0,00;71,24
8;1;21563;22/05/2003;10/09/2004;1;2000;0,00;43,60
8;1;21563;22/05/2004;01/03/2006;1;204;30,00;684,26
8;1;21563;22/05/2004;01/03/2006;1;558;0,00;228,09
8;1;21563;22/05/2004;01/03/2006;1;2000;9,00;82,11
8;1;21563;22/05/2005;02/01/2007;1;204;30,00;721,30
8;1;21563;22/05/2005;02/01/2007;1;558;0,00;240,43
8;1;21563;22/05/2005;02/01/2007;1;2000;8,65;83,18
8;1;21563;22/05/2006;01/11/2007;1;204;30,00;798,99
8;1;21563;22/05/2006;01/11/2007;1;558;0,00;266,33
8;1;21563;22/05/2006;01/11/2007;1;2000;8,65;92,15
8;1;21563;22/05/2007;02/10/2008;1;204;30,00;893,25
8;1;21563;22/05/2007;02/10/2008;1;558;0,00;297,75
8;1;21563;22/05/2007;02/10/2008;1;2000;9,00;107,19
8;1;21831;19/06/1995;03/02/1997;1;204;30,00;844,16
8;1;21831;19/06/1995;03/02/1997;1;558;0,00;281,39
8;1;21831;19/06/1995;03/02/1997;1;2000;0,00;105,33
8;1;21831;19/06/1996;22/12/1997;1;204;20,00;638,79
8;1;21831;19/06/1996;22/12/1997;1;558;0,00;212,93
8;1;21831;19/06/1996;22/12/1997;1;2000;0,00;93,69
8;1;21831;19/06/1996;16/02/1998;1;204;10,00;319,40
8;1;21831;19/06/1996;16/02/1998;1;558;0,00;106,47
8;1;21831;19/06/1996;16/02/1998;1;2000;0,00;38,33
8;1;21831;19/06/1997;28/12/1998;1;204;15,00;515,24
8;1;21831;19/06/1997;28/12/1998;1;558;0,00;171,75
8;1;21831;19/06/1997;28/12/1998;1;2000;0,00;75,57
8;1;21831;19/06/1997;15/02/1999;1;204;15,00;515,24
8;1;21831;19/06/1997;15/02/1999;1;558;0,00;171,75
8;1;21831;19/06/1997;15/02/1999;1;2000;0,00;75,57
8;1;21831;19/06/1998;03/01/2000;1;204;30,00;1030,47
8;1;21831;19/06/1998;03/01/2000;1;558;0,00;343,49
8;1;21831;19/06/1998;03/01/2000;1;2000;0,00;138,09
8;1;21831;19/06/1998;03/01/2000;1;2014;0,00;9,88
8;1;21831;19/06/1999;02/01/2001;1;204;30,00;1144,32
8;1;21831;19/06/1999;02/01/2001;1;558;0,00;381,44
8;1;21831;19/06/1999;02/01/2001;1;2000;0,00;146,11
8;1;21831;19/06/1999;02/01/2001;1;2014;0,00;31,45
8;1;21831;19/06/2000;02/01/2002;1;204;30,00;1404,00
8;1;21831;19/06/2000;02/01/2002;1;558;0,00;468,00
8;1;21831;19/06/2000;02/01/2002;1;2000;0,00;157,30
8;1;21831;19/06/2000;02/01/2002;1;2014;0,00;81,71
8;1;21831;19/06/2001;02/01/2003;1;204;30,00;1404,00
8;1;21831;19/06/2001;02/01/2003;1;558;0,00;468,00
8;1;21831;19/06/2001;02/01/2003;1;2000;0,00;171,77
8;1;21831;19/06/2001;02/01/2003;1;2014;0,00;48,63
8;1;21831;19/06/2002;05/01/2004;1;204;30,00;1631,30
8;1;21831;19/06/2002;05/01/2004;1;558;0,00;543,77
8;1;21831;19/06/2002;05/01/2004;1;2000;0,00;239,26
8;1;21831;19/06/2002;05/01/2004;1;2014;0,00;83,97
8;1;21831;19/06/2003;03/01/2005;1;204;30,00;1771,00
8;1;21831;19/06/2003;03/01/2005;1;558;0,00;590,33
8;1;21831;19/06/2003;03/01/2005;1;2000;0,00;259,75
8;1;21831;19/06/2003;03/01/2005;1;2014;0,00;87,99
8;1;21831;19/06/2004;02/01/2006;1;204;30,00;1900,80
8;1;21831;19/06/2004;02/01/2006;1;558;0,00;633,60
8;1;21831;19/06/2004;02/01/2006;1;2000;11,00;278,78
8;1;21831;19/06/2004;02/01/2006;1;2014;0,00;128,64
8;1;21831;19/06/2005;02/01/2007;1;204;30,00;2014,85
8;1;21831;19/06/2005;02/01/2007;1;558;0,00;671,62
8;1;21831;19/06/2005;02/01/2007;1;2000;11,00;295,51
8;1;21831;19/06/2005;02/01/2007;1;2014;0,00;132,17
8;1;48127;16/07/1995;01/10/1996;1;204;30,00;262,35
8;1;48127;16/07/1995;01/10/1996;1;558;0,00;87,45
8;1;48127;16/07/1995;01/10/1996;1;2000;0,00;31,48
8;1;48127;16/07/1996;02/01/1998;1;204;30,00;313,60
8;1;48127;16/07/1996;02/01/1998;1;558;0,00;104,53
8;1;48127;16/07/1996;02/01/1998;1;2000;0,00;37,63
8;1;48127;16/07/1997;01/03/1999;1;204;30,00;312,81
8;1;48127;16/07/1997;01/03/1999;1;558;0,00;104,27
8;1;48127;16/07/1997;01/03/1999;1;2000;0,00;37,54
8;1;48127;16/07/1998;04/02/2000;1;204;30,00;337,03
8;1;48127;16/07/1998;04/02/2000;1;558;0,00;112,34
8;1;48127;16/07/1998;04/02/2000;1;2000;0,00;40,44
8;1;48127;16/07/1999;01/11/2000;1;204;30,00;381,92
8;1;48127;16/07/1999;01/11/2000;1;558;0,00;127,31
8;1;48127;16/07/1999;01/11/2000;1;2000;0,00;45,83
8;1;59323;13/07/1995;03/02/1997;1;204;30,00;375,77
8;1;59323;13/07/1995;03/02/1997;1;558;0,00;125,26
8;1;59323;13/07/1995;03/02/1997;1;2000;0,00;55,11
8;1;59323;13/07/1996;02/02/1998;1;204;30,00;414,21
8;1;59323;13/07/1996;02/02/1998;1;558;0,00;138,07
8;1;59323;13/07/1996;02/02/1998;1;2000;0,00;60,75
8;1;59323;13/07/1997;03/11/1998;1;204;30,00;436,62
8;1;59323;13/07/1997;03/11/1998;1;558;0,00;145,54
8;1;59323;13/07/1997;03/11/1998;1;2000;0,00;64,04
8;1;59323;13/07/1998;13/03/2000;1;204;30,00;435,65
8;1;59323;13/07/1998;13/03/2000;1;558;0,00;145,22
8;1;59323;13/07/1998;13/03/2000;1;2000;0,00;52,28
8;1;59323;13/07/1999;01/03/2001;1;204;30,00;514,06
8;1;59323;13/07/1999;01/03/2001;1;558;0,00;171,35
8;1;59323;13/07/1999;01/03/2001;1;2000;0,00;75,40
8;1;59986;05/08/1995;16/04/1997;1;204;30,00;850,44
8;1;59986;05/08/1995;16/04/1997;1;558;0,00;283,48
8;1;59986;05/08/1995;16/04/1997;1;2000;0,00;105,33
8;1;59986;05/08/1995;16/04/1997;1;2014;0,00;5,79
8;1;59986;05/08/1996;06/04/1998;1;204;20,00;621,89
8;1;59986;05/08/1996;06/04/1998;1;558;0,00;207,30
8;1;59986;05/08/1996;06/04/1998;1;600;10,00;310,95
8;1;59986;05/08/1996;06/04/1998;1;615;0,00;103,65
8;1;59986;05/08/1996;06/04/1998;1;2000;0,00;113,51
8;1;59986;05/08/1996;06/04/1998;1;2014;0,00;21,04
8;1;59986;05/08/1997;11/01/1999;1;204;20,00;652,99
8;1;59986;05/08/1997;11/01/1999;1;558;0,00;217,66
8;1;59986;05/08/1997;11/01/1999;1;600;10,00;326,50
8;1;59986;05/08/1997;11/01/1999;1;615;0,00;108,83
8;1;59986;05/08/1997;11/01/1999;1;2000;0,00;95,77
8;1;59986;05/08/1997;11/01/1999;1;2014;0,00;33,03
8;1;60160;02/08/1995;02/01/1997;1;204;30,00;680,60
8;1;60160;02/08/1995;02/01/1997;1;558;0,00;226,86
8;1;60160;02/08/1995;02/01/1997;1;2000;0,00;99,82
8;1;60160;02/08/1996;02/01/1998;1;204;30,00;774,28
8;1;60160;02/08/1996;02/01/1998;1;558;0,00;258,09
8;1;60160;02/08/1996;02/01/1998;1;2000;0,00;113,51
8;1;60160;02/08/1997;02/01/1999;1;204;30,00;817,99
8;1;60160;02/08/1997;02/01/1999;1;558;0,00;272,66
8;1;60160;02/08/1997;02/01/1999;1;2000;0,00;118,97
8;1;60160;02/08/1998;01/02/2000;1;204;30,00;817,99
8;1;60160;02/08/1998;01/02/2000;1;558;0,00;272,66
8;1;60160;02/08/1998;01/02/2000;1;2000;0,00;119,97
8;1;67563;24/06/1995;01/04/1997;1;204;30,00;135,68
8;1;67563;24/06/1995;01/04/1997;1;558;0,00;45,23
8;1;67563;24/06/1995;01/04/1997;1;2000;0,00;14,15
8;1;67563;24/06/1996;15/05/1998;1;204;30,00;189,86
8;1;67563;24/06/1996;15/05/1998;1;558;0,00;63,29
8;1;67563;24/06/1996;15/05/1998;1;2000;0,00;19,80
8;1;67563;24/06/1997;01/02/1999;1;204;30,00;145,52
8;1;67563;24/06/1997;01/02/1999;1;558;0,00;48,51
8;1;67563;24/06/1997;01/02/1999;1;2000;0,00;15,17
8;1;67563;24/06/1998;02/03/2000;1;204;30,00;160,18
8;1;67563;24/06/1998;02/03/2000;1;558;0,00;53,39
8;1;67563;24/06/1998;02/03/2000;1;2000;0,00;16,34
8;1;67563;24/06/1999;19/03/2001;1;204;30,00;170,03
8;1;67563;24/06/1999;19/03/2001;1;558;0,00;56,68
8;1;67563;24/06/1999;19/03/2001;1;2000;0,00;17,50
8;1;67563;24/06/2000;01/03/2002;1;204;30,00;187,03
8;1;67563;24/06/2000;01/03/2002;1;558;0,00;62,34
8;1;67563;24/06/2000;01/03/2002;1;2000;0,00;19,08
8;1;67563;24/06/2001;01/06/2004;1;204;30,00;242,00
8;1;67563;24/06/2001;01/06/2004;1;558;0,00;80,67
8;1;67563;24/06/2001;01/06/2004;1;2000;0,00;24,68
8;1;67563;24/06/2002;02/07/2004;1;204;30,00;242,00
8;1;67563;24/06/2002;02/07/2004;1;558;0,00;80,67
8;1;67563;24/06/2002;02/07/2004;1;2000;0,00;24,68
8;1;67563;16/03/2004;01/08/2005;1;204;30,00;261,36
8;1;67563;16/03/2004;01/08/2005;1;558;0,00;87,12
8;1;67563;16/03/2004;01/08/2005;1;2000;0,00;26,66
8;1;67563;16/03/2005;20/03/2006;1;204;30,00;275,53
8;1;67563;16/03/2005;20/03/2006;1;558;0,00;91,84
8;1;67563;16/03/2005;20/03/2006;1;2000;7,65;28,10
8;1;67563;16/03/2006;02/04/2007;1;204;30,00;309,59
8;1;67563;16/03/2006;02/04/2007;1;558;0,00;103,20
8;1;67563;16/03/2006;02/04/2007;1;2000;7,65;31,57
8;1;67563;16/03/2007;02/06/2008;1;204;30,00;351,74
8;1;67563;16/03/2007;02/06/2008;1;558;0,00;117,25
8;1;67563;16/03/2007;02/06/2008;1;2000;8,00;37,51
8;1;67563;16/03/2008;18/05/2009;1;204;30,00;400,53
8;1;67563;16/03/2008;18/05/2009;1;558;0,00;133,51
8;1;67563;16/03/2008;18/05/2009;1;2000;8,00;42,72
276;1;67563;16/03/2009;01/06/2010;1;204;30,00;498,39
276;1;67563;16/03/2009;01/06/2010;1;558;0,00;166,13
276;1;67563;16/03/2009;01/06/2010;1;2000;8,00;53,16
276;1;67563;16/03/2010;01/08/2011;1;204;30,00;468,77
276;1;67563;16/03/2010;01/08/2011;1;558;0,00;156,26
276;1;67563;16/03/2010;01/08/2011;1;2000;8,00;50,00
276;1;67563;16/03/2011;03/05/2012;1;204;30,00;570,04
276;1;67563;16/03/2011;03/05/2012;1;558;0,00;190,01
276;1;67563;16/03/2011;03/05/2012;1;2000;8,00;60,80
276;1;67563;16/03/2012;02/09/2013;1;204;30,00;529,31
276;1;67563;16/03/2012;02/09/2013;1;558;0,00;176,44
276;1;67563;16/03/2012;02/09/2013;1;2000;8,00;56,46
276;1;67563;16/03/2013;02/01/2015;1;204;30,00;564,08
276;1;67563;16/03/2013;02/01/2015;1;558;0,00;188,03
276;1;67563;16/03/2013;02/01/2015;1;2000;8,00;60,16
276;1;67563;16/03/2014;15/02/2016;1;204;30,00;764,51
276;1;67563;16/03/2014;15/02/2016;1;558;0,00;254,84
276;1;67563;16/03/2014;15/02/2016;1;2000;8,00;81,54
276;1;67563;16/03/2015;01/03/2017;1;204;30,00;809,32
276;1;67563;16/03/2015;01/03/2017;1;558;0,00;269,77
276;1;67563;16/03/2015;01/03/2017;1;2000;8,00;86,32
276;1;67563;16/03/2016;26/12/2017;1;204;30,00;597,73
276;1;67563;16/03/2016;26/12/2017;1;558;0,00;199,24
276;1;67563;16/03/2016;26/12/2017;1;2000;8,00;63,75
276;1;67563;16/03/2017;02/01/2019;1;204;30,00;851,53
276;1;67563;16/03/2017;02/01/2019;1;558;0,00;283,84
276;1;67563;16/03/2017;02/01/2019;1;2002;8,00;90,82
8;1;71617;01/10/1995;03/02/1997;1;204;30,00;467,50
8;1;71617;01/10/1995;03/02/1997;1;558;0,00;155,83
8;1;71617;01/10/1995;03/02/1997;1;2000;0,00;68,57
8;1;71617;01/10/1996;01/04/1998;1;204;30,00;506,95
8;1;71617;01/10/1996;01/04/1998;1;558;0,00;168,98
8;1;71617;01/10/1996;01/04/1998;1;2000;0,00;74,35
8;1;71617;01/10/1997;01/02/1999;1;204;30,00;537,34
8;1;71617;01/10/1997;01/02/1999;1;558;0,00;179,11
8;1;71617;01/10/1997;01/02/1999;1;2000;0,00;78,81
8;1;71617;01/10/1998;01/02/2000;1;204;30,00;554,80
8;1;71617;01/10/1998;01/02/2000;1;558;0,00;184,93
8;1;71617;01/10/1998;01/02/2000;1;2000;0,00;81,37
8;1;71617;01/10/1999;02/01/2001;1;204;30,00;1343,35
8;1;71617;01/10/1999;02/01/2001;1;558;0,00;447,78
8;1;71617;01/10/1999;02/01/2001;1;2000;0,00;146,11
8;1;71617;01/10/1999;02/01/2001;1;2014;0,00;84,75
8;1;71617;01/10/2000;02/01/2002;1;204;30,00;1332,42
8;1;71617;01/10/2000;02/01/2002;1;558;0,00;444,14
8;1;71617;01/10/2000;02/01/2002;1;2000;0,00;157,30
8;1;71617;01/10/2000;02/01/2002;1;2014;0,00;80,89
8;1;71617;01/10/2001;02/01/2003;1;204;20,00;888,28
8;1;71617;01/10/2001;02/01/2003;1;558;0,00;296,09
8;1;71617;01/10/2001;02/01/2003;1;600;10,00;444,14
8;1;71617;01/10/2001;02/01/2003;1;615;0,00;148,05
8;1;71617;01/10/2001;02/01/2003;1;2000;0,00;130,28
8;1;71617;01/10/2001;02/01/2003;1;2014;0,00;56,44
8;1;71617;01/10/2002;02/01/2004;1;204;20,00;997,99
8;1;71617;01/10/2002;02/01/2004;1;558;0,00;332,66
8;1;71617;01/10/2002;02/01/2004;1;600;10,00;499,00
8;1;71617;01/10/2002;02/01/2004;1;615;0,00;166,33
8;1;71617;01/10/2002;02/01/2004;1;2000;0,00;146,37
8;1;71617;01/10/2002;02/01/2004;1;2014;0,00;86,94
8;1;71617;01/10/2003;03/01/2005;1;204;20,00;1098,24
8;1;71617;01/10/2003;03/01/2005;1;558;0,00;366,08
8;1;71617;01/10/2003;03/01/2005;1;600;10,00;549,12
8;1;71617;01/10/2003;03/01/2005;1;615;0,00;183,04
8;1;71617;01/10/2003;03/01/2005;1;2000;0,00;161,08
8;1;71617;01/10/2003;03/01/2005;1;2014;0,00;95,61
8;1;71617;01/10/2004;02/01/2006;1;204;20,00;1143,93
8;1;71617;01/10/2004;02/01/2006;1;558;0,00;381,31
8;1;71617;01/10/2004;02/01/2006;1;600;10,00;571,97
8;1;71617;01/10/2004;02/01/2006;1;615;0,00;190,66
8;1;71617;01/10/2004;02/01/2006;1;2000;11,00;167,78
8;1;71617;01/10/2004;02/01/2006;1;2014;0,00;125,86
8;1;71617;01/10/2005;02/01/2007;1;204;20,00;1254,07
8;1;71617;01/10/2005;02/01/2007;1;558;0,00;418,02
8;1;71617;01/10/2005;02/01/2007;1;600;10,00;627,04
8;1;71617;01/10/2005;02/01/2007;1;615;0,00;209,01
8;1;71617;01/10/2005;02/01/2007;1;2000;11,00;183,92
8;1;71617;01/10/2005;02/01/2007;1;2014;0,00;141,11
8;1;71617;01/10/2006;02/01/2008;1;204;20,00;1439,59
8;1;71617;01/10/2006;02/01/2008;1;558;0,00;479,86
8;1;71617;01/10/2006;02/01/2008;1;600;10,00;719,79
8;1;71617;01/10/2006;02/01/2008;1;615;0,00;239,93
8;1;71617;01/10/2006;02/01/2008;1;2000;11,00;211,13
8;1;71617;01/10/2006;02/01/2008;1;2014;15,00;39,39
8;1;71617;01/10/2007;02/01/2009;1;204;30,00;2422,75
8;1;71617;01/10/2007;02/01/2009;1;558;0,00;807,58
8;1;71617;01/10/2007;02/01/2009;1;2000;11,00;334,28
8;1;71617;01/10/2007;02/01/2009;1;2014;27,50;209,65
8;1;71617;01/10/2008;04/01/2010;1;204;30,00;2610,95
8;1;71617;01/10/2008;04/01/2010;1;558;0,00;870,32
8;1;71617;01/10/2008;04/01/2010;1;2000;11,00;354,07
8;1;71617;01/10/2008;04/01/2010;1;2014;22,50;187,34
8;1;71617;01/10/2009;03/01/2011;1;204;30,00;2687,89
8;1;71617;01/10/2009;03/01/2011;1;558;0,00;895,96
8;1;71617;01/10/2009;03/01/2011;1;2000;11,00;394,22
8;1;71617;01/10/2009;03/01/2011;1;2014;22,50;178,14
8;1;71617;01/10/2010;02/01/2012;1;204;30,00;2923,13
8;1;71617;01/10/2010;02/01/2012;1;558;0,00;974,38
8;1;71617;01/10/2010;02/01/2012;1;2000;11,00;406,09
8;1;71617;01/10/2010;02/01/2012;1;2014;22,50;221,77
8;1;71838;10/10/1995;02/01/1997;1;204;30,00;705,43
8;1;71838;10/10/1995;02/01/1997;1;558;0,00;235,14
8;1;71838;10/10/1995;02/01/1997;1;2000;0,00;103,46
8;1;71838;10/10/1996;12/01/1998;1;204;20,00;530,89
8;1;71838;10/10/1996;12/01/1998;1;558;0,00;176,96
8;1;71838;10/10/1996;12/01/1998;1;600;10,00;265,45
8;1;71838;10/10/1996;12/01/1998;1;615;0,00;88,48
8;1;71838;10/10/1996;12/01/1998;1;2000;0,00;113,51
8;1;71838;10/10/1997;18/01/1999;1;204;20,00;631,99
8;1;71838;10/10/1997;18/01/1999;1;558;0,00;210,66
8;1;71838;10/10/1997;18/01/1999;1;600;10,00;316,00
8;1;71838;10/10/1997;18/01/1999;1;615;0,00;105,33
8;1;71838;10/10/1997;18/01/1999;1;2000;0,00;92,69
8;1;71838;10/10/1997;18/01/1999;1;2014;0,00;0,19
8;1;71838;10/10/1998;17/01/2000;1;204;20,00;631,99
8;1;71838;10/10/1998;17/01/2000;1;558;0,00;210,66
8;1;71838;10/10/1998;17/01/2000;1;600;10,00;316,00
8;1;71838;10/10/1998;17/01/2000;1;615;0,00;105,33
8;1;71838;10/10/1998;17/01/2000;1;2000;0,00;92,69
8;1;71838;10/10/1998;17/01/2000;1;2014;0,00;0,19
8;1;71838;10/10/1999;22/01/2001;1;204;20,00;698,73
8;1;71838;10/10/1999;22/01/2001;1;558;0,00;232,91
8;1;71838;10/10/1999;22/01/2001;1;600;10,00;349,37
8;1;71838;10/10/1999;22/01/2001;1;615;0,00;116,46
8;1;71838;10/10/1999;22/01/2001;1;2000;0,00;102,48
8;1;71838;10/10/1999;22/01/2001;1;2014;0,00;18,75
8;1;71838;10/10/2000;21/01/2002;1;204;20,00;830,70
8;1;71838;10/10/2000;21/01/2002;1;558;0,00;276,90
