codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;codigo_tabela_eventos;codigo_evento;referencia_evento;valor_evento
282;1;271951;25/05/2001;26/12/2002;1;2000;0,00;29,20
282;1;271951;25/05/2001;12/02/2003;1;204;20,00;623,95
282;1;271951;25/05/2001;12/02/2003;1;558;0,00;207,98
282;1;271951;25/05/2001;12/02/2003;1;2000;0,00;91,51
282;1;271951;25/05/2002;05/01/2004;1;204;20,00;646,00
282;1;271951;25/05/2002;05/01/2004;1;558;0,00;215,33
282;1;271951;25/05/2002;05/01/2004;1;2000;0,00;77,52
282;1;271951;25/05/2002;10/05/2004;1;204;10,00;351,56
282;1;271951;25/05/2002;10/05/2004;1;558;0,00;117,19
282;1;271951;25/05/2002;10/05/2004;1;2000;0,00;35,86
282;1;271951;25/05/2003;03/01/2005;1;204;10,00;395,76
282;1;271951;25/05/2003;03/01/2005;1;558;0,00;131,92
282;1;271951;25/05/2003;03/01/2005;1;2000;0,00;40,37
282;1;271951;25/05/2003;07/02/2005;1;204;20,00;703,12
282;1;271951;25/05/2003;07/02/2005;1;558;0,00;234,37
282;1;271951;25/05/2003;07/02/2005;1;2000;0,00;84,37
8;1;287351;05/08/2019;06/07/2020;1;204;10,00;2347,42
8;1;287351;05/08/2019;06/07/2020;1;2002;8,66;203,31
8;1;287351;05/08/2019;06/07/2020;1;2014;7,50;18,01
8;1;287351;05/08/2019;04/01/2021;1;204;20,00;4831,70
8;1;287351;05/08/2019;04/01/2021;1;558;0,00;1610,57
8;1;287351;05/08/2019;04/01/2021;1;2002;11,07;713,08
8;1;287351;05/08/2019;04/01/2021;1;2014;27,50;706,17
8;1;287351;05/08/2020;03/02/2022;1;204;20,00;5593,57
8;1;287351;05/08/2020;03/02/2022;1;558;0,00;1864,52
8;1;287351;05/08/2020;03/02/2022;1;600;10,00;2796,79
8;1;287351;05/08/2020;03/02/2022;1;615;0,00;932,26
8;1;287351;05/08/2020;03/02/2022;1;2002;10,08;751,97
8;1;287351;05/08/2020;03/02/2022;1;2014;27,50;974,82
8;1;287351;05/08/2021;06/02/2023;1;204;20,00;6159,99
8;1;287351;05/08/2021;06/02/2023;1;558;0,00;2053,33
8;1;287351;05/08/2021;06/02/2023;1;600;10,00;3079,99
8;1;287351;05/08/2021;06/02/2023;1;615;0,00;1026,66
8;1;287351;05/08/2021;06/02/2023;1;2002;10,68;877,22
8;1;287351;05/08/2021;06/02/2023;1;2014;27,50;1148,07
8;1;287351;05/08/2022;05/02/2024;1;204;30,00;9266,70
8;1;287351;05/08/2022;05/02/2024;1;558;0,00;3088,90
8;1;287351;05/08/2022;05/02/2024;1;2002;7,36;908,85
8;1;287351;05/08/2022;05/02/2024;1;2014;27,50;2251,86
8;1;287351;05/08/2024;21/01/2026;1;204;30,00;10316,87
8;1;287351;05/08/2024;21/01/2026;1;558;0,00;3438,96
8;1;287351;05/08/2024;21/01/2026;1;2002;6,92;951,62
8;1;287351;05/08/2024;21/01/2026;1;2014;27,50;2612,43
4;1;288969;01/10/1996;02/03/1998;1;204;20,00;151,95
4;1;288969;01/10/1996;02/03/1998;1;558;0,00;50,65
4;1;288969;01/10/1996;02/03/1998;1;600;10,00;75,98
4;1;288969;01/10/1996;02/03/1998;1;615;0,00;25,33
4;1;288969;01/10/1996;02/03/1998;1;2000;0,00;23,77
4;1;288969;01/10/1997;10/05/1999;1;204;20,00;160,27
4;1;288969;01/10/1997;10/05/1999;1;558;0,00;53,42
4;1;288969;01/10/1997;10/05/1999;1;600;10,00;80,14
4;1;288969;01/10/1997;10/05/1999;1;615;0,00;26,71
4;1;288969;01/10/1997;10/05/1999;1;2000;0,00;17,10
4;1;288969;01/10/1998;10/02/2000;1;204;30,00;292,81
4;1;288969;01/10/1998;10/02/2000;1;558;0,00;97,60
4;1;288969;01/10/1998;10/02/2000;1;2000;0,00;33,77
4;1;288969;01/10/1999;18/12/2000;1;204;20,00;214,64
4;1;288969;01/10/1999;18/12/2000;1;558;0,00;71,55
4;1;288969;01/10/1999;18/12/2000;1;600;10,00;107,32
4;1;288969;01/10/1999;18/12/2000;1;615;0,00;35,77
4;1;288969;01/10/1999;18/12/2000;1;2000;0,00;22,09
4;1;288969;01/10/2000;21/01/2002;1;204;20,00;266,71
4;1;288969;01/10/2000;21/01/2002;1;558;0,00;88,90
4;1;288969;01/10/2000;21/01/2002;1;600;10,00;133,36
4;1;288969;01/10/2000;21/01/2002;1;615;0,00;44,45
4;1;288969;01/10/2000;21/01/2002;1;2000;0,00;27,20
4;1;288969;01/10/2001;07/10/2002;1;204;20,00;266,19
4;1;288969;01/10/2001;07/10/2002;1;558;0,00;88,73
4;1;288969;01/10/2001;07/10/2002;1;600;10,00;133,10
4;1;288969;01/10/2001;07/10/2002;1;615;0,00;44,37
4;1;288969;01/10/2001;07/10/2002;1;2000;0,00;27,15
4;1;288969;01/10/2002;05/01/2004;1;204;20,00;304,00
4;1;288969;01/10/2002;05/01/2004;1;558;0,00;101,33
4;1;288969;01/10/2002;05/01/2004;1;600;10,00;152,00
4;1;288969;01/10/2002;05/01/2004;1;615;0,00;50,67
4;1;288969;01/10/2002;05/01/2004;1;2000;0,00;31,01
4;1;288969;01/10/2003;20/12/2004;1;204;20,00;329,78
4;1;288969;01/10/2003;20/12/2004;1;558;0,00;109,93
4;1;288969;01/10/2003;20/12/2004;1;600;10,00;164,89
4;1;288969;01/10/2003;20/12/2004;1;615;0,00;54,96
4;1;288969;01/10/2003;20/12/2004;1;2000;0,00;33,64
4;1;288969;01/10/2004;20/02/2006;1;204;20,00;354,84
4;1;288969;01/10/2004;20/02/2006;1;558;0,00;118,28
4;1;288969;01/10/2004;20/02/2006;1;600;10,00;177,42
4;1;288969;01/10/2004;20/02/2006;1;615;0,00;59,14
4;1;288969;01/10/2004;20/02/2006;1;2000;7,65;36,19
4;1;288969;01/10/2005;08/01/2007;1;204;20,00;340,43
4;1;288969;01/10/2005;08/01/2007;1;558;0,00;113,48
4;1;288969;01/10/2005;08/01/2007;1;600;10,00;170,21
4;1;288969;01/10/2005;08/01/2007;1;615;0,00;56,74
4;1;288969;01/10/2005;08/01/2007;1;2000;7,65;34,72
4;1;288969;01/10/2006;18/12/2007;1;204;20,00;484,33
4;1;288969;01/10/2006;18/12/2007;1;558;0,00;161,44
4;1;288969;01/10/2006;18/12/2007;1;600;10,00;242,16
4;1;288969;01/10/2006;18/12/2007;1;615;0,00;80,72
4;1;288969;01/10/2006;18/12/2007;1;2000;7,65;49,40
4;1;296333;14/04/1997;04/01/1999;1;204;30,00;389,69
4;1;296333;14/04/1997;04/01/1999;1;558;0,00;129,90
4;1;296333;14/04/1997;04/01/1999;1;2000;0,00;46,76
4;1;296333;14/04/1998;03/01/2000;1;204;30,00;388,75
4;1;296333;14/04/1998;03/01/2000;1;558;0,00;129,58
4;1;296333;14/04/1998;03/01/2000;1;2000;0,00;46,65
4;1;296333;14/04/1999;02/01/2001;1;204;30,00;453,24
4;1;296333;14/04/1999;02/01/2001;1;558;0,00;151,08
4;1;296333;14/04/1999;02/01/2001;1;2000;0,00;54,39
4;1;296333;14/04/2000;18/12/2001;1;204;20,00;500,23
4;1;296333;14/04/2000;18/12/2001;1;558;0,00;166,74
4;1;296333;14/04/2000;18/12/2001;1;2000;0,00;60,03
4;1;296333;14/04/2000;20/03/2002;1;204;10,00;253,80
4;1;296333;14/04/2000;20/03/2002;1;558;0,00;84,60
4;1;296333;14/04/2000;20/03/2002;1;2000;0,00;25,89
8;1;299685;14/11/1996;14/11/1997;1;204;30,00;1833,22
8;1;299685;14/11/1996;14/11/1997;1;558;0,00;611,07
8;1;299685;14/11/1996;14/11/1997;1;2000;0,00;113,51
8;1;299685;14/11/1996;14/11/1997;1;2014;0,00;267,70
8;1;299685;14/11/1997;15/01/1999;1;204;30,00;2626,00
8;1;299685;14/11/1997;15/01/1999;1;558;0,00;875,33
8;1;299685;14/11/1997;15/01/1999;1;2000;0,00;132,00
8;1;299685;14/11/1997;15/01/1999;1;2014;0,00;566,57
8;1;299685;14/11/1998;16/11/1999;1;204;10,00;875,33
8;1;299685;14/11/1998;16/11/1999;1;558;0,00;291,78
8;1;299685;14/11/1998;16/11/1999;1;2000;0,00;128,38
8;1;299685;14/11/1998;16/11/1999;1;2014;0,00;20,81
8;1;299685;14/11/1998;21/12/1999;1;204;20,00;1750,67
8;1;299685;14/11/1998;21/12/1999;1;558;0,00;583,56
8;1;299685;14/11/1998;21/12/1999;1;2000;0,00;138,09
8;1;299685;14/11/1998;21/12/1999;1;2014;0,00;243,94
8;1;299685;14/11/1999;19/12/2000;1;204;20,00;2010,67
8;1;299685;14/11/1999;19/12/2000;1;558;0,00;670,22
8;1;299685;14/11/1999;19/12/2000;1;2000;0,00;146,11
8;1;299685;14/11/1999;19/12/2000;1;2014;0,00;337,06
8;1;299685;14/11/1999;17/09/2001;1;204;10,00;1525,33
8;1;299685;14/11/1999;17/09/2001;1;558;0,00;508,44
8;1;299685;14/11/1999;17/09/2001;1;2000;0,00;157,30
8;1;299685;14/11/1999;17/09/2001;1;2014;0,00;156,03
8;1;299685;14/11/2000;18/12/2001;1;204;20,00;3050,67
8;1;299685;14/11/2000;18/12/2001;1;558;0,00;1016,89
8;1;299685;14/11/2000;18/12/2001;1;2000;0,00;157,30
8;1;299685;14/11/2000;18/12/2001;1;2014;0,00;715,32
8;1;299685;14/11/2000;24/05/2002;1;204;10,00;1525,33
8;1;299685;14/11/2000;24/05/2002;1;558;0,00;508,44
8;1;299685;14/11/2000;24/05/2002;1;2000;0,00;171,77
8;1;299685;14/11/2000;24/05/2002;1;2014;0,00;120,60
8;1;299685;14/11/2001;14/03/2003;1;204;30,00;5045,60
8;1;299685;14/11/2001;14/03/2003;1;558;0,00;1681,87
8;1;299685;14/11/2001;14/03/2003;1;2000;0,00;171,77
8;1;299685;14/11/2001;14/03/2003;1;2014;0,00;1379,74
8;1;299685;14/11/2002;16/12/2003;1;204;30,00;5297,88
8;1;299685;14/11/2002;16/12/2003;1;558;0,00;1765,96
8;1;299685;14/11/2002;16/12/2003;1;2000;0,00;205,63
8;1;299685;14/11/2002;16/12/2003;1;2014;0,00;1433,78
8;1;299685;14/11/2003;27/12/2004;1;204;20,00;4240,00
8;1;299685;14/11/2003;27/12/2004;1;558;0,00;1413,33
8;1;299685;14/11/2003;27/12/2004;1;2000;0,00;275,96
8;1;299685;14/11/2003;27/12/2004;1;2014;0,00;1026,55
8;1;299685;14/11/2003;21/09/2005;1;204;10,00;2268,40
8;1;299685;14/11/2003;21/09/2005;1;558;0,00;756,13
8;1;299685;14/11/2003;21/09/2005;1;2000;0,00;293,50
8;1;299685;14/11/2003;21/09/2005;1;2014;0,00;253,51
6;1;303968;06/10/1997;12/07/1999;1;204;20,00;588,55
6;1;303968;06/10/1997;12/07/1999;1;558;0,00;196,18
6;1;303968;06/10/1997;12/07/1999;1;600;10,00;294,28
6;1;303968;06/10/1997;12/07/1999;1;615;0,00;98,09
6;1;303968;06/10/1997;12/07/1999;1;2000;0,00;86,32
6;1;303968;06/10/1997;12/07/1999;1;2014;0,00;1,62
6;1;303968;06/10/1998;03/01/2000;1;204;20,00;586,32
6;1;303968;06/10/1998;03/01/2000;1;558;0,00;195,44
6;1;303968;06/10/1998;03/01/2000;1;600;10,00;293,16
6;1;303968;06/10/1998;03/01/2000;1;615;0,00;97,72
6;1;303968;06/10/1998;03/01/2000;1;2000;0,00;85,99
6;1;303968;06/10/1998;03/01/2000;1;2014;0,00;1,00
6;1;303968;06/10/1999;02/01/2001;1;204;30,00;977,43
6;1;303968;06/10/1999;02/01/2001;1;558;0,00;325,81
6;1;303968;06/10/1999;02/01/2001;1;2000;0,00;143,36
6;1;303968;06/10/1999;02/01/2001;1;2014;0,00;11,98
6;1;303968;06/10/2000;04/02/2002;1;204;20,00;723,45
6;1;303968;06/10/2000;04/02/2002;1;558;0,00;241,15
6;1;303968;06/10/2000;04/02/2002;1;600;10,00;361,73
6;1;303968;06/10/2000;04/02/2002;1;615;0,00;120,58
6;1;303968;06/10/2000;04/02/2002;1;2000;0,00;106,11
6;1;303968;06/10/2000;04/02/2002;1;2014;0,00;10,62
6;1;303968;06/10/2001;02/01/2003;1;204;30,00;1106,88
6;1;303968;06/10/2001;02/01/2003;1;558;0,00;368,96
6;1;303968;06/10/2001;02/01/2003;1;2000;0,00;162,34
6;1;303968;06/10/2002;02/01/2004;1;204;20,00;823,02
6;1;303968;06/10/2002;02/01/2004;1;558;0,00;274,34
6;1;303968;06/10/2002;02/01/2004;1;600;10,00;411,51
6;1;303968;06/10/2002;02/01/2004;1;615;0,00;137,17
6;1;303968;06/10/2002;02/01/2004;1;2000;0,00;98,76
6;1;303968;06/10/2002;02/01/2004;1;2014;0,00;41,59
6;1;303968;06/10/2003;03/01/2005;1;204;20,00;892,38
6;1;303968;06/10/2003;03/01/2005;1;558;0,00;297,46
6;1;303968;06/10/2003;03/01/2005;1;600;10,00;446,19
6;1;303968;06/10/2003;03/01/2005;1;615;0,00;148,73
6;1;303968;06/10/2003;03/01/2005;1;2000;0,00;107,09
6;1;303968;06/10/2003;03/01/2005;1;2014;0,00;41,95
6;1;303968;06/10/2004;02/01/2006;1;204;30,00;1431,39
6;1;303968;06/10/2004;02/01/2006;1;558;0,00;477,13
6;1;303968;06/10/2004;02/01/2006;1;2000;11,00;209,94
6;1;303968;06/10/2004;02/01/2006;1;2014;0,00;45,09
6;1;303968;06/10/2005;02/01/2007;1;204;20,00;1055,36
6;1;303968;06/10/2005;02/01/2007;1;558;0,00;351,79
6;1;303968;06/10/2005;02/01/2007;1;600;10,00;527,68
6;1;303968;06/10/2005;02/01/2007;1;615;0,00;175,89
6;1;303968;06/10/2005;02/01/2007;1;2000;11,00;154,78
6;1;303968;06/10/2005;02/01/2007;1;2014;0,00;47,96
6;1;303968;06/10/2006;02/01/2008;1;204;20,00;1308,53
6;1;303968;06/10/2006;02/01/2008;1;558;0,00;436,18
6;1;303968;06/10/2006;02/01/2008;1;600;10,00;654,27
6;1;303968;06/10/2006;02/01/2008;1;615;0,00;218,09
6;1;303968;06/10/2006;02/01/2008;1;2000;11,00;191,91
6;1;303968;06/10/2007;05/01/2009;1;204;20,00;1428,67
6;1;303968;06/10/2007;05/01/2009;1;558;0,00;476,22
6;1;303968;06/10/2007;05/01/2009;1;600;10,00;714,33
6;1;303968;06/10/2007;05/01/2009;1;615;0,00;238,11
6;1;303968;06/10/2007;05/01/2009;1;2000;11,00;209,53
6;1;303968;06/10/2008;08/02/2010;1;204;20,00;1539,02
6;1;303968;06/10/2008;08/02/2010;1;558;0,00;513,01
6;1;303968;06/10/2008;08/02/2010;1;600;10,00;769,51
6;1;303968;06/10/2008;08/02/2010;1;615;0,00;256,50
6;1;303968;06/10/2008;08/02/2010;1;2000;11,00;225,72
6;1;303968;06/10/2009;10/01/2011;1;204;20,00;1578,74
6;1;303968;06/10/2009;10/01/2011;1;558;0,00;526,25
6;1;303968;06/10/2009;10/01/2011;1;600;10,00;789,37
6;1;303968;06/10/2009;10/01/2011;1;615;0,00;263,12
6;1;303968;06/10/2009;10/01/2011;1;2000;11,00;231,54
6;1;303968;06/10/2010;02/01/2012;1;204;20,00;1806,45
6;1;303968;06/10/2010;02/01/2012;1;558;0,00;602,15
6;1;303968;06/10/2010;02/01/2012;1;600;10,00;903,22
6;1;303968;06/10/2010;02/01/2012;1;615;0,00;301,07
6;1;303968;06/10/2010;02/01/2012;1;2000;11,00;264,94
6;1;303968;06/10/2011;11/02/2013;1;204;20,00;2244,82
6;1;303968;06/10/2011;11/02/2013;1;558;0,00;748,27
6;1;303968;06/10/2011;11/02/2013;1;600;10,00;1133,38
6;1;303968;06/10/2011;11/02/2013;1;615;0,00;377,79
6;1;303968;06/10/2011;11/02/2013;1;2000;11,00;329,23
6;1;303968;06/10/2011;11/02/2013;1;2014;7,50;32,79
6;1;303968;06/10/2012;10/02/2014;1;204;20,00;2637,93
6;1;303968;06/10/2012;10/02/2014;1;558;0,00;879,31
6;1;303968;06/10/2012;10/02/2014;1;600;10,00;1325,38
6;1;303968;06/10/2012;10/02/2014;1;615;0,00;441,79
6;1;303968;06/10/2012;10/02/2014;1;2000;11,00;386,89
6;1;303968;06/10/2012;10/02/2014;1;2014;15,00;80,61
6;1;303968;06/10/2013;09/02/2015;1;204;20,00;2998,36
6;1;303968;06/10/2013;09/02/2015;1;558;0,00;999,45
6;1;303968;06/10/2013;09/02/2015;1;600;10,00;1499,18
6;1;303968;06/10/2013;09/02/2015;1;615;0,00;499,73
6;1;303968;06/10/2013;09/02/2015;1;2000;11,00;439,75
6;1;303968;06/10/2013;09/02/2015;1;2014;15,00;144,77
6;1;303968;06/10/2014;01/02/2016;1;204;30,00;4680,67
6;1;303968;06/10/2014;01/02/2016;1;558;0,00;1560,22
6;1;303968;06/10/2014;01/02/2016;1;2000;11,00;570,88
6;1;303968;06/10/2014;01/02/2016;1;2014;27,50;585,62
6;1;303968;06/10/2015;20/02/2017;1;204;10,00;1732,05
6;1;303968;06/10/2015;20/02/2017;1;558;0,00;577,35
6;1;303968;06/10/2015;20/02/2017;1;2000;9,00;207,84
6;1;303968;06/10/2015;07/08/2017;1;204;20,00;4073,10
6;1;303968;06/10/2015;07/08/2017;1;558;0,00;1357,70
6;1;303968;06/10/2015;07/08/2017;1;2000;11,00;597,38
6;1;303968;06/10/2015;07/08/2017;1;2014;22,50;366,07
6;1;303968;06/10/2016;05/02/2018;1;204;20,00;4822,40
6;1;303968;06/10/2016;05/02/2018;1;558;0,00;1607,47
6;1;303968;06/10/2016;05/02/2018;1;600;10,00;2411,20
6;1;303968;06/10/2016;05/02/2018;1;615;0,00;803,73
6;1;303968;06/10/2016;05/02/2018;1;2000;11,00;621,03
6;1;303968;06/10/2016;05/02/2018;1;2014;27,50;623,80
6;1;307416;02/02/1998;21/12/1999;1;204;20,00;194,17
6;1;307416;02/02/1998;21/12/1999;1;558;0,00;64,72
6;1;307416;02/02/1998;21/12/1999;1;2000;0,00;19,81
6;1;307416;02/02/1998;10/01/2000;1;204;10,00;97,08
6;1;307416;02/02/1998;10/01/2000;1;558;0,00;32,36
6;1;307416;02/02/1998;10/01/2000;1;2000;0,00;9,90
6;1;307416;02/02/1999;19/12/2000;1;204;20,00;247,15
6;1;307416;02/02/1999;19/12/2000;1;558;0,00;82,38
6;1;307416;02/02/1999;19/12/2000;1;2000;0,00;25,44
6;1;307416;02/02/1999;08/01/2001;1;204;10,00;123,58
6;1;307416;02/02/1999;08/01/2001;1;558;0,00;41,19
6;1;307416;02/02/1999;08/01/2001;1;2000;0,00;12,72
6;1;307416;02/02/2000;18/12/2001;1;204;30,00;602,46
6;1;307416;02/02/2000;18/12/2001;1;558;0,00;200,82
6;1;307416;02/02/2000;18/12/2001;1;2000;0,00;88,36
6;1;307416;02/02/2001;17/12/2002;1;204;20,00;401,64
6;1;307416;02/02/2001;17/12/2002;1;558;0,00;133,88
6;1;307416;02/02/2001;17/12/2002;1;2000;0,00;46,32
6;1;307416;02/02/2001;21/01/2003;1;204;10,00;216,89
6;1;307416;02/02/2001;21/01/2003;1;558;0,00;72,30
6;1;307416;02/02/2001;21/01/2003;1;2000;0,00;22,12
6;1;307416;02/02/2002;16/12/2003;1;204;30,00;768,19
6;1;307416;02/02/2002;16/12/2003;1;558;0,00;256,06
6;1;307416;02/02/2002;16/12/2003;1;2000;0,00;112,67
6;1;307416;02/02/2003;03/01/2005;1;204;30,00;953,70
6;1;307416;02/02/2003;03/01/2005;1;558;0,00;317,90
6;1;307416;02/02/2003;03/01/2005;1;2000;0,00;139,88
6;1;307416;02/02/2004;26/12/2005;1;204;20,00;697,00
6;1;307416;02/02/2004;26/12/2005;1;558;0,00;232,33
6;1;307416;02/02/2004;26/12/2005;1;600;10,00;348,50
6;1;307416;02/02/2004;26/12/2005;1;615;0,00;116,17
6;1;307416;02/02/2004;26/12/2005;1;2000;9,00;83,64
6;1;307416;02/02/2004;26/12/2005;1;2014;0,00;21,95
6;1;307416;02/02/2005;12/01/2007;1;204;20,00;901,00
6;1;307416;02/02/2005;12/01/2007;1;558;0,00;300,33
6;1;307416;02/02/2005;12/01/2007;1;600;10,00;450,50
6;1;307416;02/02/2005;12/01/2007;1;615;0,00;150,17
6;1;307416;02/02/2005;12/01/2007;1;2000;9,00;108,11
6;1;307416;02/02/2005;12/01/2007;1;2014;0,00;65,51
6;1;307416;02/02/2006;07/01/2008;1;204;20,00;1113,20
6;1;307416;02/02/2006;07/01/2008;1;558;0,00;371,07
6;1;307416;02/02/2006;07/01/2008;1;600;10,00;556,60
6;1;307416;02/02/2006;07/01/2008;1;615;0,00;185,53
6;1;307416;02/02/2006;07/01/2008;1;2000;11,00;163,26
6;1;307416;02/02/2007;12/01/2009;1;204;20,00;1518,40
6;1;307416;02/02/2007;12/01/2009;1;558;0,00;506,13
6;1;307416;02/02/2007;12/01/2009;1;600;10,00;759,20
6;1;307416;02/02/2007;12/01/2009;1;615;0,00;253,07
6;1;307416;02/02/2007;12/01/2009;1;2000;11,00;222,69
6;1;307416;02/02/2007;12/01/2009;1;2014;7,50;27,55
6;1;307416;02/02/2008;11/01/2010;1;204;20,00;1978,08
6;1;307416;02/02/2008;11/01/2010;1;558;0,00;659,36
6;1;307416;02/02/2008;11/01/2010;1;600;10,00;989,04
6;1;307416;02/02/2008;11/01/2010;1;615;0,00;329,68
6;1;307416;02/02/2008;11/01/2010;1;2000;11,00;290,11
6;1;307416;02/02/2008;11/01/2010;1;2014;15,00;71,16
6;1;307416;02/02/2009;10/01/2011;1;204;20,00;2029,13
6;1;307416;02/02/2009;10/01/2011;1;558;0,00;676,38
6;1;307416;02/02/2009;10/01/2011;1;600;10,00;1014,56
6;1;307416;02/02/2009;10/01/2011;1;615;0,00;338,19
6;1;307416;02/02/2009;10/01/2011;1;2000;11,00;297,60
6;1;307416;02/02/2009;10/01/2011;1;2014;15,00;80,25
6;1;307416;02/02/2010;09/01/2012;1;204;20,00;2214,59
6;1;307416;02/02/2010;09/01/2012;1;558;0,00;738,20
6;1;307416;02/02/2010;09/01/2012;1;600;10,00;1107,29
6;1;307416;02/02/2010;09/01/2012;1;615;0,00;369,10
6;1;307416;02/02/2010;09/01/2012;1;2000;11,00;324,80
6;1;307416;02/02/2010;09/01/2012;1;2014;15,00;87,40
6;1;307416;02/02/2011;07/01/2013;1;204;20,00;2391,76
6;1;307416;02/02/2011;07/01/2013;1;558;0,00;797,25
6;1;307416;02/02/2011;07/01/2013;1;600;10,00;1195,88
6;1;307416;02/02/2011;07/01/2013;1;615;0,00;398,63
6;1;307416;02/02/2011;07/01/2013;1;2000;11,00;350,79
6;1;307416;02/02/2011;07/01/2013;1;2014;15,00;105,13
6;1;307416;02/02/2012;06/01/2014;1;204;20,00;3980,26
6;1;307416;02/02/2012;06/01/2014;1;558;0,00;1326,75
6;1;307416;02/02/2012;06/01/2014;1;600;10,00;1990,13
6;1;307416;02/02/2012;06/01/2014;1;615;0,00;663,38
6;1;307416;02/02/2012;06/01/2014;1;2000;11,00;457,49
6;1;307416;02/02/2012;06/01/2014;1;2014;27,50;507,47
6;1;307416;02/02/2013;05/01/2015;1;204;20,00;4922,58
6;1;307416;02/02/2013;05/01/2015;1;558;0,00;1640,86
6;1;307416;02/02/2013;05/01/2015;1;600;10,00;2461,29
6;1;307416;02/02/2013;05/01/2015;1;615;0,00;820,43
6;1;307416;02/02/2013;05/01/2015;1;2000;11,00;482,92
6;1;307416;02/02/2013;05/01/2015;1;2014;27,50;845,99
8;1;307416;02/02/1998;21/12/1999;1;204;20,00;194,17
8;1;307416;02/02/1998;21/12/1999;1;558;0,00;64,72
8;1;307416;02/02/1998;21/12/1999;1;2000;0,00;19,81
8;1;307416;02/02/1998;10/01/2000;1;204;10,00;97,08
8;1;307416;02/02/1998;10/01/2000;1;558;0,00;32,36
8;1;307416;02/02/1998;10/01/2000;1;2000;0,00;9,90
8;1;307416;02/02/1999;19/12/2000;1;204;20,00;247,15
8;1;307416;02/02/1999;19/12/2000;1;558;0,00;82,38
8;1;307416;02/02/1999;19/12/2000;1;2000;0,00;25,44
8;1;307416;02/02/1999;08/01/2001;1;204;10,00;123,58
8;1;307416;02/02/1999;08/01/2001;1;558;0,00;41,19
8;1;307416;02/02/1999;08/01/2001;1;2000;0,00;12,72
8;1;307416;02/02/2000;18/12/2001;1;204;30,00;602,46
8;1;307416;02/02/2000;18/12/2001;1;558;0,00;200,82
8;1;307416;02/02/2000;18/12/2001;1;2000;0,00;88,36
8;1;307416;02/02/2001;17/12/2002;1;204;20,00;401,64
8;1;307416;02/02/2001;17/12/2002;1;558;0,00;133,88
8;1;307416;02/02/2001;17/12/2002;1;2000;0,00;46,32
8;1;307416;02/02/2001;21/01/2003;1;204;10,00;216,89
8;1;307416;02/02/2001;21/01/2003;1;558;0,00;72,30
8;1;307416;02/02/2001;21/01/2003;1;2000;0,00;22,12
8;1;307416;02/02/2002;16/12/2003;1;204;30,00;768,19
8;1;307416;02/02/2002;16/12/2003;1;558;0,00;256,06
8;1;307416;02/02/2002;16/12/2003;1;2000;0,00;112,67
8;1;307416;02/02/2003;03/01/2005;1;204;30,00;953,70
8;1;307416;02/02/2003;03/01/2005;1;558;0,00;317,90
8;1;307416;02/02/2003;03/01/2005;1;2000;0,00;139,88
8;1;307416;02/02/2004;26/12/2005;1;204;20,00;697,00
8;1;307416;02/02/2004;26/12/2005;1;558;0,00;232,33
8;1;307416;02/02/2004;26/12/2005;1;600;10,00;348,50
8;1;307416;02/02/2004;26/12/2005;1;615;0,00;116,17
8;1;307416;02/02/2004;26/12/2005;1;2000;9,00;83,64
8;1;307416;02/02/2004;26/12/2005;1;2014;0,00;21,95
4;1;311960;03/08/1998;10/01/2000;1;204;30,00;397,76
4;1;311960;03/08/1998;10/01/2000;1;558;0,00;132,59
4;1;311960;03/08/1998;10/01/2000;1;2000;0,00;47,73
4;1;311960;03/08/1999;15/01/2001;1;204;30,00;794,55
4;1;311960;03/08/1999;15/01/2001;1;558;0,00;264,85
4;1;311960;03/08/1999;15/01/2001;1;2000;0,00;116,53
4;1;311960;03/08/1999;15/01/2001;1;2014;0,00;6,43
4;1;311960;03/08/2000;07/01/2002;1;204;20,00;580,31
4;1;311960;03/08/2000;07/01/2002;1;558;0,00;193,44
4;1;311960;03/08/2000;07/01/2002;1;600;10,00;290,16
4;1;311960;03/08/2000;07/01/2002;1;615;0,00;96,72
4;1;311960;03/08/2000;07/01/2002;1;2000;0,00;85,11
4;1;311960;03/08/2000;07/01/2002;1;2014;0,00;26,33
4;1;314331;03/12/1998;01/03/2000;1;204;30,00;252,93
4;1;314331;03/12/1998;01/03/2000;1;558;0,00;84,31
4;1;314331;03/12/1998;01/03/2000;1;2000;0,00;25,80
4;1;314331;03/12/1999;01/08/2001;1;204;30,00;353,71
4;1;314331;03/12/1999;01/08/2001;1;558;0,00;117,90
4;1;314331;03/12/1999;01/08/2001;1;2000;0,00;40,79
4;1;314331;03/12/2000;14/01/2002;1;204;20,00;237,65
4;1;314331;03/12/2000;14/01/2002;1;558;0,00;79,22
4;1;314331;03/12/2000;14/01/2002;1;600;10,00;118,83
4;1;314331;03/12/2000;14/01/2002;1;615;0,00;39,61
4;1;314331;03/12/2000;14/01/2002;1;2000;0,00;24,24
4;1;314331;03/12/2001;17/03/2003;1;204;20,00;254,63
4;1;314331;03/12/2001;17/03/2003;1;558;0,00;84,88
4;1;314331;03/12/2001;17/03/2003;1;600;10,00;127,32
4;1;314331;03/12/2001;17/03/2003;1;615;0,00;42,44
4;1;314331;03/12/2001;17/03/2003;1;2000;0,00;25,97
4;1;314331;03/12/2002;01/03/2004;1;204;20,00;312,80
