codigo_empresa;tipo_colaborador;cadastro_colaborador;data_pagamento;codigo_tabela_eventos;codigo_evento;referencia_evento;valor_evento
4;1;378401;06/11/2009;1;2003;8,00;0,21
4;1;378401;06/11/2009;1;2505;0,00;3,33
8;1;378419;09/11/2009;1;366;0,00;27,92
8;1;378419;09/11/2009;1;2000;8,00;2,23
8;1;378419;09/11/2009;1;2500;8,00;2,23
8;1;378497;16/09/2010;1;200;11,00;0,72
8;1;378497;16/09/2010;1;364;0,00;4,70
8;1;378497;16/09/2010;1;366;0,00;1,96
8;1;378497;16/09/2010;1;651;9,00;1,47
8;1;378497;16/09/2010;1;659;0,00;0,49
8;1;378497;16/09/2010;1;850;4,00;0,65
8;1;378497;16/09/2010;1;2000;8,00;0,59
8;1;378497;16/09/2010;1;2003;8,00;0,05
8;1;378497;16/09/2010;1;2500;8,00;0,59
8;1;378497;16/09/2010;1;2505;0,00;0,65
8;1;378497;16/09/2010;1;9030;8,00;0,05
8;1;378504;20/10/2010;1;200;2,00;0,82
8;1;378504;20/10/2010;1;204;3,00;1,26
8;1;378504;20/10/2010;1;364;0,00;2,93
8;1;378504;20/10/2010;1;366;0,00;1,23
8;1;378504;20/10/2010;1;403;0,00;15,11
8;1;378504;20/10/2010;1;558;0,00;0,41
8;1;378504;20/10/2010;1;651;11,00;11,33
8;1;378504;20/10/2010;1;659;0,00;3,78
8;1;378504;20/10/2010;1;850;6,00;6,18
8;1;378504;20/10/2010;1;2000;8,00;1,74
8;1;378504;20/10/2010;1;2003;8,00;0,49
8;1;378504;20/10/2010;1;2500;8,00;1,74
8;1;378504;20/10/2010;1;2505;0,00;6,18
8;1;378504;20/10/2010;1;9030;8,00;0,49
8;1;378527;20/03/2014;1;200;21,00;12,03
8;1;378527;20/03/2014;1;222;0,00;0,36
8;1;378527;20/03/2014;1;304;0,00;2,06
8;1;378527;20/03/2014;1;650;12,00;17,18
8;1;378527;20/03/2014;1;651;4,00;5,73
8;1;378527;20/03/2014;1;659;0,00;7,64
8;1;378527;20/03/2014;1;850;10,00;14,32
8;1;378527;20/03/2014;1;900;1,00;1,43
8;1;378527;20/03/2014;1;950;45,00;25,77
8;1;378527;20/03/2014;1;1972;0,00;0,66
8;1;378527;20/03/2014;1;2000;8,00;1,20
8;1;378527;20/03/2014;1;2003;8,00;1,14
8;1;378527;20/03/2014;1;2505;0,00;15,75
8;1;378532;01/04/2019;1;247;0,00;615,00
8;1;378532;05/05/2019;1;1955;0,00;1487,25
8;1;378532;11/10/2018;1;950;20,00;2293,08
8;1;378532;11/10/2018;1;2500;8,00;183,44
8;1;378551;12/01/2012;1;200;12,00;1,30
8;1;378551;12/01/2012;1;366;0,00;2,59
8;1;378551;12/01/2012;1;651;9,00;2,41
8;1;378551;12/01/2012;1;659;0,00;0,80
8;1;378551;12/01/2012;1;850;2,00;0,54
8;1;378551;12/01/2012;1;900;0,00;0,26
8;1;378551;12/01/2012;1;950;1,00;3,23
8;1;378551;12/01/2012;1;2000;8,00;0,31
8;1;378551;12/01/2012;1;2003;8,00;0,04
8;1;378551;12/01/2012;1;2505;0,00;0,80
8;1;378565;11/01/2010;1;257;14,00;67,43
8;1;378565;11/01/2010;1;265;0,00;13,49
8;1;378565;11/01/2010;1;2000;8,00;6,47
8;1;378565;11/01/2010;1;2500;8,00;6,47
4;1;378567;06/11/2009;1;200;5,00;0,83
4;1;378567;06/11/2009;1;363;0,00;0,62
4;1;378567;06/11/2009;1;366;0,00;30,00
4;1;378567;06/11/2009;1;651;11,00;4,58
4;1;378567;06/11/2009;1;659;0,00;1,53
4;1;378567;06/11/2009;1;850;9,00;3,75
4;1;378567;06/11/2009;1;900;0,00;0,42
4;1;378567;06/11/2009;1;950;0,00;5,00
4;1;378567;06/11/2009;1;2000;8,00;2,51
4;1;378567;06/11/2009;1;2003;8,00;0,30
4;1;378567;06/11/2009;1;2505;0,00;4,17
8;1;378571;07/04/2009;1;257;9,15;34,19
8;1;378571;07/04/2009;1;265;0,00;8,55
8;1;378571;07/04/2009;1;1972;0,00;35,65
8;1;378571;07/04/2009;1;2000;8,00;6,27
8;1;378571;07/04/2009;1;2500;8,00;6,27
8;1;378583;20/09/2010;1;200;3,00;0,21
8;1;378583;20/09/2010;1;366;0,00;8,24
8;1;378583;20/09/2010;1;651;11,00;1,89
8;1;378583;20/09/2010;1;659;0,00;0,63
8;1;378583;20/09/2010;1;850;7,00;1,20
8;1;378583;20/09/2010;1;2000;8,00;0,67
8;1;378583;20/09/2010;1;2003;8,00;0,09
8;1;378583;20/09/2010;1;2500;8,00;0,67
8;1;378583;20/09/2010;1;2505;0,00;1,20
8;1;378583;20/09/2010;1;9030;8,00;0,09
8;1;378587;01/12/2014;1;222;0,00;7,66
8;1;378587;01/12/2014;1;365;0,00;127,85
8;1;378587;01/12/2014;1;650;12,00;25,57
8;1;378587;01/12/2014;1;651;1,00;2,13
8;1;378587;01/12/2014;1;659;0,00;9,94
8;1;378587;01/12/2014;1;850;8,00;17,05
8;1;378587;01/12/2014;1;900;2,00;4,24
8;1;378587;01/12/2014;1;950;48,00;40,91
8;1;378587;01/12/2014;1;2000;8,00;10,84
8;1;378587;01/12/2014;1;2003;8,00;1,36
8;1;378587;01/12/2014;1;2505;0,00;21,29
8;1;378590;25/10/2013;1;200;2,00;4,38
8;1;378590;25/10/2013;1;248;0,00;0,40
8;1;378590;25/10/2013;1;651;5,00;20,65
8;1;378590;25/10/2013;1;659;0,00;6,88
8;1;378590;25/10/2013;1;850;2,00;8,77
8;1;378590;25/10/2013;1;2000;8,00;0,35
8;1;378590;25/10/2013;1;2003;8,00;0,70
8;1;378590;25/10/2013;1;2500;8,00;0,35
8;1;378590;25/10/2013;1;2505;0,00;8,77
8;1;378590;25/10/2013;1;9030;8,00;0,70
8;1;378590;28/05/2013;1;240;1,00;100,47
8;1;378590;28/05/2013;1;285;0,00;109,45
8;1;378590;28/05/2013;1;1962;0,00;364,82
8;1;378590;28/05/2013;1;2000;8,00;29,18
8;1;378590;28/05/2013;1;2500;8,00;29,18
8;1;378592;08/09/2009;1;200;6,00;2,76
8;1;378592;08/09/2009;1;363;0,00;0,77
8;1;378592;08/09/2009;1;366;0,00;13,80
8;1;378592;08/09/2009;1;651;8,00;9,20
8;1;378592;08/09/2009;1;659;0,00;3,07
8;1;378592;08/09/2009;1;850;4,00;4,60
8;1;378592;08/09/2009;1;2000;8,00;1,38
8;1;378592;08/09/2009;1;2003;8,00;0,36
8;1;378592;08/09/2009;1;2500;8,00;1,38
8;1;378592;08/09/2009;1;2505;0,00;4,60
8;1;378592;08/09/2009;1;9030;8,00;0,36
8;1;378594;15/01/2019;1;247;0,00;626,32
8;1;378594;15/01/2019;1;364;0,00;1,51
8;1;378594;15/01/2019;1;2000;8,00;0,12
8;1;378594;15/01/2019;1;2500;8,00;0,12
8;1;378608;27/12/2016;1;200;10,00;7,13
8;1;378608;27/12/2016;1;650;12,00;21,37
8;1;378608;27/12/2016;1;651;8,00;14,25
8;1;378608;27/12/2016;1;659;0,00;11,88
8;1;378608;27/12/2016;1;850;3,00;5,34
8;1;378608;27/12/2016;1;900;2,00;3,56
8;1;378608;27/12/2016;1;950;42,00;29,92
8;1;378608;27/12/2016;1;2000;8,00;0,57
8;1;378608;27/12/2016;1;2003;8,00;0,42
8;1;378608;27/12/2016;1;2505;0,00;8,90
8;1;378612;08/09/2009;1;200;30,00;13,80
8;1;378612;08/09/2009;1;366;0,00;27,60
8;1;378612;08/09/2009;1;651;9,00;10,35
8;1;378612;08/09/2009;1;659;0,00;3,45
8;1;378612;08/09/2009;1;850;6,00;6,90
8;1;378612;08/09/2009;1;2000;8,00;3,31
8;1;378612;08/09/2009;1;2003;8,00;0,55
8;1;378612;08/09/2009;1;2505;0,00;6,90
8;1;378621;26/12/2011;1;200;1,00;0,13
8;1;378621;26/12/2011;1;363;0,00;11,22
8;1;378621;26/12/2011;1;364;0,00;6,00
8;1;378621;26/12/2011;1;366;0,00;7,44
8;1;378621;26/12/2011;1;651;8,00;2,51
8;1;378621;26/12/2011;1;659;0,00;0,84
8;1;378621;26/12/2011;1;850;5,00;1,56
8;1;378621;26/12/2011;1;2000;8,00;1,98
8;1;378621;26/12/2011;1;2003;8,00;0,12
8;1;378621;26/12/2011;1;2500;8,00;1,98
8;1;378621;26/12/2011;1;2505;0,00;1,56
8;1;378621;26/12/2011;1;9030;8,00;0,12
8;1;378634;11/12/2008;1;257;38,40;135,62
8;1;378634;11/12/2008;1;259;37,51;176,64
8;1;378634;11/12/2008;1;265;0,00;78,07
8;1;378634;11/12/2008;1;1972;0,00;37,08
8;1;378634;11/12/2008;1;2000;8,00;34,19
8;1;378652;10/08/2011;1;850;1,00;55,29
8;1;378652;10/08/2011;1;2003;8,00;4,42
8;1;378652;10/08/2011;1;2505;0,00;55,29
8;1;378652;10/08/2011;1;9030;8,00;4,42
8;1;378661;08/09/2009;1;200;2,00;0,82
8;1;378661;08/09/2009;1;363;0,00;0,77
8;1;378661;08/09/2009;1;366;0,00;12,31
8;1;378661;08/09/2009;1;651;7,00;7,18
8;1;378661;08/09/2009;1;659;0,00;2,39
8;1;378661;08/09/2009;1;850;4,00;4,10
8;1;378661;08/09/2009;1;2000;8,00;1,11
8;1;378661;08/09/2009;1;2003;8,00;0,32
8;1;378661;08/09/2009;1;2500;8,00;1,11
8;1;378661;08/09/2009;1;2505;0,00;4,10
8;1;378661;08/09/2009;1;9030;8,00;0,32
4;1;378683;15/12/2010;1;200;14,00;0,78
4;1;378683;15/12/2010;1;366;0,00;7,80
4;1;378683;15/12/2010;1;403;0,00;0,73
4;1;378683;15/12/2010;1;651;10,00;1,39
4;1;378683;15/12/2010;1;659;0,00;0,43
4;1;378683;15/12/2010;1;850;8,00;1,11
4;1;378683;15/12/2010;1;900;0,00;0,13
4;1;378683;15/12/2010;1;950;0,00;1,67
4;1;378683;15/12/2010;1;2000;8,00;0,74
4;1;378683;15/12/2010;1;2003;8,00;0,08
4;1;378683;15/12/2010;1;2505;0,00;1,24
8;1;378689;09/12/2013;1;284;3,52;13,91
8;1;378689;09/12/2013;1;2000;8,00;1,11
8;1;378689;09/12/2013;1;2500;8,00;1,11
8;1;378690;08/09/2009;1;200;3,00;1,23
8;1;378690;08/09/2009;1;363;0,00;2,59
8;1;378690;08/09/2009;1;366;0,00;24,62
8;1;378690;08/09/2009;1;651;7,00;7,18
8;1;378690;08/09/2009;1;659;0,00;2,39
8;1;378690;08/09/2009;1;850;5,00;5,13
8;1;378690;08/09/2009;1;2000;8,00;2,27
8;1;378690;08/09/2009;1;2003;8,00;0,41
8;1;378690;08/09/2009;1;2500;8,00;2,27
8;1;378690;08/09/2009;1;2505;0,00;5,13
8;1;378690;08/09/2009;1;9030;8,00;0,41
8;1;378691;08/09/2009;1;200;30,00;0,95
8;1;378691;08/09/2009;1;366;0,00;1,90
8;1;378691;08/09/2009;1;651;8,00;0,63
8;1;378691;08/09/2009;1;659;0,00;0,21
8;1;378691;08/09/2009;1;850;6,00;0,47
8;1;378691;08/09/2009;1;2000;8,00;0,22
8;1;378691;08/09/2009;1;2003;8,00;0,03
8;1;378691;08/09/2009;1;2500;8,00;0,22
8;1;378691;08/09/2009;1;2505;0,00;0,47
8;1;378691;08/09/2009;1;9030;8,00;0,03
8;1;378695;28/06/2011;1;364;0,00;1,04
8;1;378695;28/06/2011;1;366;0,00;3,00
8;1;378695;28/06/2011;1;2000;8,00;0,32
8;1;378695;28/06/2011;1;2500;8,00;0,32
8;1;378698;02/05/2019;1;1955;0,00;1487,25
8;1;378707;27/11/2009;1;364;0,00;9,05
8;1;378707;27/11/2009;1;2000;8,00;0,72
8;1;378723;24/12/2010;1;257;8,48;40,88
8;1;378723;24/12/2010;1;265;0,00;8,18
8;1;378723;24/12/2010;1;2000;8,00;3,92
8;1;378723;24/12/2010;1;2500;8,00;3,92
8;1;378731;28/05/2012;1;950;3,00;76,08
8;1;378741;01/12/2014;1;363;0,00;2,75
8;1;378741;01/12/2014;1;364;0,00;4,77
8;1;378741;01/12/2014;1;2000;8,00;0,60
8;1;378747;28/02/2011;1;284;3,23;9,48
8;1;378747;28/02/2011;1;2000;8,00;0,75
8;1;378747;28/02/2011;1;2500;8,00;0,75
8;1;378788;29/05/2012;1;950;3,00;101,39
8;1;378800;17/06/2010;1;1972;0,00;57,00
8;1;378800;17/06/2010;1;2000;8,00;4,56
8;1;378800;17/06/2010;1;2500;8,00;4,56
8;1;378847;24/04/2010;1;1972;0,00;29,94
8;1;378847;24/04/2010;1;2000;8,00;2,39
8;1;378847;24/04/2010;1;2500;8,00;2,39
8;1;378915;09/11/2009;1;200;20,00;2,89
8;1;378915;09/11/2009;1;651;3,00;7,59
8;1;378915;09/11/2009;1;659;0,00;2,53
8;1;378915;09/11/2009;1;850;3,00;7,59
8;1;378915;09/11/2009;1;2000;8,00;0,23
8;1;378915;09/11/2009;1;2003;8,00;0,60
8;1;378915;09/11/2009;1;2505;0,00;7,59
8;1;378975;24/12/2009;1;200;8,00;6,14
8;1;378975;24/12/2009;1;257;0,24;0,04
8;1;378975;24/12/2009;1;265;0,00;0,01
8;1;378975;24/12/2009;1;363;0,00;7,01
8;1;378975;24/12/2009;1;364;0,00;34,36
8;1;378975;24/12/2009;1;366;0,00;92,00
8;1;378975;24/12/2009;1;651;7,00;13,41
8;1;378975;24/12/2009;1;659;0,00;4,47
8;1;378975;24/12/2009;1;850;6,00;11,50
8;1;378975;24/12/2009;1;1972;0,00;6,26
8;1;378975;24/12/2009;1;2000;8,00;11,66
8;1;378975;24/12/2009;1;2003;8,00;0,92
8;1;378975;24/12/2009;1;2500;8,00;11,66
8;1;378975;24/12/2009;1;2505;0,00;11,50
8;1;378975;24/12/2009;1;9030;8,00;0,92
4;1;378976;15/12/2010;1;200;11,00;0,62
4;1;378976;15/12/2010;1;366;0,00;3,34
4;1;378976;15/12/2010;1;651;7,00;0,09
4;1;378976;15/12/2010;1;659;0,00;0,03
4;1;378976;15/12/2010;1;850;5,00;0,76
4;1;378976;15/12/2010;1;900;0,00;0,15
4;1;378976;15/12/2010;1;950;0,00;0,30
4;1;378976;15/12/2010;1;2000;8,00;0,31
4;1;378976;15/12/2010;1;2003;8,00;0,06
4;1;378976;15/12/2010;1;2505;0,00;0,91
4;1;378978;06/11/2009;1;200;29,00;4,83
4;1;378978;06/11/2009;1;363;0,00;1,26
4;1;378978;06/11/2009;1;366;0,00;10,00
4;1;378978;06/11/2009;1;651;3,00;7,20
4;1;378978;06/11/2009;1;659;0,00;2,39
4;1;378978;06/11/2009;1;850;3,00;1,24
4;1;378978;06/11/2009;1;2000;8,00;1,28
4;1;378978;06/11/2009;1;2003;8,00;0,09
4;1;378978;06/11/2009;1;2505;0,00;1,24
4;1;378979;23/12/2011;1;200;12,00;3,01
4;1;378979;23/12/2011;1;363;0,00;0,35
4;1;378979;23/12/2011;1;366;0,00;7,53
4;1;378979;23/12/2011;1;650;4,00;2,51
4;1;378979;23/12/2011;1;651;6,00;3,76
4;1;378979;23/12/2011;1;659;0,00;2,09
4;1;378979;23/12/2011;1;850;4,00;2,51
4;1;378979;23/12/2011;1;900;0,00;0,66
4;1;378979;23/12/2011;1;950;30,00;7,53
4;1;378979;23/12/2011;1;2000;8,00;0,87
4;1;378979;23/12/2011;1;2003;8,00;0,20
4;1;378979;23/12/2011;1;2505;0,00;3,17
4;1;378980;06/11/2009;1;200;29,00;4,83
4;1;378980;06/11/2009;1;363;0,00;0,60
4;1;378980;06/11/2009;1;366;0,00;10,00
4;1;378980;06/11/2009;1;651;3,00;7,43
4;1;378980;06/11/2009;1;659;0,00;2,48
4;1;378980;06/11/2009;1;850;3,00;1,24
4;1;378980;06/11/2009;1;2000;8,00;1,23
4;1;378980;06/11/2009;1;2003;8,00;0,09
4;1;378980;06/11/2009;1;2505;0,00;1,24
8;1;378981;08/09/2009;1;200;30,00;45,00
8;1;378981;08/09/2009;1;366;0,00;45,00
8;1;378981;08/09/2009;1;651;2,00;7,50
8;1;378981;08/09/2009;1;659;0,00;2,50
8;1;378981;08/09/2009;1;850;2,00;7,50
8;1;378981;08/09/2009;1;2000;8,00;7,20
8;1;378981;08/09/2009;1;2003;8,00;0,60
8;1;378981;08/09/2009;1;2505;0,00;7,50
8;1;378982;21/09/2010;1;200;12,00;6,32
8;1;378982;21/09/2010;1;366;0,00;51,20
8;1;378982;21/09/2010;1;650;1,00;15,80
8;1;378982;21/09/2010;1;651;4,00;5,27
8;1;378982;21/09/2010;1;659;0,00;7,02
8;1;378982;21/09/2010;1;850;7,00;9,22
8;1;378982;21/09/2010;1;2000;8,00;4,60
8;1;378982;21/09/2010;1;2003;8,00;0,73
8;1;378982;21/09/2010;1;2500;8,00;4,60
8;1;378982;21/09/2010;1;2505;0,00;9,22
8;1;378982;21/09/2010;1;9030;8,00;0,73
8;1;378989;01/12/2014;1;222;0,00;0,74
8;1;378989;01/12/2014;1;365;0,00;11,15
8;1;378989;01/12/2014;1;650;12,00;11,15
8;1;378989;01/12/2014;1;651;1,00;0,92
8;1;378989;01/12/2014;1;659;0,00;4,02
8;1;378989;01/12/2014;1;2000;8,00;0,95
8;1;378989;01/12/2014;1;2500;8,00;0,95
8;1;379010;09/11/2009;1;200;7,00;5,98
8;1;379010;09/11/2009;1;366;0,00;44,63
8;1;379010;09/11/2009;1;651;2,00;4,26
8;1;379010;09/11/2009;1;659;0,00;1,42
8;1;379010;09/11/2009;1;850;2,00;4,26
8;1;379010;09/11/2009;1;2000;8,00;4,04
8;1;379010;09/11/2009;1;2003;8,00;0,34
8;1;379010;09/11/2009;1;2505;0,00;4,26
8;1;379012;09/02/2011;1;364;0,00;12,72
8;1;379012;09/02/2011;1;2000;8,00;1,01
8;1;379012;09/02/2011;1;2500;8,00;1,01
282;1;379038;01/02/2018;1;368;1,00;734,00
282;1;379038;01/02/2018;1;1955;7,00;510,35
282;1;379038;01/08/2017;1;232;6,00;2932,30
282;1;379038;01/08/2017;1;2000;11,00;322,55
282;1;379038;01/08/2017;1;2004;7,50;52,93
8;1;379062;09/11/2009;1;200;5,00;0,49
8;1;379062;09/11/2009;1;364;0,00;0,20
8;1;379062;09/11/2009;1;366;0,00;2,98
8;1;379062;09/11/2009;1;651;2,00;0,49
8;1;379062;09/11/2009;1;659;0,00;0,16
8;1;379062;09/11/2009;1;850;2,00;0,47
8;1;379062;09/11/2009;1;2000;8,00;0,29
8;1;379062;09/11/2009;1;2003;8,00;0,03
8;1;379062;09/11/2009;1;2505;0,00;0,47
8;1;379072;11/01/2013;1;363;0,00;0,94
8;1;379072;11/01/2013;1;364;0,00;11,63
8;1;379072;11/01/2013;1;2000;8,00;1,00
8;1;379072;11/01/2013;1;2500;8,00;1,00
8;1;379074;17/09/2010;1;200;1,00;0,43
8;1;379074;17/09/2010;1;366;0,00;25,60
8;1;379074;17/09/2010;1;650;1,00;12,80
8;1;379074;17/09/2010;1;659;0,00;4,27
8;1;379074;17/09/2010;1;850;5,00;5,33
8;1;379074;17/09/2010;1;2000;8,00;2,08
8;1;379074;17/09/2010;1;2003;8,00;0,42
8;1;379074;17/09/2010;1;2500;8,00;2,08
8;1;379074;17/09/2010;1;2505;0,00;5,33
8;1;379074;17/09/2010;1;9030;8,00;0,42
8;1;379102;05/11/2014;1;248;0,00;45,90
8;1;379102;26/03/2015;1;361;0,00;12,09
8;1;379102;26/03/2015;1;364;0,00;8,90
8;1;379102;26/03/2015;1;2000;8,00;0,71
8;1;379106;01/10/2010;1;200;2,00;1,05
8;1;379106;01/10/2010;1;366;0,00;39,47
8;1;379106;01/10/2010;1;651;2,00;2,63
8;1;379106;01/10/2010;1;659;0,00;0,88
8;1;379106;01/10/2010;1;850;7,00;9,22
8;1;379106;01/10/2010;1;2000;8,00;3,24
8;1;379106;01/10/2010;1;2003;8,00;0,73
8;1;379106;01/10/2010;1;2500;8,00;3,24
8;1;379106;01/10/2010;1;2505;0,00;9,22
8;1;379106;01/10/2010;1;9030;8,00;0,73
8;1;379108;12/01/2012;1;200;12,00;1,29
8;1;379108;12/01/2012;1;366;0,00;12,88
8;1;379108;12/01/2012;1;650;12,00;3,22
8;1;379108;12/01/2012;1;651;2,00;0,54
8;1;379108;12/01/2012;1;659;0,00;1,25
8;1;379108;12/01/2012;1;850;7,00;1,89
8;1;379108;12/01/2012;1;2000;8,00;1,13
8;1;379108;12/01/2012;1;2003;8,00;0,15
8;1;379108;12/01/2012;1;2500;8,00;1,13
8;1;379108;12/01/2012;1;2505;0,00;1,89
8;1;379108;12/01/2012;1;9030;8,00;0,15
8;1;379109;12/01/2012;1;200;20,00;2,15
8;1;379109;12/01/2012;1;651;10,00;2,69
8;1;379109;12/01/2012;1;659;0,00;0,89
8;1;379109;12/01/2012;1;850;4,00;1,08
8;1;379109;12/01/2012;1;2000;8,00;0,17
8;1;379109;12/01/2012;1;2003;8,00;0,08
8;1;379109;12/01/2012;1;2500;8,00;0,17
8;1;379109;12/01/2012;1;2505;0,00;1,08
8;1;379109;12/01/2012;1;9030;8,00;0,08
8;1;379113;12/08/2009;1;257;11,00;40,50
8;1;379113;12/08/2009;1;265;0,00;10,13
8;1;379113;12/08/2009;1;2000;8,00;4,05
8;1;379118;09/11/2009;1;200;15,00;20,00
8;1;379118;09/11/2009;1;363;0,00;1,15
8;1;379118;09/11/2009;1;364;0,00;4,25
8;1;379118;09/11/2009;1;366;0,00;58,67
8;1;379118;09/11/2009;1;651;2,00;6,67
8;1;379118;09/11/2009;1;659;0,00;2,22
8;1;379118;09/11/2009;1;850;2,00;6,67
8;1;379118;09/11/2009;1;2000;8,00;6,72
8;1;379118;09/11/2009;1;2003;8,00;0,53
8;1;379118;09/11/2009;1;2505;0,00;6,67
8;1;379151;13/01/2014;1;364;0,00;0,69
8;1;379151;13/01/2014;1;366;0,00;20,02
8;1;379151;13/01/2014;1;403;0,00;4,39
8;1;379151;13/01/2014;1;2000;8,00;2,00
8;1;379151;13/01/2014;1;2500;8,00;2,00
4;1;379153;06/11/2009;1;200;6,00;1,00
4;1;379153;06/11/2009;1;651;1,00;0,43
4;1;379153;06/11/2009;1;659;0,00;0,14
4;1;379153;06/11/2009;1;850;1,00;0,43
4;1;379153;06/11/2009;1;2000;8,00;0,08
4;1;379153;06/11/2009;1;2003;8,00;0,03
4;1;379153;06/11/2009;1;2505;0,00;0,43
4;1;379167;15/12/2010;1;200;5,00;1,84
4;1;379167;15/12/2010;1;651;4,00;8,38
4;1;379167;15/12/2010;1;659;0,00;2,79
4;1;379167;15/12/2010;1;850;3,00;5,43
4;1;379167;15/12/2010;1;2000;8,00;0,14
4;1;379167;15/12/2010;1;2003;8,00;0,43
4;1;379167;15/12/2010;1;2500;8,00;0,14
4;1;379167;15/12/2010;1;2505;0,00;5,43
4;1;379167;15/12/2010;1;9030;8,00;0,43
8;1;379168;08/09/2009;1;200;7,00;11,67
8;1;379168;08/09/2009;1;366;0,00;22,45
8;1;379168;08/09/2009;1;651;1,00;4,17
8;1;379168;08/09/2009;1;659;0,00;1,39
8;1;379168;08/09/2009;1;850;1,00;4,17
8;1;379168;08/09/2009;1;2000;8,00;2,72
8;1;379168;08/09/2009;1;2003;8,00;0,33
8;1;379168;08/09/2009;1;2500;8,00;2,72
8;1;379168;08/09/2009;1;2505;0,00;4,17
8;1;379168;08/09/2009;1;9030;8,00;0,33
8;1;379182;10/11/2009;1;200;30,00;468,00
8;1;379182;10/11/2009;1;2000;8,00;37,44
8;1;379182;10/11/2009;1;2500;8,00;37,44
8;1;379183;12/06/2012;1;200;1,00;29,40
8;1;379183;12/06/2012;1;2000;8,00;2,35
8;1;379183;12/06/2012;1;2500;8,00;2,35
4;1;379186;17/04/2014;1;200;6,00;1,60
4;1;379186;17/04/2014;1;363;0,00;0,02
4;1;379186;17/04/2014;1;366;0,00;15,96
4;1;379186;17/04/2014;1;651;6,00;3,99
4;1;379186;17/04/2014;1;659;0,00;1,33
4;1;379186;17/04/2014;1;850;5,00;3,32
4;1;379186;17/04/2014;1;2000;8,00;1,40
4;1;379186;17/04/2014;1;2003;8,00;0,26
4;1;379186;17/04/2014;1;2500;8,00;1,40
4;1;379186;17/04/2014;1;2505;0,00;3,32
4;1;379186;17/04/2014;1;9030;8,00;0,26
4;1;379187;23/12/2011;1;363;0,00;0,28
4;1;379187;23/12/2011;1;366;0,00;38,46
4;1;379187;23/12/2011;1;403;0,00;2,48
4;1;379187;23/12/2011;1;2000;8,00;3,29
8;1;379215;16/02/2012;1;224;30,00;390,50
8;1;379215;16/02/2012;1;2000;8,00;31,24
8;1;379215;16/02/2012;1;2500;8,00;31,24
8;1;379223;17/03/2010;1;1972;0,00;91,14
8;1;379223;17/03/2010;1;2000;8,00;7,29
8;1;379223;17/03/2010;1;2500;8,00;7,29
8;1;379228;20/05/2013;1;265;0,00;7,50
8;1;379228;20/05/2013;1;287;6,00;37,50
8;1;379228;20/05/2013;1;2000;8,00;3,60
8;1;379240;24/12/2009;1;248;0,00;0,13
8;1;379240;24/12/2009;1;361;0,00;3,70
8;1;379240;24/12/2009;1;364;0,00;6,12
8;1;379240;24/12/2009;1;366;0,00;28,80
8;1;379240;24/12/2009;1;651;3,00;7,20
8;1;379240;24/12/2009;1;659;0,00;2,40
8;1;379240;24/12/2009;1;850;3,00;7,20
8;1;379240;24/12/2009;1;2000;8,00;2,79
8;1;379240;24/12/2009;1;2003;8,00;0,57
8;1;379240;24/12/2009;1;2500;8,00;2,79
8;1;379240;24/12/2009;1;2505;0,00;7,20
8;1;379240;24/12/2009;1;9030;8,00;0,57
8;1;379296;16/09/2010;1;200;11,00;4,76
8;1;379296;16/09/2010;1;364;0,00;2,09
8;1;379296;16/09/2010;1;366;0,00;13,00
8;1;379296;16/09/2010;1;651;8,00;8,66
8;1;379296;16/09/2010;1;659;0,00;2,89
8;1;379296;16/09/2010;1;850;4,00;4,34
8;1;379296;16/09/2010;1;2000;8,00;1,58
8;1;379296;16/09/2010;1;2003;8,00;0,34
8;1;379296;16/09/2010;1;2500;8,00;1,58
8;1;379296;16/09/2010;1;2505;0,00;4,34
8;1;379296;16/09/2010;1;9030;8,00;0,34
8;1;379300;10/01/2013;1;284;13,00;51,47
8;1;379300;10/01/2013;1;2000;8,00;4,11
8;1;379300;10/01/2013;1;2500;8,00;4,11
8;1;379300;27/12/2012;1;361;0,00;41,13
8;1;379300;27/12/2012;1;364;0,00;55,18
8;1;379300;27/12/2012;1;2000;8,00;4,41
8;1;379300;27/12/2012;1;2500;8,00;4,41
8;1;379320;16/02/2012;1;200;2,00;0,25
8;1;379320;16/02/2012;1;650;12,00;3,68
8;1;379320;16/02/2012;1;651;4,00;1,22
8;1;379320;16/02/2012;1;659;0,00;1,63
8;1;379320;16/02/2012;1;850;1,00;4,74
8;1;379320;16/02/2012;1;2000;8,00;0,02
8;1;379320;16/02/2012;1;2003;8,00;0,37
8;1;379320;16/02/2012;1;2500;8,00;0,02
8;1;379320;16/02/2012;1;2505;0,00;4,74
8;1;379320;16/02/2012;1;9030;8,00;0,37
8;1;379326;09/06/2016;1;257;44,91;348,02
8;1;379326;09/06/2016;1;265;0,00;69,60
8;1;379326;09/06/2016;1;1972;0,00;7,19
8;1;379326;09/06/2016;1;2000;8,00;33,98
8;1;379326;09/06/2016;1;2500;8,00;33,98
8;1;379329;15/09/2010;1;236;0,00;126,67
8;1;379329;15/09/2010;1;2000;8,00;10,13
4;1;379330;23/12/2011;1;200;4,00;0,77
4;1;379330;23/12/2011;1;651;4,00;1,92
4;1;379330;23/12/2011;1;659;0,00;0,64
4;1;379330;23/12/2011;1;850;3,00;2,16
4;1;379330;23/12/2011;1;2000;8,00;0,06
4;1;379330;23/12/2011;1;2003;8,00;0,17
