codigo_empresa;tipo_colaborador;cadastro_colaborador;data_pagamento;codigo_tabela_eventos;codigo_evento;referencia_evento;valor_evento
8;1;71617;03/10/2012;1;2000;0;323
8;1;71617;03/10/2012;1;2003;0;239
8;1;71617;03/10/2012;1;2004;0;61
8;1;71617;03/10/2012;1;2005;0;10
8;1;71617;03/10/2012;1;2055;0;95
8;1;71617;03/10/2012;1;2505;0;2990
8;1;81329;10/04/2014;1;225;0;549
8;1;81329;10/04/2014;1;850;0;0
8;1;81329;10/04/2014;1;1600;0;201
8;1;84069;17/03/2016;1;200;0;628
8;1;84069;17/03/2016;1;222;0;113
8;1;84069;17/03/2016;1;265;0;1
8;1;84069;17/03/2016;1;286;0;4
8;1;84069;17/03/2016;1;306;0;27
8;1;84069;17/03/2016;1;311;0;1
8;1;84069;17/03/2016;1;650;0;1589
8;1;84069;17/03/2016;1;659;0;530
8;1;84069;17/03/2016;1;850;0;267
8;1;84069;17/03/2016;1;900;0;397
8;1;84069;17/03/2016;1;950;0;4673
8;1;84069;17/03/2016;1;2000;0;60
8;1;84069;17/03/2016;1;2003;0;21
8;1;84069;17/03/2016;1;2053;0;45
8;1;84069;17/03/2016;1;2453;0;81
8;1;84069;17/03/2016;1;2505;0;664
8;1;92207;11/07/2011;1;200;0;109
8;1;92207;11/07/2011;1;222;0;27
8;1;92207;11/07/2011;1;650;0;1073
8;1;92207;11/07/2011;1;651;0;647
8;1;92207;11/07/2011;1;659;0;573
8;1;92207;11/07/2011;1;850;0;536
8;1;92207;11/07/2011;1;900;0;89
8;1;92207;11/07/2011;1;950;0;1094
8;1;92207;11/07/2011;1;1650;0;4
8;1;92207;11/07/2011;1;2000;0;11
8;1;92207;11/07/2011;1;2003;0;43
8;1;92207;11/07/2011;1;2459;0;815
8;1;92207;11/07/2011;1;2505;0;626
8;1;97896;27/05/2019;1;200;0;2494
8;1;97896;27/05/2019;1;220;0;1214
8;1;97896;27/05/2019;1;305;0;44
8;1;97896;27/05/2019;1;650;0;5297
8;1;97896;27/05/2019;1;651;0;1324
8;1;97896;27/05/2019;1;659;0;2207
8;1;97896;27/05/2019;1;850;0;2207
8;1;97896;27/05/2019;1;900;0;1324
8;1;97896;27/05/2019;1;950;0;15891
8;1;97896;27/05/2019;1;2000;0;408
8;1;97896;27/05/2019;1;2003;0;388
8;1;97896;27/05/2019;1;2004;0;140
8;1;97896;27/05/2019;1;2005;0;117
8;1;97896;27/05/2019;1;2500;0;1568
8;1;97896;27/05/2019;1;2505;0;3531
8;1;97896;27/05/2019;1;9030;0;283
6;1;100000;08/03/2011;1;650;0;0
6;1;100000;08/03/2011;1;651;0;0
6;1;100000;08/03/2011;1;659;0;0
6;1;100000;08/03/2011;1;850;0;0
6;1;100000;08/03/2011;1;1600;0;1760
6;1;100000;08/03/2011;1;2000;0;0
6;1;100000;08/03/2011;1;2003;0;0
6;1;100000;08/03/2011;1;2004;0;0
6;1;100022;09/01/2014;1;650;0;0
6;1;100022;09/01/2014;1;651;0;0
6;1;100022;09/01/2014;1;659;0;0
6;1;100022;09/01/2014;1;1600;0;0
8;1;109266;14/07/2006;1;200;0;241
8;1;109266;14/07/2006;1;220;0;154
8;1;109266;14/07/2006;1;222;0;32
8;1;109266;14/07/2006;1;651;0;1220
8;1;109266;14/07/2006;1;659;0;407
8;1;109266;14/07/2006;1;850;0;915
8;1;109266;14/07/2006;1;900;0;152
8;1;109266;14/07/2006;1;950;0;1829
8;1;109266;14/07/2006;1;1650;0;10
8;1;109266;14/07/2006;1;2000;0;33
8;1;109266;14/07/2006;1;2003;0;79
8;1;109266;14/07/2006;1;2014;0;17
8;1;109266;14/07/2006;1;2505;0;1067
8;1;116017;21/08/2007;1;200;0;544
8;1;116017;21/08/2007;1;220;0;205
8;1;116017;21/08/2007;1;222;0;60
8;1;116017;21/08/2007;1;650;0;1733
8;1;116017;21/08/2007;1;651;0;578
8;1;116017;21/08/2007;1;659;0;770
8;1;116017;21/08/2007;1;850;0;1011
8;1;116017;21/08/2007;1;900;0;144
8;1;116017;21/08/2007;1;950;0;1733
8;1;116017;21/08/2007;1;2000;0;62
8;1;116017;21/08/2007;1;2003;0;87
8;1;116017;21/08/2007;1;2014;0;286
8;1;116017;21/08/2007;1;2055;0;0
8;1;116017;21/08/2007;1;2505;0;1156
8;1;116131;16/07/2018;1;200;0;1678
8;1;116131;16/07/2018;1;220;0;1062
8;1;116131;16/07/2018;1;222;0;493
8;1;116131;16/07/2018;1;368;0;0
8;1;116131;16/07/2018;1;650;0;10781
8;1;116131;16/07/2018;1;651;0;4492
8;1;116131;16/07/2018;1;659;0;5091
8;1;116131;16/07/2018;1;850;0;5390
8;1;116131;16/07/2018;1;900;0;2695
8;1;116131;16/07/2018;1;950;0;32342
8;1;116131;16/07/2018;1;2000;0;356
8;1;116131;16/07/2018;1;2003;0;593
8;1;116131;16/07/2018;1;2004;0;45
8;1;116131;16/07/2018;1;2005;0;358
8;1;116131;16/07/2018;1;2055;0;186
8;1;116131;16/07/2018;1;2505;0;8085
8;1;116203;19/11/2008;1;200;0;610
8;1;116203;19/11/2008;1;220;0;446
8;1;116203;19/11/2008;1;222;0;85
8;1;116203;19/11/2008;1;650;0;2852
8;1;116203;19/11/2008;1;651;0;951
8;1;116203;19/11/2008;1;659;0;1268
8;1;116203;19/11/2008;1;850;0;1664
8;1;116203;19/11/2008;1;900;0;238
8;1;116203;19/11/2008;1;950;0;2852
8;1;116203;19/11/2008;1;2000;0;103
8;1;116203;19/11/2008;1;2003;0;183
8;1;116203;19/11/2008;1;2014;0;808
8;1;116203;19/11/2008;1;2505;0;1901
8;1;121827;13/12/2024;1;200;0;1268
8;1;121827;13/12/2024;1;222;0;266
8;1;121827;13/12/2024;1;265;0;5
8;1;121827;13/12/2024;1;286;0;6
8;1;121827;13/12/2024;1;297;0;22
8;1;121827;13/12/2024;1;305;0;38
8;1;121827;13/12/2024;1;650;0;3549
8;1;121827;13/12/2024;1;651;0;1814
8;1;121827;13/12/2024;1;659;0;1788
8;1;121827;13/12/2024;1;850;0;3272
8;1;121827;13/12/2024;1;900;0;595
8;1;121827;13/12/2024;1;950;0;7144
8;1;121827;13/12/2024;1;1650;0;27
8;1;121827;13/12/2024;1;2000;0;120
8;1;121827;13/12/2024;1;2003;0;363
8;1;121827;13/12/2024;1;2005;0;87
8;1;121827;13/12/2024;1;2201;0;1630
8;1;121827;13/12/2024;1;2500;0;697
8;1;121827;13/12/2024;1;2505;0;2237
8;1;121827;13/12/2024;1;9030;0;179
8;1;135186;14/10/2008;1;200;0;317
8;1;135186;14/10/2008;1;220;0;91
8;1;135186;14/10/2008;1;651;0;1603
8;1;135186;14/10/2008;1;659;0;534
8;1;135186;14/10/2008;1;850;0;1311
8;1;135186;14/10/2008;1;900;0;146
8;1;135186;14/10/2008;1;950;0;1749
8;1;135186;14/10/2008;1;1650;0;0
8;1;135186;14/10/2008;1;2000;0;33
8;1;135186;14/10/2008;1;2003;0;118
8;1;135186;14/10/2008;1;2014;0;73
8;1;135186;14/10/2008;1;2050;0;4
8;1;135186;14/10/2008;1;2505;0;1457
8;1;137987;20/11/2009;1;200;0;225
8;1;137987;20/11/2009;1;222;0;27
8;1;137987;20/11/2009;1;365;0;1
8;1;137987;20/11/2009;1;366;0;6
8;1;137987;20/11/2009;1;403;0;8
8;1;137987;20/11/2009;1;650;0;687
8;1;137987;20/11/2009;1;651;0;344
8;1;137987;20/11/2009;1;659;0;344
8;1;137987;20/11/2009;1;850;0;115
8;1;137987;20/11/2009;1;900;0;57
8;1;137987;20/11/2009;1;950;0;687
8;1;137987;20/11/2009;1;2000;0;21
8;1;137987;20/11/2009;1;2003;0;9
8;1;137987;20/11/2009;1;2505;0;172
8;1;139653;17/08/2010;1;200;0;1058
8;1;139653;17/08/2010;1;220;0;887
8;1;139653;17/08/2010;1;222;0;156
8;1;139653;17/08/2010;1;381;0;868
8;1;139653;17/08/2010;1;650;0;6302
8;1;139653;17/08/2010;1;651;0;0
8;1;139653;17/08/2010;1;659;0;2101
8;1;139653;17/08/2010;1;850;0;3676
8;1;139653;17/08/2010;1;900;0;525
8;1;139653;17/08/2010;1;950;0;6302
8;1;139653;17/08/2010;1;2000;0;231
8;1;139653;17/08/2010;1;2003;0;381
8;1;139653;17/08/2010;1;2005;0;168
8;1;139653;17/08/2010;1;2505;0;4201
8;1;140686;09/11/2005;1;200;0;1048
8;1;140686;09/11/2005;1;220;0;1120
8;1;140686;09/11/2005;1;222;0;217
8;1;140686;09/11/2005;1;650;0;7949
8;1;140686;09/11/2005;1;651;0;1987
8;1;140686;09/11/2005;1;659;0;3312
8;1;140686;09/11/2005;1;850;0;6624
8;1;140686;09/11/2005;1;900;0;662
8;1;140686;09/11/2005;1;950;0;7949
8;1;140686;09/11/2005;1;1955;0;14522
8;1;140686;09/11/2005;1;2000;0;262
8;1;140686;09/11/2005;1;2003;0;294
8;1;140686;09/11/2005;1;2004;0;109
8;1;140686;09/11/2005;1;2004;0;3528
8;1;140686;09/11/2005;1;2005;0;1393
8;1;140686;09/11/2005;1;2014;0;3113
8;1;140686;09/11/2005;1;2055;0;0
8;1;140686;09/11/2005;1;2505;0;7286
8;1;142689;18/04/2006;1;200;0;239
8;1;142689;18/04/2006;1;220;0;166
8;1;142689;18/04/2006;1;222;0;32
8;1;142689;18/04/2006;1;651;0;1094
8;1;142689;18/04/2006;1;659;0;365
8;1;142689;18/04/2006;1;850;0;328
8;1;142689;18/04/2006;1;900;0;109
8;1;142689;18/04/2006;1;950;0;1313
8;1;142689;18/04/2006;1;2000;0;33
8;1;142689;18/04/2006;1;2003;0;25
8;1;142689;18/04/2006;1;2014;0;11
8;1;142689;18/04/2006;1;2453;0;14
8;1;142689;18/04/2006;1;2505;0;438
4;1;145459;23/11/2006;1;200;0;1965
4;1;145459;23/11/2006;1;220;0;2058
4;1;145459;23/11/2006;1;222;0;402
4;1;145459;23/11/2006;1;235;0;10494
4;1;145459;23/11/2006;1;650;0;5772
4;1;145459;23/11/2006;1;651;0;0
4;1;145459;23/11/2006;1;659;0;1924
4;1;145459;23/11/2006;1;850;0;5291
4;1;145459;23/11/2006;1;2000;0;308
4;1;145459;23/11/2006;1;2003;0;308
4;1;145459;23/11/2006;1;2004;0;3446
4;1;145459;23/11/2006;1;2005;0;798
4;1;145459;23/11/2006;1;2014;0;1544
4;1;145459;23/11/2006;1;2500;0;1268
4;1;145459;23/11/2006;1;2505;0;5291
4;1;145459;23/11/2006;1;9030;0;450
8;1;149144;08/06/2010;1;200;0;51
8;1;149144;08/06/2010;1;220;0;14
8;1;149144;08/06/2010;1;222;0;9
8;1;149144;08/06/2010;1;650;0;2246
8;1;149144;08/06/2010;1;651;0;1497
8;1;149144;08/06/2010;1;659;0;1248
8;1;149144;08/06/2010;1;850;0;936
8;1;149144;08/06/2010;1;900;0;187
8;1;149144;08/06/2010;1;950;0;2246
8;1;149144;08/06/2010;1;2000;0;6
8;1;149144;08/06/2010;1;2003;0;75
8;1;149144;08/06/2010;1;2055;0;30
8;1;149144;08/06/2010;1;2505;0;1123
8;1;151874;09/08/2011;1;200;0;53
8;1;151874;09/08/2011;1;222;0;4
8;1;151874;09/08/2011;1;257;0;88
8;1;151874;09/08/2011;1;265;0;18
8;1;151874;09/08/2011;1;650;0;930
8;1;151874;09/08/2011;1;651;0;597
8;1;151874;09/08/2011;1;659;0;509
8;1;151874;09/08/2011;1;850;0;540
8;1;151874;09/08/2011;1;900;0;77
8;1;151874;09/08/2011;1;950;0;972
8;1;151874;09/08/2011;1;2000;0;13
8;1;151874;09/08/2011;1;2003;0;43
8;1;151874;09/08/2011;1;2056;0;40
8;1;151874;09/08/2011;1;2505;0;618
8;1;152790;30/05/2018;1;4;0;205
8;1;152790;30/05/2018;1;200;0;1643
8;1;152790;30/05/2018;1;222;0;394
8;1;152790;30/05/2018;1;650;0;2069
8;1;152790;30/05/2018;1;651;0;527
8;1;152790;30/05/2018;1;659;0;865
8;1;152790;30/05/2018;1;850;0;856
8;1;152790;30/05/2018;1;900;0;513
8;1;152790;30/05/2018;1;950;0;6176
8;1;152790;30/05/2018;1;1955;0;685
8;1;152790;30/05/2018;1;2000;0;75
8;1;152790;30/05/2018;1;2003;0;68
8;1;152790;30/05/2018;1;2457;0;901
8;1;152790;30/05/2018;1;2505;0;1369
8;1;154148;13/04/2016;1;200;0;1
8;1;154148;13/04/2016;1;200;0;523
8;1;154148;13/04/2016;1;222;0;0
8;1;154148;13/04/2016;1;222;0;78
8;1;154148;13/04/2016;1;306;0;20
8;1;154148;13/04/2016;1;311;0;0
8;1;154148;13/04/2016;1;650;0;1390
8;1;154148;13/04/2016;1;650;0;176
8;1;154148;13/04/2016;1;650;0;3
8;1;154148;13/04/2016;1;651;0;44
8;1;154148;13/04/2016;1;651;0;367
8;1;154148;13/04/2016;1;651;0;1
8;1;154148;13/04/2016;1;659;0;586
8;1;154148;13/04/2016;1;659;0;73
8;1;154148;13/04/2016;1;659;0;1
8;1;154148;13/04/2016;1;850;0;44
8;1;154148;13/04/2016;1;850;0;353
8;1;154148;13/04/2016;1;850;0;1
8;1;154148;13/04/2016;1;900;0;0
8;1;154148;13/04/2016;1;900;0;231
8;1;154148;13/04/2016;1;900;0;29
8;1;154148;13/04/2016;1;950;0;6
8;1;154148;13/04/2016;1;950;0;352
8;1;154148;13/04/2016;1;950;0;2779
8;1;154148;13/04/2016;1;1951;0;76
8;1;154148;13/04/2016;1;2000;0;0
8;1;154148;13/04/2016;1;2000;0;54
8;1;154148;13/04/2016;1;2003;0;0
8;1;154148;13/04/2016;1;2003;0;4
8;1;154148;13/04/2016;1;2003;0;28
8;1;154148;13/04/2016;1;2505;0;1
8;1;154148;13/04/2016;1;2505;0;585
8;1;154148;13/04/2016;1;2505;0;73
8;1;155314;22/12/2017;1;200;0;1777
8;1;155314;22/12/2017;1;222;0;373
8;1;155314;22/12/2017;1;306;0;14
8;1;155314;22/12/2017;1;311;0;2
8;1;155314;22/12/2017;1;347;0;2961
8;1;155314;22/12/2017;1;650;0;3583
8;1;155314;22/12/2017;1;651;0;2090
8;1;155314;22/12/2017;1;659;0;1891
8;1;155314;22/12/2017;1;850;0;0
8;1;155314;22/12/2017;1;900;0;896
8;1;155314;22/12/2017;1;950;0;10750
8;1;155314;22/12/2017;1;2000;0;193
8;1;155314;22/12/2017;1;2055;0;0
8;1;155314;22/12/2017;1;2201;0;0
8;1;155314;22/12/2017;1;2505;0;896
8;1;156370;20/05/2008;1;200;0;854
8;1;156370;20/05/2008;1;220;0;46
8;1;156370;20/05/2008;1;650;0;2076
8;1;156370;20/05/2008;1;651;0;173
8;1;156370;20/05/2008;1;659;0;750
8;1;156370;20/05/2008;1;850;0;692
8;1;156370;20/05/2008;1;900;0;173
8;1;156370;20/05/2008;1;950;0;2076
8;1;156370;20/05/2008;1;2000;0;72
8;1;156370;20/05/2008;1;2003;0;55
8;1;156370;20/05/2008;1;2014;0;203
8;1;156370;20/05/2008;1;2505;0;865
8;1;157538;23/07/2008;1;200;0;781
8;1;157538;23/07/2008;1;220;0;214
8;1;157538;23/07/2008;1;650;0;1867
8;1;157538;23/07/2008;1;651;0;311
8;1;157538;23/07/2008;1;659;0;726
8;1;157538;23/07/2008;1;850;0;1089
8;1;157538;23/07/2008;1;900;0;156
8;1;157538;23/07/2008;1;950;0;1867
8;1;157538;23/07/2008;1;2000;0;90
8;1;157538;23/07/2008;1;2003;0;98
8;1;157538;23/07/2008;1;2014;0;250
8;1;157538;23/07/2008;1;2056;0;75
8;1;157538;23/07/2008;1;2505;0;1245
8;1;158453;15/05/2020;1;200;0;1173
8;1;158453;15/05/2020;1;220;0;161
8;1;158453;15/05/2020;1;222;0;280
8;1;158453;15/05/2020;1;286;0;0
8;1;158453;15/05/2020;1;305;0;26
8;1;158453;15/05/2020;1;306;0;26
8;1;158453;15/05/2020;1;651;0;3699
8;1;158453;15/05/2020;1;659;0;1233
8;1;158453;15/05/2020;1;850;0;1345
8;1;158453;15/05/2020;1;900;0;1009
8;1;158453;15/05/2020;1;950;0;12105
8;1;158453;15/05/2020;1;2000;0;130
8;1;158453;15/05/2020;1;2003;0;204
8;1;158453;15/05/2020;1;2005;0;18
8;1;158453;15/05/2020;1;2500;0;1098
8;1;158453;15/05/2020;1;2505;0;2354
8;1;158453;15/05/2020;1;9030;0;188
8;1;159727;13/04/2015;1;200;0;690
8;1;159727;13/04/2015;1;220;0;38
8;1;159727;13/04/2015;1;222;0;131
8;1;159727;13/04/2015;1;650;0;4295
8;1;159727;13/04/2015;1;651;0;2863
8;1;159727;13/04/2015;1;659;0;2386
8;1;159727;13/04/2015;1;850;0;1074
8;1;159727;13/04/2015;1;900;0;1074
8;1;159727;13/04/2015;1;950;0;12886
8;1;159727;13/04/2015;1;2000;0;69
8;1;159727;13/04/2015;1;2003;0;86
8;1;159727;13/04/2015;1;2056;0;9
8;1;159727;13/04/2015;1;2505;0;2148
8;1;161004;10/04/2017;1;200;0;522
8;1;161004;10/04/2017;1;220;0;21
8;1;161004;10/04/2017;1;222;0;98
8;1;161004;10/04/2017;1;651;0;6408
8;1;161004;10/04/2017;1;659;0;2136
8;1;161004;10/04/2017;1;850;0;1602
8;1;161004;10/04/2017;1;900;0;1602
8;1;161004;10/04/2017;1;950;0;19223
8;1;161004;10/04/2017;1;2000;0;51
8;1;161004;10/04/2017;1;2003;0;128
8;1;161004;10/04/2017;1;2055;0;109
8;1;161004;10/04/2017;1;2505;0;3204
8;1;161144;08/06/2017;1;200;0;3421
8;1;161144;08/06/2017;1;220;0;1539
8;1;161144;08/06/2017;1;222;0;744
8;1;161144;08/06/2017;1;651;0;3803
8;1;161144;08/06/2017;1;659;0;1268
8;1;161144;08/06/2017;1;850;0;2852
8;1;161144;08/06/2017;1;2000;0;608
8;1;161144;08/06/2017;1;2003;0;314
8;1;161144;08/06/2017;1;2004;0;428
8;1;161144;08/06/2017;1;2005;0;19
8;1;161144;08/06/2017;1;2056;0;50
8;1;161144;08/06/2017;1;2500;0;456
8;1;161144;08/06/2017;1;2505;0;2852
8;1;161144;08/06/2017;1;9030;0;228
8;1;166898;19/09/2007;1;200;0;470
8;1;166898;19/09/2007;1;220;0;142
8;1;166898;19/09/2007;1;222;0;92
8;1;166898;19/09/2007;1;230;0;1531
8;1;166898;19/09/2007;1;651;0;1321
8;1;166898;19/09/2007;1;659;0;440
8;1;166898;19/09/2007;1;850;0;1174
8;1;166898;19/09/2007;1;900;0;147
8;1;166898;19/09/2007;1;950;0;1761
8;1;166898;19/09/2007;1;2000;0;54
8;1;166898;19/09/2007;1;2003;0;106
8;1;166898;19/09/2007;1;2014;0;67
8;1;166898;19/09/2007;1;2057;0;5
8;1;166898;19/09/2007;1;2505;0;1321
8;1;167142;14/03/2024;1;200;0;664
8;1;167142;14/03/2024;1;222;0;139
8;1;167142;14/03/2024;1;257;0;8
8;1;167142;14/03/2024;1;265;0;12
8;1;167142;14/03/2024;1;296;0;54
8;1;167142;14/03/2024;1;305;0;25
8;1;167142;14/03/2024;1;651;0;2017
8;1;167142;14/03/2024;1;659;0;672
8;1;167142;14/03/2024;1;850;0;446
8;1;167142;14/03/2024;1;900;0;669
8;1;167142;14/03/2024;1;950;0;8030
8;1;167142;14/03/2024;1;2000;0;66
8;1;167142;14/03/2024;1;2003;0;84
8;1;167142;14/03/2024;1;2055;0;26
8;1;167142;14/03/2024;1;2500;0;713
8;1;167142;14/03/2024;1;2505;0;1115
8;1;167142;14/03/2024;1;9030;0;89
8;1;176061;30/03/2017;1;200;0;2025
8;1;176061;30/03/2017;1;220;0;1229
8;1;176061;30/03/2017;1;222;0;488
8;1;176061;30/03/2017;1;306;0;27
8;1;176061;30/03/2017;1;651;0;1701
8;1;176061;30/03/2017;1;659;0;567
8;1;176061;30/03/2017;1;850;0;1276
8;1;176061;30/03/2017;1;2000;0;412
8;1;176061;30/03/2017;1;2003;0;102
8;1;176061;30/03/2017;1;2004;0;88
8;1;176061;30/03/2017;1;2053;0;148
8;1;176061;30/03/2017;1;2500;0;299
8;1;176061;30/03/2017;1;2505;0;1276
8;1;176061;30/03/2017;1;9030;0;102
8;1;177903;23/07/2008;1;200;0;749
8;1;177903;23/07/2008;1;220;0;299
8;1;177903;23/07/2008;1;222;0;63
8;1;177903;23/07/2008;1;650;0;2083
8;1;177903;23/07/2008;1;651;0;174
8;1;177903;23/07/2008;1;659;0;752
8;1;177903;23/07/2008;1;850;0;1215
8;1;177903;23/07/2008;1;900;0;174
8;1;177903;23/07/2008;1;950;0;2083
8;1;177903;23/07/2008;1;2000;0;100
8;1;177903;23/07/2008;1;2003;0;109
8;1;177903;23/07/2008;1;2014;0;163
8;1;177903;23/07/2008;1;2505;0;1389
8;1;182222;31/10/2012;1;200;0;1122
8;1;182222;31/10/2012;1;222;0;112
8;1;182222;31/10/2012;1;305;0;40
8;1;182222;31/10/2012;1;306;0;25
8;1;182222;31/10/2012;1;650;0;1241
8;1;182222;31/10/2012;1;651;0;617
8;1;182222;31/10/2012;1;659;0;619
8;1;182222;31/10/2012;1;850;0;1034
8;1;182222;31/10/2012;1;2000;0;111
8;1;182222;31/10/2012;1;2003;0;83
8;1;182222;31/10/2012;1;2055;0;0
8;1;182222;31/10/2012;1;2453;0;67
8;1;182222;31/10/2012;1;2500;0;99
8;1;182222;31/10/2012;1;2505;0;1034
8;1;182222;31/10/2012;1;9030;0;83
8;1;182630;23/06/2020;1;200;0;1707
8;1;182630;23/06/2020;1;220;0;747
8;1;182630;23/06/2020;1;233;0;3200
8;1;182630;23/06/2020;1;305;0;35
8;1;182630;23/06/2020;1;651;0;3450
8;1;182630;23/06/2020;1;659;0;1150
8;1;182630;23/06/2020;1;850;0;2300
8;1;182630;23/06/2020;1;1007;0;3200
8;1;182630;23/06/2020;1;2000;0;216
8;1;182630;23/06/2020;1;2003;0;198
8;1;182630;23/06/2020;1;2004;0;25
8;1;182630;23/06/2020;1;2005;0;15
8;1;182630;23/06/2020;1;2500;0;196
8;1;182630;23/06/2020;1;2505;0;2300
8;1;182630;23/06/2020;1;9030;0;184
8;1;184331;09/06/2021;1;200;0;113
8;1;184331;09/06/2021;1;222;0;27
8;1;184331;09/06/2021;1;305;0;4
8;1;184331;09/06/2021;1;306;0;24
8;1;184331;09/06/2021;1;651;0;1598
8;1;184331;09/06/2021;1;659;0;533
8;1;184331;09/06/2021;1;850;0;881
8;1;184331;09/06/2021;1;900;0;528
8;1;184331;09/06/2021;1;950;0;6382
8;1;184331;09/06/2021;1;2000;0;10
8;1;184331;09/06/2021;1;2003;0;110
8;1;184331;09/06/2021;1;2055;0;50
8;1;184331;09/06/2021;1;2500;0;522
8;1;184331;09/06/2021;1;2505;0;1409
8;1;184331;09/06/2021;1;9030;0;113
8;1;189600;21/02/2022;1;200;0;1375
8;1;189600;21/02/2022;1;220;0;1065
8;1;189600;21/02/2022;1;222;0;439
8;1;189600;21/02/2022;1;305;0;37
8;1;189600;21/02/2022;1;651;0;2399
8;1;189600;21/02/2022;1;659;0;800
8;1;189600;21/02/2022;1;850;0;960
8;1;189600;21/02/2022;1;900;0;1440
8;1;189600;21/02/2022;1;950;0;17275
8;1;189600;21/02/2022;1;2000;0;255
8;1;189600;21/02/2022;1;2003;0;198
8;1;189600;21/02/2022;1;2004;0;40
8;1;189600;21/02/2022;1;2500;0;1612
8;1;189600;21/02/2022;1;2505;0;2399
8;1;189600;21/02/2022;1;9030;0;192
8;1;190942;31/05/2017;1;200;0;1664
8;1;190942;31/05/2017;1;222;0;300
