codigo_empresa;tipo_colaborador;cadastro_colaborador;data_pagamento;codigo_tabela_eventos;codigo_evento;referencia_evento;valor_evento
8;1;376423;05/05/2006;1;200;4,00;42,72
8;1;376423;05/05/2006;1;257;12,27;32,76
8;1;376423;05/05/2006;1;265;0,00;8,19
8;1;376423;05/05/2006;1;651;2,00;56,81
8;1;376423;05/05/2006;1;659;0,00;18,94
8;1;376423;05/05/2006;1;850;2,00;53,40
8;1;376423;05/05/2006;1;2000;7,65;6,40
8;1;376423;05/05/2006;1;2003;7,65;4,09
8;1;376423;05/05/2006;1;2505;0,00;53,40
8;1;376424;05/05/2006;1;200;4,00;42,72
8;1;376424;05/05/2006;1;651;2,00;53,40
8;1;376424;05/05/2006;1;659;0,00;17,80
8;1;376424;05/05/2006;1;850;2,00;53,40
8;1;376424;05/05/2006;1;2000;7,65;3,27
8;1;376424;05/05/2006;1;2003;7,65;4,09
8;1;376424;05/05/2006;1;2505;0,00;53,40
8;1;376425;28/05/2024;1;200;23,00;2722,15
8;1;376425;28/05/2024;1;220;0,00;1886,15
8;1;376425;28/05/2024;1;222;3,00;414,75
8;1;376425;28/05/2024;1;305;0,00;84,00
8;1;376425;28/05/2024;1;306;16,00;50,08
8;1;376425;28/05/2024;1;650;12,00;6551,80
8;1;376425;28/05/2024;1;651;3,00;1637,95
8;1;376425;28/05/2024;1;659;0,00;2729,92
8;1;376425;28/05/2024;1;850;5,00;2729,92
8;1;376425;28/05/2024;1;2000;10,39;522,04
8;1;376425;28/05/2024;1;2003;8,29;226,40
8;1;376425;28/05/2024;1;2004;22,50;264,64
8;1;376425;28/05/2024;1;2500;8,00;401,84
8;1;376425;28/05/2024;1;2505;0,00;2729,92
8;1;376425;28/05/2024;1;9030;8,00;218,39
8;1;376426;13/04/2023;1;200;13,00;352,80
8;1;376426;13/04/2023;1;222;10,00;35,28
8;1;376426;13/04/2023;1;305;0,00;34,67
8;1;376426;13/04/2023;1;311;1,82;14,82
8;1;376426;13/04/2023;1;650;12,00;895,57
8;1;376426;13/04/2023;1;651;1,00;74,63
8;1;376426;13/04/2023;1;659;0,00;323,40
8;1;376426;13/04/2023;1;850;3,00;223,89
8;1;376426;13/04/2023;1;1650;1,00;25,92
8;1;376426;13/04/2023;1;2000;7,50;27,99
8;1;376426;13/04/2023;1;2003;7,50;16,79
8;1;376426;13/04/2023;1;2500;8,00;29,86
8;1;376426;13/04/2023;1;2505;0,00;223,89
8;1;376426;13/04/2023;1;9030;8,00;17,91
8;1;376427;08/01/2009;1;4;7,20;18,77
8;1;376427;08/01/2009;1;200;8,00;152,92
8;1;376427;08/01/2009;1;311;12,24;31,91
8;1;376427;08/01/2009;1;2000;8,00;4,55
8;1;376427;08/01/2009;1;2457;17,36;45,25
8;1;376427;08/01/2009;1;2500;8,00;4,55
8;1;376428;07/04/2006;1;200;7,00;96,60
8;1;376428;07/04/2006;1;313;0,00;35,06
8;1;376428;07/04/2006;1;651;1,00;35,09
8;1;376428;07/04/2006;1;659;0,00;11,70
8;1;376428;07/04/2006;1;850;1,00;34,50
8;1;376428;07/04/2006;1;2000;7,65;7,39
8;1;376428;07/04/2006;1;2003;7,65;2,64
8;1;376428;07/04/2006;1;2505;0,00;34,50
8;1;376429;07/04/2006;1;200;7,00;96,60
8;1;376429;07/04/2006;1;257;1,12;3,16
8;1;376429;07/04/2006;1;265;0,00;0,79
8;1;376429;07/04/2006;1;651;1,00;36,46
8;1;376429;07/04/2006;1;659;0,00;12,15
8;1;376429;07/04/2006;1;850;1,00;34,50
8;1;376429;07/04/2006;1;2000;7,65;7,69
8;1;376429;07/04/2006;1;2003;7,65;2,64
8;1;376429;07/04/2006;1;2505;0,00;34,50
8;1;376430;08/05/2006;1;200;7,00;96,60
8;1;376430;08/05/2006;1;651;2,00;71,78
8;1;376430;08/05/2006;1;659;0,00;23,93
8;1;376430;08/05/2006;1;850;2,00;69,00
8;1;376430;08/05/2006;1;2000;7,65;7,39
8;1;376430;08/05/2006;1;2003;7,65;5,28
8;1;376430;08/05/2006;1;2505;0,00;69,00
8;1;376431;08/05/2006;1;200;7,00;96,60
8;1;376431;08/05/2006;1;651;2,00;72,21
8;1;376431;08/05/2006;1;659;0,00;24,07
8;1;376431;08/05/2006;1;850;2,00;69,00
8;1;376431;08/05/2006;1;2000;7,65;7,39
8;1;376431;08/05/2006;1;2003;7,65;5,28
8;1;376431;08/05/2006;1;2505;0,00;69,00
8;1;376432;08/05/2006;1;200;7,00;96,60
8;1;376432;08/05/2006;1;651;2,00;70,63
8;1;376432;08/05/2006;1;659;0,00;23,54
8;1;376432;08/05/2006;1;850;2,00;69,00
8;1;376432;08/05/2006;1;2000;7,65;7,39
8;1;376432;08/05/2006;1;2003;7,65;5,28
8;1;376432;08/05/2006;1;2505;0,00;69,00
8;1;376433;07/04/2006;1;200;7,00;96,60
8;1;376433;07/04/2006;1;651;1,00;36,92
8;1;376433;07/04/2006;1;659;0,00;12,31
8;1;376433;07/04/2006;1;850;1,00;34,50
8;1;376433;07/04/2006;1;2000;7,65;7,39
8;1;376433;07/04/2006;1;2003;7,65;2,64
8;1;376433;07/04/2006;1;2505;0,00;34,50
8;1;376434;08/05/2006;1;200;7,00;96,60
8;1;376434;08/05/2006;1;651;2,00;70,58
8;1;376434;08/05/2006;1;659;0,00;23,53
8;1;376434;08/05/2006;1;850;2,00;69,00
8;1;376434;08/05/2006;1;2000;7,65;7,39
8;1;376434;08/05/2006;1;2003;7,65;5,28
8;1;376434;08/05/2006;1;2505;0,00;69,00
8;1;376435;12/04/2006;1;200;11,00;151,80
8;1;376435;12/04/2006;1;257;4,11;11,60
8;1;376435;12/04/2006;1;265;0,00;2,90
8;1;376435;12/04/2006;1;651;1,00;36,40
8;1;376435;12/04/2006;1;659;0,00;12,13
8;1;376435;12/04/2006;1;850;1,00;34,50
8;1;376435;12/04/2006;1;2000;7,65;12,72
8;1;376435;12/04/2006;1;2003;7,65;2,64
8;1;376435;12/04/2006;1;2505;0,00;34,50
8;1;376436;12/04/2006;1;200;11,00;151,80
8;1;376436;12/04/2006;1;257;4,32;12,19
8;1;376436;12/04/2006;1;265;0,00;3,05
8;1;376436;12/04/2006;1;651;1,00;35,89
8;1;376436;12/04/2006;1;659;0,00;11,96
8;1;376436;12/04/2006;1;850;1,00;34,50
8;1;376436;12/04/2006;1;1650;1,00;7,80
8;1;376436;12/04/2006;1;2000;7,65;12,78
8;1;376436;12/04/2006;1;2003;7,65;2,64
8;1;376436;12/04/2006;1;2505;0,00;34,50
8;1;376437;22/03/2006;1;200;13,00;179,40
8;1;376437;22/03/2006;1;257;5,48;15,47
8;1;376437;22/03/2006;1;265;0,00;3,87
8;1;376437;22/03/2006;1;312;8,50;117,30
8;1;376437;22/03/2006;1;651;0,00;0,00
8;1;376437;22/03/2006;1;1650;1,00;9,22
8;1;376437;22/03/2006;1;2000;7,65;15,20
8;1;376437;22/03/2006;1;2053;0,00;13,80
8;1;376437;22/03/2006;1;2500;8,50;16,89
8;1;376438;07/04/2006;1;200;7,00;96,60
8;1;376438;07/04/2006;1;257;3,20;9,03
8;1;376438;07/04/2006;1;265;0,00;2,26
8;1;376438;07/04/2006;1;651;1,00;36,94
8;1;376438;07/04/2006;1;659;0,00;12,31
8;1;376438;07/04/2006;1;850;1,00;34,50
8;1;376438;07/04/2006;1;2000;7,65;8,25
8;1;376438;07/04/2006;1;2003;7,65;2,64
8;1;376438;07/04/2006;1;2453;0,00;5,79
8;1;376438;07/04/2006;1;2505;0,00;34,50
8;1;376439;07/04/2006;1;200;7,00;96,60
8;1;376439;07/04/2006;1;257;4,11;11,60
8;1;376439;07/04/2006;1;265;0,00;2,90
8;1;376439;07/04/2006;1;651;1,00;37,32
8;1;376439;07/04/2006;1;659;0,00;12,44
8;1;376439;07/04/2006;1;850;1,00;34,50
8;1;376439;07/04/2006;1;2000;7,65;8,50
8;1;376439;07/04/2006;1;2003;7,65;2,64
8;1;376439;07/04/2006;1;2453;0,00;5,79
8;1;376439;07/04/2006;1;2505;0,00;34,50
8;1;376440;08/05/2006;1;200;7,00;96,60
8;1;376440;08/05/2006;1;651;2,00;71,05
8;1;376440;08/05/2006;1;659;0,00;23,68
8;1;376440;08/05/2006;1;850;2,00;69,00
8;1;376440;08/05/2006;1;2000;7,65;7,39
8;1;376440;08/05/2006;1;2003;7,65;5,28
8;1;376440;08/05/2006;1;2453;0,00;5,79
8;1;376440;08/05/2006;1;2505;0,00;69,00
8;1;376441;07/04/2006;1;200;7,00;96,60
8;1;376441;07/04/2006;1;257;4,09;11,54
8;1;376441;07/04/2006;1;265;0,00;2,89
8;1;376441;07/04/2006;1;651;1,00;37,85
8;1;376441;07/04/2006;1;659;0,00;12,62
8;1;376441;07/04/2006;1;850;1,00;34,50
8;1;376441;07/04/2006;1;1650;1,00;4,96
8;1;376441;07/04/2006;1;2000;7,65;8,49
8;1;376441;07/04/2006;1;2003;7,65;2,64
8;1;376441;07/04/2006;1;2453;0,00;5,79
8;1;376441;07/04/2006;1;2505;0,00;34,50
8;1;376442;07/04/2006;1;200;7,00;96,60
8;1;376442;07/04/2006;1;311;4,10;7,72
8;1;376442;07/04/2006;1;651;1,00;36,38
8;1;376442;07/04/2006;1;659;0,00;12,13
8;1;376442;07/04/2006;1;850;1,00;34,50
8;1;376442;07/04/2006;1;2000;7,65;6,80
8;1;376442;07/04/2006;1;2003;7,65;2,64
8;1;376442;07/04/2006;1;2453;0,00;5,79
8;1;376442;07/04/2006;1;2505;0,00;34,50
8;1;376443;02/06/2007;1;200;2,00;31,80
8;1;376443;02/06/2007;1;257;2,28;7,42
8;1;376443;02/06/2007;1;265;0,00;1,86
8;1;376443;02/06/2007;1;650;12,00;485,92
8;1;376443;02/06/2007;1;651;3,00;120,02
8;1;376443;02/06/2007;1;659;0,00;201,98
8;1;376443;02/06/2007;1;850;4,00;161,97
8;1;376443;02/06/2007;1;2000;7,65;3,14
8;1;376443;02/06/2007;1;2003;7,65;12,39
8;1;376443;02/06/2007;1;2500;8,00;3,28
8;1;376443;02/06/2007;1;2505;0,00;161,97
8;1;376443;02/06/2007;1;9030;8,00;12,95
8;1;376444;03/05/2013;1;200;3,00;94,62
8;1;376444;03/05/2013;1;222;1,00;1,89
8;1;376444;03/05/2013;1;306;10,00;12,00
8;1;376444;03/05/2013;1;311;4,12;17,72
8;1;376444;03/05/2013;1;651;7,00;563,01
8;1;376444;03/05/2013;1;659;0,00;187,67
8;1;376444;03/05/2013;1;850;4,00;321,98
8;1;376444;03/05/2013;1;2000;8,00;6,30
8;1;376444;03/05/2013;1;2003;8,00;25,75
8;1;376444;03/05/2013;1;2500;8,00;6,30
8;1;376444;03/05/2013;1;2505;0,00;321,98
8;1;376444;03/05/2013;1;9030;8,00;25,75
8;1;376445;02/01/2007;1;4;14,40;29,00
8;1;376445;02/01/2007;1;200;26,00;383,93
8;1;376445;02/01/2007;1;259;4,00;16,11
8;1;376445;02/01/2007;1;265;0,00;4,03
8;1;376445;02/01/2007;1;651;0,00;406,08
8;1;376445;02/01/2007;1;659;0,00;135,36
8;1;376445;02/01/2007;1;850;0,00;0,00
8;1;376445;02/01/2007;1;900;0,00;36,91
8;1;376445;02/01/2007;1;1007;0,00;443,00
8;1;376445;02/01/2007;1;1650;1,00;19,36
8;1;376445;02/01/2007;1;2000;7,65;23,70
8;1;376445;02/01/2007;1;2055;5,00;23,16
8;1;376445;02/01/2007;1;2201;0,00;0,00
8;1;376445;02/01/2007;1;2457;32,40;65,24
8;1;376445;02/01/2007;1;2500;8,50;26,33
8;1;376445;02/01/2007;1;2505;0,00;210,66
8;1;376445;02/01/2007;1;9030;8,50;17,90
8;1;376446;05/05/2006;1;200;4,00;55,20
8;1;376446;05/05/2006;1;312;3,50;48,30
8;1;376446;05/05/2006;1;651;2,00;69,00
8;1;376446;05/05/2006;1;659;0,00;23,00
8;1;376446;05/05/2006;1;850;2,00;69,00
8;1;376446;05/05/2006;1;2000;7,65;4,22
8;1;376446;05/05/2006;1;2003;7,65;5,28
8;1;376446;05/05/2006;1;2453;0,00;3,31
8;1;376446;05/05/2006;1;2500;8,50;4,69
8;1;376446;05/05/2006;1;2505;0,00;69,00
8;1;376446;05/05/2006;1;9030;8,50;5,87
8;1;376447;06/06/2006;1;200;6,00;96,20
8;1;376447;06/06/2006;1;651;3,00;120,25
8;1;376447;06/06/2006;1;659;0,00;40,08
8;1;376447;06/06/2006;1;850;3,00;120,25
8;1;376447;06/06/2006;1;2000;7,65;7,36
8;1;376447;06/06/2006;1;2003;7,65;9,20
8;1;376447;06/06/2006;1;2055;4,00;19,24
8;1;376447;06/06/2006;1;2056;1,00;4,81
8;1;376447;06/06/2006;1;2505;0,00;120,25
8;1;376448;01/10/2011;1;200;1,00;26,06
8;1;376448;01/10/2011;1;222;1,00;0,52
8;1;376448;01/10/2011;1;257;7,21;39,24
8;1;376448;01/10/2011;1;265;0,00;7,85
8;1;376448;01/10/2011;1;650;12,00;864,60
8;1;376448;01/10/2011;1;651;7,00;489,04
8;1;376448;01/10/2011;1;659;0,00;451,21
8;1;376448;01/10/2011;1;850;9,00;648,39
8;1;376448;01/10/2011;1;1650;1,00;0,98
8;1;376448;01/10/2011;1;1972;0,00;15,95
8;1;376448;01/10/2011;1;2000;8,00;7,16
8;1;376448;01/10/2011;1;2003;8,00;51,87
8;1;376448;01/10/2011;1;2500;8,00;7,16
8;1;376448;01/10/2011;1;2505;0,00;648,39
8;1;376448;01/10/2011;1;9030;8,00;51,87
8;1;376449;08/08/2007;1;200;1,00;18,03
8;1;376449;08/08/2007;1;651;0,00;282,68
8;1;376449;08/08/2007;1;659;0,00;94,22
8;1;376449;08/08/2007;1;850;7,00;331,51
8;1;376449;08/08/2007;1;900;0,00;47,35
8;1;376449;08/08/2007;1;1007;0,00;540,80
8;1;376449;08/08/2007;1;2000;7,65;1,37
8;1;376449;08/08/2007;1;2003;7,65;25,36
8;1;376449;08/08/2007;1;2055;0,00;0,00
8;1;376449;08/08/2007;1;2500;8,00;1,44
8;1;376449;08/08/2007;1;2505;0,00;378,86
8;1;376449;08/08/2007;1;9030;8,00;30,30
8;1;376450;01/03/2008;1;200;0,00;0,00
8;1;376450;01/03/2008;1;651;0,00;661,92
8;1;376450;01/03/2008;1;659;0,00;220,64
8;1;376450;01/03/2008;1;850;2,00;106,85
8;1;376450;01/03/2008;1;900;0,00;53,42
8;1;376450;01/03/2008;1;1007;0,00;540,80
8;1;376450;01/03/2008;1;2003;8,00;8,54
8;1;376450;01/03/2008;1;2053;0,00;0,00
8;1;376450;01/03/2008;1;2505;0,00;160,27
8;1;376450;01/03/2008;1;9030;8,00;12,82
8;1;376451;27/12/2007;1;200;27,00;71,05
8;1;376451;27/12/2007;1;305;0,00;20,00
8;1;376451;27/12/2007;1;311;14,00;27,63
8;1;376451;27/12/2007;1;651;9,00;59,21
8;1;376451;27/12/2007;1;659;0,00;19,74
8;1;376451;27/12/2007;1;850;0,00;0,00
8;1;376451;27/12/2007;1;1650;1,00;20,77
8;1;376451;27/12/2007;1;2000;7,65;3,32
8;1;376451;27/12/2007;1;2056;2,00;8,24
8;1;376451;27/12/2007;1;2201;0,00;0,00
8;1;376451;27/12/2007;1;2500;8,00;3,47
8;1;376452;26/11/2012;1;200;19,00;686,96
8;1;376452;26/11/2012;1;220;0,00;638,63
8;1;376452;26/11/2012;1;222;1,00;26,51
8;1;376452;26/11/2012;1;650;12,00;2134,90
8;1;376452;26/11/2012;1;651;10,00;1779,08
8;1;376452;26/11/2012;1;659;0,00;1304,66
8;1;376452;26/11/2012;1;850;11,00;1956,99
8;1;376452;26/11/2012;1;900;1,00;177,91
8;1;376452;26/11/2012;1;950;48,00;3415,84
8;1;376452;26/11/2012;1;2000;9,00;121,68
8;1;376452;26/11/2012;1;2003;9,00;176,12
8;1;376452;26/11/2012;1;2056;2,00;41,86
8;1;376452;26/11/2012;1;2505;0,00;2134,90
8;1;376453;05/05/2006;1;200;4,00;43,92
8;1;376453;05/05/2006;1;651;2,00;54,90
8;1;376453;05/05/2006;1;659;0,00;18,30
8;1;376453;05/05/2006;1;850;2,00;54,90
8;1;376453;05/05/2006;1;2000;7,65;3,36
8;1;376453;05/05/2006;1;2003;7,65;4,20
8;1;376453;05/05/2006;1;2505;0,00;54,90
8;1;376454;05/05/2006;1;200;4,00;43,92
8;1;376454;05/05/2006;1;651;2,00;54,90
8;1;376454;05/05/2006;1;659;0,00;18,30
8;1;376454;05/05/2006;1;850;2,00;54,90
8;1;376454;05/05/2006;1;2000;7,65;3,36
8;1;376454;05/05/2006;1;2003;7,65;4,20
8;1;376454;05/05/2006;1;2505;0,00;54,90
8;1;376455;22/06/2010;1;200;15,00;327,00
8;1;376455;22/06/2010;1;311;2,00;5,95
8;1;376455;22/06/2010;1;651;4,00;227,98
8;1;376455;22/06/2010;1;659;0,00;75,99
8;1;376455;22/06/2010;1;850;6,00;357,97
8;1;376455;22/06/2010;1;900;1,00;59,66
8;1;376455;22/06/2010;1;950;30,00;716,96
8;1;376455;22/06/2010;1;1650;1,00;13,62
8;1;376455;22/06/2010;1;1972;0,00;19,92
8;1;376455;22/06/2010;1;2000;8,00;27,27
8;1;376455;22/06/2010;1;2003;8,00;28,63
8;1;376455;22/06/2010;1;2505;0,00;417,63
8;1;376455;29/06/2010;1;368;10,00;238,98
8;1;376456;21/08/2008;1;200;14,00;254,33
8;1;376456;21/08/2008;1;313;0,00;79,56
8;1;376456;21/08/2008;1;651;0,00;272,50
8;1;376456;21/08/2008;1;659;0,00;90,83
8;1;376456;21/08/2008;1;850;7,00;320,68
8;1;376456;21/08/2008;1;900;0,00;45,81
8;1;376456;21/08/2008;1;1007;0,00;0,00
8;1;376456;21/08/2008;1;2000;8,00;20,34
8;1;376456;21/08/2008;1;2003;8,00;25,65
8;1;376456;21/08/2008;1;2500;8,00;20,34
8;1;376456;21/08/2008;1;2505;0,00;366,49
8;1;376456;21/08/2008;1;9030;8,00;29,31
8;1;376457;28/09/2007;1;4;8,00;18,04
8;1;376457;28/09/2007;1;200;21,00;347,20
8;1;376457;28/09/2007;1;257;4,56;15,42
8;1;376457;28/09/2007;1;265;0,00;3,86
8;1;376457;28/09/2007;1;313;0,00;258,14
8;1;376457;28/09/2007;1;651;7,00;293,08
8;1;376457;28/09/2007;1;659;0,00;97,69
8;1;376457;28/09/2007;1;850;9,00;375,77
8;1;376457;28/09/2007;1;900;1,00;41,75
8;1;376457;28/09/2007;1;950;30,00;501,49
8;1;376457;28/09/2007;1;2000;7,65;23,81
8;1;376457;28/09/2007;1;2003;7,65;28,74
8;1;376457;28/09/2007;1;2453;0,00;29,76
8;1;376457;28/09/2007;1;2457;16,48;37,15
8;1;376457;28/09/2007;1;2505;0,00;417,52
8;1;376458;11/07/2006;1;1972;0,00;8,84
8;1;376458;11/07/2006;1;2000;7,65;0,68
8;1;376458;12/07/2006;1;200;5,00;65,67
8;1;376458;12/07/2006;1;651;4,00;154,04
8;1;376458;12/07/2006;1;659;0,00;51,35
8;1;376458;12/07/2006;1;850;4,00;131,33
8;1;376458;12/07/2006;1;2000;7,65;5,02
8;1;376458;12/07/2006;1;2003;7,65;10,05
8;1;376458;12/07/2006;1;2500;8,50;5,58
8;1;376458;12/07/2006;1;2505;0,00;131,33
8;1;376458;12/07/2006;1;9030;8,50;11,16
8;1;376460;20/04/2006;1;200;20,00;276,00
8;1;376460;20/04/2006;1;257;5,27;14,88
8;1;376460;20/04/2006;1;265;0,00;3,72
8;1;376460;20/04/2006;1;651;1,00;34,50
8;1;376460;20/04/2006;1;659;0,00;11,50
8;1;376460;20/04/2006;1;850;1,00;34,50
8;1;376460;20/04/2006;1;2000;7,65;22,54
8;1;376460;20/04/2006;1;2003;7,65;2,64
8;1;376460;20/04/2006;1;2505;0,00;34,50
8;1;376461;01/05/2014;1;200;24,00;1240,38
8;1;376461;01/05/2014;1;220;0,00;748,06
8;1;376461;01/05/2014;1;305;0,00;46,00
8;1;376461;01/05/2014;1;650;12,00;2634,69
8;1;376461;01/05/2014;1;651;3,00;658,67
8;1;376461;01/05/2014;1;659;0,00;1097,79
8;1;376461;01/05/2014;1;850;4,00;878,23
8;1;376461;01/05/2014;1;900;2,00;439,12
8;1;376461;01/05/2014;1;950;54,00;4742,44
8;1;376461;01/05/2014;1;1967;2,00;119,31
8;1;376461;01/05/2014;1;2000;9,00;189,69
8;1;376461;01/05/2014;1;2003;8,00;70,25
8;1;376461;01/05/2014;1;2055;1,80;44,74
8;1;376461;01/05/2014;1;2505;0,00;1317,35
8;1;376462;13/07/2015;1;200;13,00;790,76
8;1;376462;13/07/2015;1;220;0,00;379,24
8;1;376462;13/07/2015;1;222;1,00;35,10
8;1;376462;13/07/2015;1;650;12,00;2781,00
8;1;376462;13/07/2015;1;651;6,00;1390,50
8;1;376462;13/07/2015;1;659;0,00;1390,50
8;1;376462;13/07/2015;1;850;6,00;1390,50
8;1;376462;13/07/2015;1;900;2,00;463,50
8;1;376462;13/07/2015;1;950;57,00;5283,90
8;1;376462;13/07/2015;1;2000;8,00;96,40
8;1;376462;13/07/2015;1;2003;8,00;111,24
8;1;376462;13/07/2015;1;2505;0,00;1854,00
8;1;376463;01/04/2013;1;200;25,00;981,53
8;1;376463;01/04/2013;1;220;0,00;762,48
8;1;376463;01/04/2013;1;222;1,00;38,37
8;1;376463;01/04/2013;1;248;2,00;125,00
8;1;376463;01/04/2013;1;305;0,00;40,00
8;1;376463;01/04/2013;1;368;0,00;0,00
8;1;376463;01/04/2013;1;650;12,00;2138,85
8;1;376463;01/04/2013;1;651;2,00;356,48
8;1;376463;01/04/2013;1;659;0,00;831,78
8;1;376463;01/04/2013;1;850;3,00;534,71
8;1;376463;01/04/2013;1;900;2,00;356,48
8;1;376463;01/04/2013;1;950;60,00;4277,70
8;1;376463;01/04/2013;1;2000;9,00;160,41
8;1;376463;01/04/2013;1;2003;8,00;42,77
8;1;376463;01/04/2013;1;2053;0,00;75,34
8;1;376463;01/04/2013;1;2505;0,00;891,19
8;1;376464;09/11/2006;1;200;9,00;58,20
8;1;376464;09/11/2006;1;651;7,00;113,17
8;1;376464;09/11/2006;1;659;0,00;37,72
8;1;376464;09/11/2006;1;850;7,00;113,17
8;1;376464;09/11/2006;1;2000;7,65;4,45
8;1;376464;09/11/2006;1;2003;7,65;8,66
8;1;376464;09/11/2006;1;2505;0,00;113,17
8;1;376465;03/08/2007;1;200;3,00;79,66
8;1;376465;03/08/2007;1;650;12,00;949,83
8;1;376465;03/08/2007;1;651;5,00;384,20
8;1;376465;03/08/2007;1;659;0,00;444,68
8;1;376465;03/08/2007;1;850;7,00;552,08
8;1;376465;03/08/2007;1;900;1,00;78,87
8;1;376465;03/08/2007;1;950;30,00;951,01
8;1;376465;03/08/2007;1;1957;0,00;12,02
8;1;376465;03/08/2007;1;2000;7,65;7,01
8;1;376465;03/08/2007;1;2003;7,65;42,23
8;1;376465;03/08/2007;1;2014;15,00;69,76
8;1;376465;03/08/2007;1;2505;0,00;630,95
8;1;376466;01/04/2008;1;200;1,00;28,11
8;1;376466;01/04/2008;1;220;0,00;23,33
8;1;376466;01/04/2008;1;313;0,00;119,19
8;1;376466;01/04/2008;1;381;0,00;700,00
8;1;376466;01/04/2008;1;650;12,00;1561,71
8;1;376466;01/04/2008;1;659;0,00;520,57
8;1;376466;01/04/2008;1;2000;8,00;4,11
8;1;376466;01/04/2008;1;2014;15,00;106,42
8;1;376466;01/04/2008;1;2500;8,00;4,11
8;1;376467;21/05/2007;1;200;21,00;345,80
8;1;376467;21/05/2007;1;248;2,00;62,93
8;1;376467;21/05/2007;1;257;1,55;6,38
8;1;376467;21/05/2007;1;265;0,00;1,60
8;1;376467;21/05/2007;1;368;0,00;82,33
8;1;376467;21/05/2007;1;650;12,00;539,64
8;1;376467;21/05/2007;1;651;3,00;124,50
8;1;376467;21/05/2007;1;659;0,00;221,38
8;1;376467;21/05/2007;1;850;5,00;222,43
8;1;376467;21/05/2007;1;900;1,00;44,49
8;1;376467;21/05/2007;1;950;30,00;537,03
8;1;376467;21/05/2007;1;1650;3,00;48,47
8;1;376467;21/05/2007;1;2000;7,65;27,06
8;1;376467;21/05/2007;1;2003;7,65;17,01
8;1;376467;21/05/2007;1;2057;2,50;12,35
8;1;376467;21/05/2007;1;2505;0,00;266,92
8;1;376468;28/03/2013;1;200;21,00;788,90
8;1;376468;28/03/2013;1;220;0,00;676,20
8;1;376468;28/03/2013;1;650;12,00;2093,00
8;1;376468;28/03/2013;1;651;1,00;174,42
8;1;376468;28/03/2013;1;659;0,00;755,81
8;1;376468;28/03/2013;1;850;3,00;523,25
8;1;376468;28/03/2013;1;900;1,00;174,42
8;1;376468;28/03/2013;1;950;51,00;3558,10
8;1;376468;28/03/2013;1;2000;9,00;131,85
8;1;376468;28/03/2013;1;2003;8,00;41,86
8;1;376468;28/03/2013;1;2053;0,00;69,77
8;1;376468;28/03/2013;1;2505;0,00;697,67
8;1;376469;25/09/2007;1;200;18,00;324,48
8;1;376469;25/09/2007;1;257;17,39;64,12
8;1;376469;25/09/2007;1;265;0,00;16,03
8;1;376469;25/09/2007;1;650;12,00;578,84
8;1;376469;25/09/2007;1;651;7,00;343,04
8;1;376469;25/09/2007;1;659;0,00;307,29
8;1;376469;25/09/2007;1;850;9,00;426,57
8;1;376469;25/09/2007;1;900;1,00;47,40
8;1;376469;25/09/2007;1;950;30,00;580,64
8;1;376469;25/09/2007;1;1972;0,00;34,00
8;1;376469;25/09/2007;1;2000;7,65;33,55
8;1;376469;25/09/2007;1;2003;7,65;32,63
8;1;376469;25/09/2007;1;2505;0,00;473,97
8;1;376470;01/07/2006;1;200;1,00;10,74
8;1;376470;01/07/2006;1;651;3,00;90,18
8;1;376470;01/07/2006;1;659;0,00;30,06
8;1;376470;01/07/2006;1;850;3,00;80,55
8;1;376470;01/07/2006;1;2000;7,65;0,82
8;1;376470;01/07/2006;1;2003;7,65;6,16
8;1;376470;01/07/2006;1;2505;0,00;80,55
8;1;376471;01/07/2006;1;200;1,00;10,74
8;1;376471;01/07/2006;1;257;18,53;49,75
8;1;376471;01/07/2006;1;265;0,00;12,44
8;1;376471;01/07/2006;1;651;3,00;105,70
8;1;376471;01/07/2006;1;659;0,00;35,23
8;1;376471;01/07/2006;1;850;3,00;80,55
8;1;376471;01/07/2006;1;2000;7,65;5,58
8;1;376471;01/07/2006;1;2003;7,65;6,16
8;1;376471;01/07/2006;1;2505;0,00;80,55
8;1;376472;08/04/2009;1;200;1,00;19,26
8;1;376472;08/04/2009;1;651;12,00;666,41
8;1;376472;08/04/2009;1;659;0,00;222,14
8;1;376472;08/04/2009;1;850;3,00;154,61
8;1;376472;08/04/2009;1;900;0,00;51,54
8;1;376472;08/04/2009;1;1007;0,00;577,70
8;1;376472;08/04/2009;1;1972;0,00;3,02
8;1;376472;08/04/2009;1;2000;8,00;1,78
8;1;376472;08/04/2009;1;2003;8,00;12,36
8;1;376472;08/04/2009;1;2500;8,00;1,78
8;1;376472;08/04/2009;1;2505;0,00;206,15
8;1;376472;08/04/2009;1;9030;8,00;16,49
8;1;376472;24/04/2009;1;233;0,00;577,70
8;1;376473;02/06/2006;1;200;2,00;29,40
8;1;376473;02/06/2006;1;651;2,00;91,43
8;1;376473;02/06/2006;1;659;0,00;30,48
8;1;376473;02/06/2006;1;850;2,00;91,43
8;1;376473;02/06/2006;1;1957;0,00;7,17
8;1;376473;02/06/2006;1;2000;7,65;2,80
8;1;376473;02/06/2006;1;2003;7,65;6,99
8;1;376473;02/06/2006;1;2505;0,00;91,43
8;1;376474;30/06/2006;1;200;30,00;325,80
8;1;376474;30/06/2006;1;651;3,00;86,98
8;1;376474;30/06/2006;1;659;0,00;28,99
