codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;tipo_ferias;opcao_13_salario;data_pagamento_recibo;dias_ferias;dias_abono;salario_base
8;1;6970;06/01/1996;05/03/1997;N;S;01/03/1997;30;0;0
8;1;6970;06/01/1997;04/03/1998;N;S;01/03/1998;20;10;0
8;1;6970;06/01/1998;24/02/1999;N;S;01/02/1999;30;0;0
8;1;6970;06/01/1999;28/02/2000;N;S;01/02/2000;30;0;0
8;1;6970;06/01/2000;26/02/2001;N;S;01/02/2001;30;0;0
8;1;6970;06/01/2001;08/03/2002;N;S;01/03/2002;30;0;0
8;1;6970;06/01/2002;03/03/2003;N;S;01/03/2003;30;0;0
8;1;6970;06/01/2003;03/03/2004;N;S;01/03/2004;30;0;0
8;1;6970;06/01/2004;28/02/2005;N;S;01/02/2005;30;0;0
8;1;6970;06/01/2005;09/02/2006;N;S;07/02/2006;30;0;0
8;1;6970;06/01/2006;08/01/2007;N;S;04/01/2007;30;0;0
8;1;6970;06/01/2007;15/02/2008;N;S;13/02/2008;30;0;0
8;1;6970;06/01/2008;02/02/2009;N;S;29/01/2009;30;0;0
8;1;6970;06/01/2009;01/02/2010;N;S;28/01/2010;30;0;0
8;1;6970;06/01/2010;04/03/2011;N;S;02/03/2011;30;0;0
8;1;6970;06/01/2011;06/02/2012;N;S;03/02/2012;30;0;0
8;1;6970;06/01/2012;11/02/2013;N;S;08/02/2013;30;0;0
8;1;6970;06/01/2013;27/01/2014;N;S;24/01/2014;30;0;0
8;1;6970;06/01/2014;26/01/2015;N;S;23/01/2015;30;0;0
8;1;6970;06/01/2015;10/02/2016;N;S;08/02/2016;30;0;0
8;1;6970;06/01/2016;06/02/2017;N;S;03/02/2017;30;0;0
8;1;6970;06/01/2017;22/01/2018;N;S;19/01/2018;30;0;0
8;1;6970;06/01/2018;07/01/2019;N;S;04/01/2019;30;0;0
8;1;6970;06/01/2019;17/02/2020;N;S;14/02/2020;20;0;0
8;1;6970;06/01/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;6970;06/01/2020;11/01/2021;N;S;08/01/2021;30;0;0
8;1;6970;06/01/2021;05/12/2022;N;S;02/12/2022;30;0;0
8;1;14290;01/06/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;21563;22/05/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;21563;22/05/1996;01/04/1998;N;S;01/04/1998;20;10;0
8;1;21563;22/05/1997;02/01/1999;N;S;01/01/1999;20;10;0
8;1;21563;22/05/1998;10/01/2000;N;S;01/01/2000;20;10;0
8;1;21563;22/05/1999;10/10/2000;N;S;01/10/2000;20;10;0
8;1;21563;22/05/2000;01/03/2002;N;S;01/03/2002;30;0;0
8;1;21563;22/05/2001;11/11/2002;N;S;01/11/2002;20;10;0
8;1;21563;22/05/2002;10/01/2004;N;S;01/01/2004;20;10;0
8;1;21563;22/05/2003;10/09/2004;N;S;01/09/2004;20;10;0
8;1;21563;22/05/2004;01/03/2006;N;S;24/02/2006;30;0;0
8;1;21563;22/05/2005;02/01/2007;N;S;28/12/2006;30;0;0
8;1;21563;22/05/2006;01/11/2007;N;S;30/10/2007;30;0;0
8;1;21563;22/05/2007;02/10/2008;N;S;30/09/2008;30;0;0
8;1;21831;19/06/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;21831;19/06/1996;22/12/1997;N;S;01/01/1997;20;0;0
8;1;21831;19/06/1996;16/02/1998;N;S;01/03/1998;10;0;0
8;1;21831;19/06/1997;28/12/1998;N;S;01/12/1998;15;0;0
8;1;21831;19/06/1997;15/02/1999;N;S;01/02/1999;15;0;0
8;1;21831;19/06/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;21831;19/06/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;21831;19/06/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;21831;19/06/2001;02/01/2003;N;S;01/01/2003;30;0;0
8;1;21831;19/06/2002;05/01/2004;N;S;01/01/2004;30;0;0
8;1;21831;19/06/2003;03/01/2005;N;S;01/01/2005;30;0;0
8;1;21831;19/06/2004;02/01/2006;N;S;29/12/2005;30;0;0
8;1;21831;19/06/2005;02/01/2007;N;S;28/12/2006;30;0;0
8;1;48127;16/07/1995;01/10/1996;N;S;01/10/1996;30;0;0
8;1;48127;16/07/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;48127;16/07/1997;01/03/1999;N;S;01/03/1999;30;0;0
8;1;48127;16/07/1998;04/02/2000;N;S;01/02/2000;30;0;0
8;1;48127;16/07/1999;01/11/2000;N;S;01/11/2000;30;0;0
8;1;59323;13/07/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;59323;13/07/1996;02/02/1998;N;S;01/02/1998;30;0;0
8;1;59323;13/07/1997;03/11/1998;N;S;01/11/1998;30;0;0
8;1;59323;13/07/1998;13/03/2000;N;S;01/03/2000;30;0;0
8;1;59323;13/07/1999;01/03/2001;N;S;01/03/2001;30;0;0
8;1;59986;05/08/1995;16/04/1997;N;S;01/04/1997;30;0;0
8;1;59986;05/08/1996;06/04/1998;N;S;01/04/1998;20;10;0
8;1;59986;05/08/1997;11/01/1999;N;S;01/01/1999;20;10;0
8;1;60160;02/08/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;60160;02/08/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;60160;02/08/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;60160;02/08/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;67563;24/06/1995;01/04/1997;N;S;01/04/1997;30;0;0
8;1;67563;24/06/1996;15/05/1998;N;S;01/05/1998;30;0;0
8;1;67563;24/06/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;67563;24/06/1998;02/03/2000;N;S;01/03/2000;30;0;0
8;1;67563;24/06/1999;19/03/2001;N;S;01/03/2001;30;0;0
8;1;67563;24/06/2000;01/03/2002;N;S;01/03/2002;30;0;0
8;1;67563;24/06/2001;01/06/2004;N;S;01/06/2004;30;0;0
8;1;67563;24/06/2002;02/07/2004;N;S;01/07/2004;30;0;0
8;1;67563;16/03/2004;01/08/2005;N;S;01/08/2005;30;0;0
8;1;67563;16/03/2005;20/03/2006;N;S;16/03/2006;30;0;0
8;1;67563;16/03/2006;02/04/2007;N;S;29/03/2007;30;0;0
8;1;67563;16/03/2007;02/06/2008;N;S;29/05/2008;30;0;0
276;1;67563;16/03/2008;18/05/2009;N;S;14/05/2009;30;0;0
276;1;67563;16/03/2009;01/06/2010;N;S;28/05/2010;30;0;0
276;1;67563;16/03/2010;01/08/2011;N;S;29/07/2011;30;0;0
276;1;67563;16/03/2011;03/05/2012;N;S;30/04/2012;30;0;0
276;1;67563;16/03/2012;02/09/2013;N;S;30/08/2013;30;0;0
276;1;67563;16/03/2013;02/01/2015;N;S;31/12/2014;30;0;0
276;1;67563;16/03/2014;15/02/2016;N;S;12/02/2016;30;0;0
276;1;67563;16/03/2015;01/03/2017;N;S;27/02/2017;30;0;0
276;1;67563;16/03/2016;26/12/2017;N;S;22/12/2017;30;0;0
276;1;67563;16/03/2017;02/01/2019;N;S;31/12/2018;30;0;0
8;1;71617;01/10/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;71617;01/10/1996;01/04/1998;N;S;01/04/1998;30;0;0
8;1;71617;01/10/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;71617;01/10/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;71617;01/10/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;71617;01/10/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;71617;01/10/2001;02/01/2003;N;S;01/01/2003;20;10;0
8;1;71617;01/10/2002;02/01/2004;N;S;01/01/2004;20;10;0
8;1;71617;01/10/2003;03/01/2005;N;S;01/01/2005;20;10;0
8;1;71617;01/10/2004;02/01/2006;N;S;29/12/2005;20;10;0
8;1;71617;01/10/2005;02/01/2007;N;S;28/12/2006;20;10;0
8;1;71617;01/10/2006;02/01/2008;N;S;28/12/2007;20;10;0
8;1;71617;01/10/2007;02/01/2009;N;S;30/12/2008;30;0;0
8;1;71617;01/10/2008;04/01/2010;N;S;30/12/2009;30;0;0
8;1;71617;01/10/2009;03/01/2011;N;S;30/12/2010;30;0;0
8;1;71617;01/10/2010;02/01/2012;N;S;30/12/2011;30;0;0
8;1;71838;10/10/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;71838;10/10/1996;12/01/1998;N;S;01/01/1998;20;10;0
8;1;71838;10/10/1997;18/01/1999;N;S;01/01/1999;20;10;0
8;1;71838;10/10/1998;17/01/2000;N;S;01/01/2000;20;10;0
8;1;71838;10/10/1999;22/01/2001;N;S;01/01/2001;20;10;0
8;1;71838;10/10/2000;21/01/2002;N;S;01/01/2002;20;10;0
8;1;71838;10/10/2001;06/01/2003;N;S;01/01/2003;20;10;0
8;1;71838;10/10/2002;19/01/2004;N;S;01/01/2004;20;10;0
8;1;71838;10/10/2003;17/01/2005;N;S;01/01/2005;20;10;0
8;1;71838;10/10/2004;16/01/2006;N;S;12/01/2006;20;10;0
8;1;71838;10/10/2005;15/01/2007;N;S;11/01/2007;20;10;0
8;1;71838;10/10/2006;14/01/2008;N;S;10/01/2008;20;10;0
8;1;71838;10/10/2007;12/01/2009;N;S;08/01/2009;20;10;0
8;1;71838;10/10/2008;18/01/2010;N;S;14/01/2010;20;10;0
8;1;71838;10/10/2009;10/01/2011;N;S;06/01/2011;30;0;0
8;1;71838;10/10/2010;09/01/2012;N;S;06/01/2012;30;0;0
8;1;71838;10/10/2011;28/01/2013;N;S;25/01/2013;30;0;0
8;1;71838;10/10/2012;06/01/2014;N;S;03/01/2014;30;0;0
8;1;71838;10/10/2013;05/01/2015;N;S;30/12/2014;30;0;0
8;1;71838;10/10/2014;04/01/2016;N;S;30/12/2015;30;0;0
8;1;71838;10/10/2015;16/01/2017;N;S;13/01/2017;30;0;0
8;1;71838;10/10/2016;08/01/2018;N;S;06/01/2018;30;0;0
8;1;71838;10/10/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;71838;10/10/2018;06/01/2020;N;S;03/01/2020;30;0;0
8;1;71838;10/10/2019;06/04/2020;N;S;05/05/2020;15;0;0
8;1;71838;10/10/2019;01/02/2021;N;S;29/01/2021;15;0;0
8;1;71838;10/10/2020;10/01/2022;N;S;07/01/2022;30;0;0
8;1;71838;10/10/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;71838;10/10/2022;02/01/2024;N;S;28/12/2023;30;0;0
8;1;71838;10/10/2023;13/01/2025;N;S;09/01/2025;30;0;0
8;1;71838;10/10/2024;12/01/2026;N;S;08/01/2026;30;0;0
8;1;77630;26/12/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;77630;26/12/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;77630;26/12/1997;11/01/1999;N;S;01/01/1999;20;10;0
8;1;77630;26/12/1998;12/01/2000;N;S;01/01/2000;20;10;0
8;1;80012;01/03/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;80012;01/03/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;80012;01/03/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;80012;01/03/1998;10/01/2000;N;S;01/01/2000;20;10;0
8;1;80012;01/03/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;80900;05/04/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;80900;05/04/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;80900;05/04/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;80900;05/04/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;80900;05/04/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;80900;05/04/2000;07/01/2002;N;S;01/01/2002;30;0;0
8;1;83071;23/07/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;83071;23/07/1996;02/02/1998;N;S;01/02/1998;30;0;0
8;1;83071;23/07/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;83071;23/07/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;84069;05/06/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;84069;05/06/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;84069;05/06/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;84069;05/06/1998;17/01/2000;N;S;01/01/2000;30;0;0
8;1;84069;05/06/1999;04/01/2001;N;S;01/01/2001;30;0;0
8;1;84069;05/06/2000;07/01/2002;N;S;01/01/2002;30;0;0
8;1;84069;05/06/2001;20/01/2003;N;S;01/01/2003;30;0;0
8;1;84069;05/06/2002;24/12/2003;N;S;01/12/2003;30;0;0
8;1;84069;05/06/2003;13/01/2005;N;S;01/01/2005;30;0;0
8;1;84069;05/06/2004;30/01/2006;N;S;26/01/2006;30;0;0
8;1;84069;05/06/2005;02/01/2007;N;S;28/12/2006;30;0;0
8;1;84069;05/06/2006;07/01/2008;N;S;03/01/2008;30;0;0
8;1;84069;05/06/2007;05/01/2009;N;S;31/12/2008;30;0;0
8;1;84069;05/06/2008;04/01/2010;N;S;30/12/2009;30;0;0
8;1;84069;05/06/2009;03/01/2011;N;S;30/12/2010;30;0;0
8;1;84069;05/06/2010;09/01/2012;N;S;06/01/2012;30;0;0
8;1;84069;05/06/2011;07/01/2013;N;S;04/01/2013;30;0;0
8;1;84069;05/06/2012;06/01/2014;N;S;03/01/2014;30;0;0
8;1;84069;05/06/2013;05/01/2015;N;S;30/12/2014;30;0;0
8;1;84069;05/06/2014;11/01/2016;N;S;08/01/2016;30;0;0
8;1;85383;18/09/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;85383;18/09/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;87564;09/10/1995;16/10/1996;N;S;01/10/1996;30;0;0
8;1;92207;02/01/1996;01/11/1997;N;S;01/11/1997;20;10;0
8;1;92207;02/01/1997;13/10/1998;N;S;01/10/1998;20;10;0
8;1;92207;02/01/1998;01/11/1999;N;S;01/11/1999;30;0;0
8;1;92207;02/01/1999;02/10/2000;N;S;01/10/2000;30;0;0
8;1;92207;02/01/2000;01/08/2001;N;S;01/08/2001;30;0;0
8;1;92207;02/01/2001;08/10/2002;N;S;01/10/2002;30;0;0
8;1;92207;02/01/2002;01/09/2003;N;S;01/09/2003;30;0;0
8;1;92207;02/01/2003;02/08/2004;N;S;01/08/2004;30;0;0
8;1;92207;02/01/2004;01/04/2005;N;S;01/04/2005;30;0;0
8;1;92207;02/01/2005;02/10/2006;N;S;28/09/2006;30;0;0
8;1;92207;02/01/2006;01/10/2007;N;S;28/09/2007;30;0;0
8;1;92207;02/01/2007;06/10/2008;N;S;02/10/2008;30;0;0
8;1;92207;02/01/2008;06/04/2009;N;S;02/04/2009;30;0;0
8;1;92207;02/01/2009;20/01/2010;N;S;18/01/2010;30;0;0
8;1;93921;01/03/1996;01/04/1997;N;S;01/04/1997;30;0;0
8;1;93921;01/03/1997;01/04/1998;N;S;01/04/1998;30;0;0
8;1;93921;01/03/1998;01/04/1999;N;S;01/04/1999;30;0;0
8;1;93921;01/03/1999;15/03/2000;N;S;01/03/2000;20;10;0
8;1;93921;29/02/2000;01/03/2001;N;S;01/03/2001;30;0;0
8;1;95401;02/04/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;95401;02/04/1996;02/02/1998;N;S;01/02/1998;30;0;0
8;1;95401;02/04/1997;01/02/1999;N;S;01/02/1999;30;0;0
8;1;95401;02/04/1998;01/02/2000;N;S;01/02/2000;30;0;0
8;1;95401;02/04/1999;01/02/2001;N;S;01/02/2001;30;0;0
8;1;95401;02/04/2000;01/02/2002;N;S;01/02/2002;30;0;0
8;1;95401;02/04/2001;01/02/2003;N;S;01/02/2003;30;0;0
8;1;97896;04/06/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;97896;04/06/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;97896;04/06/1997;04/01/1999;N;S;01/01/1999;20;10;0
8;1;97896;04/06/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;97896;04/06/1999;03/01/2001;N;S;01/01/2001;30;0;0
8;1;97896;04/06/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;97896;04/06/2001;02/01/2003;N;S;01/01/2003;30;0;0
8;1;97896;04/06/2002;05/01/2004;N;S;01/01/2004;30;0;0
8;1;97896;04/06/2003;03/01/2005;N;S;01/01/2005;30;0;0
8;1;97896;04/06/2004;02/01/2006;N;S;29/12/2005;30;0;0
8;1;97896;04/06/2005;02/01/2007;N;S;28/12/2006;30;0;0
8;1;97896;04/06/2006;02/01/2008;N;S;28/12/2007;30;0;0
8;1;97896;04/06/2007;02/01/2009;N;S;30/12/2008;30;0;0
8;1;97896;04/06/2008;04/01/2010;N;S;30/12/2009;30;0;0
8;1;97896;04/06/2009;03/01/2011;N;S;30/12/2010;30;0;0
8;1;97896;04/06/2010;02/01/2012;N;S;30/12/2011;30;0;0
8;1;97896;04/06/2011;02/01/2013;N;S;28/12/2012;30;0;0
8;1;97896;04/06/2012;02/01/2014;N;S;30/12/2013;30;0;0
8;1;97896;04/06/2013;05/01/2015;N;S;30/12/2014;30;0;0
8;1;97896;04/06/2014;04/01/2016;N;S;30/12/2015;30;0;0
8;1;97896;04/06/2015;02/01/2017;N;S;30/12/2016;30;0;0
8;1;97896;04/06/2016;02/01/2018;N;S;29/12/2017;30;0;0
8;1;97896;04/06/2017;02/01/2019;N;S;31/12/2018;30;0;0
6;1;100013;01/12/2001;01/04/2002;N;S;01/04/2002;30;0;0
8;1;102521;05/09/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;102521;05/09/1996;15/06/1998;N;S;01/06/1998;20;10;0
8;1;105724;04/11/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;105724;04/11/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;105724;04/11/1997;05/04/1999;N;S;01/04/1999;20;10;0
8;1;109266;02/12/1995;03/02/1997;N;S;01/02/1997;30;0;0
8;1;109266;02/12/1996;14/02/1998;N;S;01/02/1998;20;10;0
8;1;109266;02/12/1997;01/02/1999;N;S;01/02/1999;20;10;0
8;1;109266;02/12/1998;27/12/1999;N;S;01/12/1999;10;0;0
8;1;109266;02/12/1998;19/09/2000;N;S;01/09/2000;10;10;0
8;1;109266;02/12/1999;26/12/2000;N;S;01/12/2000;10;0;0
8;1;109266;02/12/1999;22/01/2001;N;S;01/01/2001;20;0;0
8;1;109266;02/12/2000;21/01/2002;N;S;01/01/2002;20;10;0
8;1;109266;02/12/2001;08/09/2003;N;S;01/09/2003;20;10;0
8;1;109266;02/12/2002;08/03/2004;N;S;01/03/2004;20;0;0
8;1;109266;02/12/2002;09/08/2004;N;S;01/08/2004;10;0;0
8;1;109266;02/12/2003;20/12/2004;N;S;01/12/2004;15;0;0
8;1;109266;02/12/2003;10/03/2005;N;S;01/03/2005;15;0;0
8;1;109266;02/12/2004;26/12/2005;N;S;22/12/2005;10;0;0
8;1;109266;02/12/2004;06/03/2006;N;S;03/03/2006;20;0;0
8;1;109576;02/12/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;109576;02/12/1996;16/03/1998;N;S;01/03/1998;20;0;0
8;1;109576;02/12/1996;17/08/1998;N;S;01/08/1998;10;0;0
8;1;109576;02/12/1997;15/02/1999;N;S;01/02/1999;20;0;0
8;1;109576;02/12/1997;13/09/1999;N;S;01/09/1999;10;0;0
8;1;109576;02/12/1998;07/02/2000;N;S;01/02/2000;20;0;0
8;1;109576;02/12/1998;14/09/2000;N;S;01/09/2000;10;0;0
8;1;109576;02/12/1999;08/01/2001;N;S;01/01/2001;20;0;0
8;1;109576;02/12/1999;23/07/2001;N;S;01/07/2001;10;0;0
8;1;109576;02/12/2000;07/01/2002;N;S;01/01/2002;20;0;0
8;1;109576;02/12/2000;11/09/2002;N;S;01/09/2002;10;0;0
8;1;109576;02/12/2001;13/01/2003;N;S;01/01/2003;20;0;0
8;1;109576;02/12/2001;08/09/2003;N;S;01/09/2003;10;0;0
8;1;109576;02/12/2002;02/02/2004;N;S;01/02/2004;20;0;0
8;1;109576;02/12/2002;01/09/2004;N;S;01/09/2004;10;0;0
8;1;109576;02/12/2003;09/02/2005;N;S;01/02/2005;20;0;0
8;1;112194;03/02/1996;03/03/1997;N;S;01/03/1997;30;0;0
8;1;112194;03/02/1997;02/03/1998;N;S;01/03/1998;30;0;0
8;1;112194;03/02/1998;01/03/1999;N;S;01/03/1999;30;0;0
8;1;112194;03/02/1999;01/03/2000;N;S;01/03/2000;30;0;0
8;1;112194;03/02/2000;02/05/2001;N;S;01/05/2001;30;0;0
8;1;112194;03/02/2001;06/02/2002;N;S;01/02/2002;30;0;0
8;1;112194;03/02/2002;05/03/2003;N;S;01/03/2003;30;0;0
8;1;113239;18/02/1996;01/03/1997;N;S;01/03/1997;30;0;0
8;1;113778;05/03/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;113778;05/03/1996;01/12/1997;N;S;01/12/1997;30;0;0
8;1;113964;01/03/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;113964;01/03/1996;02/01/1998;N;S;01/01/1998;20;10;0
8;1;113964;01/03/1997;01/02/1999;N;S;01/02/1999;20;10;0
8;1;113964;01/03/1998;03/01/2000;N;S;01/01/2000;20;10;0
8;1;113964;01/03/1999;22/07/2000;N;S;01/07/2000;10;0;0
8;1;113964;01/03/1999;02/01/2001;N;S;01/01/2001;20;0;0
8;1;113964;01/03/2000;02/01/2002;N;S;01/01/2002;20;10;0
8;1;113964;01/03/2001;02/01/2003;N;S;01/01/2003;20;10;0
8;1;116017;22/05/1996;02/02/1998;N;S;01/02/1998;30;0;0
8;1;116017;22/05/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;116017;22/05/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;116017;22/05/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;116017;22/05/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;116017;22/05/2001;02/01/2003;N;S;01/01/2003;30;0;0
8;1;116017;22/05/2002;05/01/2004;N;S;01/01/2004;30;0;0
8;1;116017;22/05/2003;03/02/2005;N;S;01/02/2005;30;0;0
8;1;116017;22/05/2004;03/02/2006;N;S;01/02/2006;30;0;0
8;1;116017;22/05/2005;01/02/2007;N;S;29/01/2007;30;0;0
8;1;116131;19/05/1995;03/02/1997;N;S;01/02/1997;20;10;0
8;1;116131;19/05/1996;02/02/1998;N;S;01/02/1998;20;10;0
8;1;116131;19/05/1997;01/02/1999;N;S;01/02/1999;20;10;0
8;1;116131;19/05/1998;01/02/2000;N;S;01/02/2000;20;10;0
8;1;116131;19/05/1999;05/02/2001;N;S;01/02/2001;20;10;0
8;1;116131;19/05/2000;01/02/2002;N;S;01/02/2002;30;0;0
8;1;116131;19/05/2001;03/02/2003;N;S;01/02/2003;30;0;0
8;1;116131;19/05/2002;02/02/2004;N;S;01/02/2004;30;0;0
8;1;116131;19/05/2003;24/01/2005;N;S;01/01/2005;30;0;0
8;1;116131;19/05/2004;23/01/2006;N;S;19/01/2006;30;0;0
276;1;116131;19/05/2005;29/01/2007;N;S;26/01/2007;10;10;0
276;1;116131;19/05/2005;09/05/2007;N;S;07/05/2007;10;0;0
276;1;116131;19/05/2006;06/02/2008;N;S;04/02/2008;20;10;0
276;1;116131;19/05/2007;05/01/2009;N;S;31/12/2008;20;10;0
276;1;116131;19/05/2008;25/01/2010;N;S;21/01/2010;20;10;0
276;1;116131;19/05/2009;10/01/2011;N;S;06/01/2011;30;0;0
276;1;116131;19/05/2010;30/01/2012;N;S;27/01/2012;20;10;0
276;1;116131;19/05/2011;21/01/2013;N;S;18/01/2013;20;10;0
276;1;116131;19/05/2012;03/02/2014;N;S;31/01/2014;20;10;0
276;1;116131;19/05/2013;15/01/2015;N;S;13/01/2015;30;0;0
276;1;116131;19/05/2014;18/01/2016;N;S;15/01/2016;20;10;0
276;1;116131;19/05/2015;23/01/2017;N;S;20/01/2017;20;10;0
276;1;116131;19/05/2016;12/03/2018;N;S;09/03/2018;20;10;0
8;1;116203;19/05/1995;02/01/1997;N;S;01/01/1997;30;0;0
8;1;116203;19/05/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;116203;19/05/1997;02/01/1999;N;S;01/01/1999;30;0;0
8;1;116203;19/05/1998;03/01/2000;N;S;01/01/2000;30;0;0
8;1;116203;19/05/1999;02/01/2001;N;S;01/01/2001;30;0;0
8;1;116203;19/05/2000;02/01/2002;N;S;01/01/2002;30;0;0
8;1;116203;19/05/2001;02/01/2003;N;S;01/01/2003;30;0;0
8;1;116203;19/05/2002;02/01/2004;N;S;01/01/2004;30;0;0
8;1;116203;19/05/2003;03/01/2005;N;S;01/01/2005;30;0;0
8;1;116203;19/05/2004;02/01/2006;N;S;29/12/2005;30;0;0
8;1;116203;19/05/2005;02/01/2007;N;S;28/12/2006;30;0;0
8;1;116203;19/05/2006;07/01/2008;N;S;03/01/2008;30;0;0
8;1;116360;27/05/1995;02/12/1996;N;S;01/12/1996;30;0;0
8;1;116360;27/05/1996;02/01/1998;N;S;01/01/1998;30;0;0
8;1;116360;27/05/1997;02/12/1998;N;S;01/12/1998;30;0;0
8;1;119636;12/08/1995;03/03/1997;N;S;01/03/1997;30;0;0
8;1;119636;12/08/1996;16/03/1998;N;S;01/03/1998;20;10;0
8;1;121827;22/09/1995;01/04/1997;N;S;01/04/1997;20;10;0
8;1;121827;22/09/1996;06/02/1998;N;S;01/02/1998;30;0;0
8;1;121827;22/09/1997;11/05/1999;N;S;01/05/1999;20;10;0
8;1;121827;22/09/1998;13/03/2000;N;S;01/03/2000;20;10;0
8;1;121827;22/09/1999;01/03/2001;N;S;01/03/2001;30;0;0
8;1;121827;22/09/2000;02/05/2002;N;S;01/05/2002;30;0;0
8;1;121827;22/09/2001;03/03/2003;N;S;01/03/2003;30;0;0
8;1;121827;22/09/2002;20/02/2004;N;S;01/02/2004;30;0;0
8;1;121827;22/09/2003;15/02/2005;N;S;01/02/2005;30;0;0
8;1;121827;22/09/2004;26/01/2006;N;S;24/01/2006;30;0;0
8;1;121827;22/09/2005;12/02/2007;N;S;09/02/2007;20;10;0
8;1;121827;22/09/2006;04/08/2008;N;S;31/07/2008;30;0;0
8;1;121827;22/09/2007;09/02/2009;N;S;05/02/2009;20;10;0
8;1;121827;22/09/2008;25/01/2010;N;S;21/01/2010;30;0;0
8;1;121827;22/09/2009;20/12/2010;N;S;16/12/2010;30;0;0
8;1;121827;22/09/2010;05/12/2011;N;S;02/12/2011;30;0;0
8;1;121827;22/09/2011;10/12/2012;N;S;07/12/2012;30;0;0
8;1;121827;22/09/2012;02/06/2014;N;S;30/05/2014;30;0;0
8;1;121827;22/09/2013;09/02/2015;N;S;06/02/2015;30;0;0
8;1;121827;22/09/2014;18/01/2016;N;S;15/01/2016;30;0;0
8;1;121827;25/08/2016;29/01/2018;N;S;26/01/2018;30;0;0
8;1;121827;25/08/2017;17/12/2018;N;S;14/12/2018;30;0;0
8;1;121827;25/08/2018;06/01/2020;N;S;03/01/2020;30;0;0
8;1;121827;25/08/2019;06/04/2020;N;S;05/05/2020;15;0;0
8;1;121827;25/08/2019;04/01/2021;N;S;31/12/2020;15;0;0
8;1;121827;25/08/2020;27/12/2021;N;S;23/12/2021;30;0;0
8;1;121827;25/08/2021;05/12/2022;N;S;01/12/2022;30;0;0
8;1;121827;25/08/2022;22/01/2024;N;S;18/01/2024;30;0;0
8;1;125024;05/11/1995;16/01/1997;N;S;01/01/1997;30;0;0
