CODIGO_CIDADE;NOME_CIDADE;COD_UF;CODIGO_BAIRRO;NOME_BAIRRO;CEP_BAIRRO
3304557;RIO DE JANEIRO;RJ;7565;JACAREPAGUA;22775024
3509502;CAMPINAS;SP;4757;NOVO CHAPADAO;13077017
4103156;BOM JESUS DO SUL;PR;5050;INTERIOR;85708000
4103156;BOM JESUS DO SUL;PR;7841;CENTRO;86708000
4104501;CAPANEMA;PR;4472;CENTRO;85760000
4104501;CAPANEMA;PR;4472;CENTRO;97670000
4104501;CAPANEMA;PR;4501;SAO CRISTOVAO;85750000
4104501;CAPANEMA;PR;4501;SAO CRISTOVAO;85760000
4104501;CAPANEMA;PR;4525;INTERIOR;85760000
4104501;CAPANEMA;PR;4852;SAO JOSE OPERARIO;85760000
4104501;CAPANEMA;PR;4861;ZONA RURAL;85760000
4104501;CAPANEMA;PR;5650;COHABE;85760000
4104501;CAPANEMA;PR;5745;COHAB;85760000
4104501;CAPANEMA;PR;6564;SANTO EXPEDITO;85760000
4104501;CAPANEMA;PR;7022;SAO JOSE;85760000
4104501;CAPANEMA;PR;7031;SANTA CRUZ;85760128
4104501;CAPANEMA;PR;7052;VILA CRISTO REI;85760000
4104501;CAPANEMA;PR;7344;SANTA BARBARA;85760000
4104501;CAPANEMA;PR;8227;ALTO FARADAY;85760000
4104808;CASCAVEL;PR;289;CENTRO;85801150
4104808;CASCAVEL;PR;289;CENTRO;85806040
4104808;CASCAVEL;PR;289;CENTRO;85820971
4104808;CASCAVEL;PR;289;CENTRO;85816580
4104808;CASCAVEL;PR;289;CENTRO;85806030
4104808;CASCAVEL;PR;289;CENTRO;85806130
4104808;CASCAVEL;PR;289;CENTRO;85810170
4104808;CASCAVEL;PR;289;CENTRO;85811020
4104808;CASCAVEL;PR;289;CENTRO;85801290
4104808;CASCAVEL;PR;289;CENTRO;85800000
4104808;CASCAVEL;PR;289;CENTRO;85810110
4104808;CASCAVEL;PR;289;CENTRO;96800000
4104808;CASCAVEL;PR;289;CENTRO;85812040
4104808;CASCAVEL;PR;289;CENTRO;86530000
4104808;CASCAVEL;PR;289;CENTRO;85801460
4104808;CASCAVEL;PR;289;CENTRO;85801140
4104808;CASCAVEL;PR;411;P. SAO PAULO;85807240
4104808;CASCAVEL;PR;816;COQUEIRAL;85802100
4104808;CASCAVEL;PR;816;COQUEIRAL;85807450
4104808;CASCAVEL;PR;816;COQUEIRAL;88500000
4104808;CASCAVEL;PR;816;COQUEIRAL;85807060
4104808;CASCAVEL;PR;816;COQUEIRAL;85817000
4104808;CASCAVEL;PR;816;COQUEIRAL;85817020
4104808;CASCAVEL;PR;825;STA. FELICIDADE;85800000
4104808;CASCAVEL;PR;825;STA. FELICIDADE;85803337
4104808;CASCAVEL;PR;825;STA. FELICIDADE;95806000
4104808;CASCAVEL;PR;879;PETROPOLIS;85815410
4104808;CASCAVEL;PR;898;NOVA CIDADE;85815030
4104808;CASCAVEL;PR;939;STA.FELICIDADE;85803350
4104808;CASCAVEL;PR;939;STA.FELICIDADE;85815310
4104808;CASCAVEL;PR;993;SAO CRISTOVAO;85808630
4104808;CASCAVEL;PR;993;SAO CRISTOVAO;85800000
4104808;CASCAVEL;PR;993;SAO CRISTOVAO;85808650
4104808;CASCAVEL;PR;993;SAO CRISTOVAO;85802570
4104808;CASCAVEL;PR;1082;JARDIM ACACIA;85806220
4104808;CASCAVEL;PR;1595;JARDIM UNIAO;85800000
4104808;CASCAVEL;PR;1595;JARDIM UNIAO;89560000
4104808;CASCAVEL;PR;1661;CANCELLI;98652000
4104808;CASCAVEL;PR;1841;XIV DE NOVEMBRO;87600000
4104808;CASCAVEL;PR;1948;SOCIAL;85807660
4104808;CASCAVEL;PR;1968;PARQUE VERDE;85817440
4104808;CASCAVEL;PR;1968;PARQUE VERDE;85817090
4104808;CASCAVEL;PR;1997;14 DE NOVEMBRO;89450000
4104808;CASCAVEL;PR;2087;GUARUJA;85803320
4104808;CASCAVEL;PR;2087;GUARUJA;85803340
4104808;CASCAVEL;PR;2122;PACAEMBU;85800290
4104808;CASCAVEL;PR;2140;MORUMBI;85811690
4104808;CASCAVEL;PR;2256;PAULO GODOY;85806746
4104808;CASCAVEL;PR;2256;PAULO GODOY;85806970
4104808;CASCAVEL;PR;2291;ALTO ALEGRE;85805070
4104808;CASCAVEL;PR;2291;ALTO ALEGRE;85805080
4104808;CASCAVEL;PR;2329;JARDIM CRISTAL;85817250
4104808;CASCAVEL;PR;2341;CANCELI;85801410
4104808;CASCAVEL;PR;2395;PAULO GOODY;85806970
4104808;CASCAVEL;PR;2409;CATARATAS;85812580
4104808;CASCAVEL;PR;2410;FLORESTA;85810300
4104808;CASCAVEL;PR;2415;UNIAO;85815050
4104808;CASCAVEL;PR;2714;JARDIM PANORAMICO;85814140
4104808;CASCAVEL;PR;2747;CAUTRY;85802440
4104808;CASCAVEL;PR;2894;PARQUE SAO PAULO;85803195
4104808;CASCAVEL;PR;2919;XV DE NOVEMBRO;85804110
4104808;CASCAVEL;PR;2940;VILA TOLENTINO;85806130
4104808;CASCAVEL;PR;3123;NEVA;85801180
4104808;CASCAVEL;PR;3123;NEVA;85804130
4104808;CASCAVEL;PR;3304;CARAVELLI;85812290
4104808;CASCAVEL;PR;3338;VERDE;85807670
4104808;CASCAVEL;PR;3535;MARIA LUIZA;85819730
4104808;CASCAVEL;PR;3535;MARIA LUIZA;85819540
4104808;CASCAVEL;PR;3630;PAULO GODOI;85800000
4104808;CASCAVEL;PR;3957;SANTOS DUMONT;85800000
4104808;CASCAVEL;PR;4286;BRASILIA;85815380
4104808;CASCAVEL;PR;4473;CANADA;85811270
4104808;CASCAVEL;PR;4866;JARDIM UNIVERSITÁRIO;85819230
4104808;CASCAVEL;PR;4928;CIRO NARDI;85819740
4104808;CASCAVEL;PR;4928;CIRO NARDI;85802100
4104808;CASCAVEL;PR;4928;CIRO NARDI;85802030
4104808;CASCAVEL;PR;5389;JARDIM PRESIDENTE;85818180
4104808;CASCAVEL;PR;5666;JARDIM VENEZA;85818157
4104808;CASCAVEL;PR;5666;JARDIM VENEZA;85818158
4104808;CASCAVEL;PR;5835;FACULDADE;85803010
4104808;CASCAVEL;PR;7076;PARDIM PINHEIROS;85811700
4104808;CASCAVEL;PR;8236;ESMERALDA;85806768
4104808;CASCAVEL;PR;8237;MONTREAL;86801616
4104808;CASCAVEL;PR;8238;PADOVANI;85803126
4104808;CASCAVEL;PR;8269;VISTA LINDA;85811627
4105805;COLOMBO;PR;732;ATUBA;83413270
4105805;COLOMBO;PR;732;ATUBA;83400000
4105805;COLOMBO;PR;982;GUARANI;83409170
4105805;COLOMBO;PR;982;GUARANI;89560120
4106506;CORONEL VIVIDA;PR;4552;CENTRO;85550970
4106506;CORONEL VIVIDA;PR;4552;CENTRO;85550000
4106506;CORONEL VIVIDA;PR;4584;SCHIARINI;85550000
4106506;CORONEL VIVIDA;PR;4585;FRIZON;85550000
4106506;CORONEL VIVIDA;PR;4630;MADALOZO;85550000
4106506;CORONEL VIVIDA;PR;4734;ANDRADE;85550000
4106506;CORONEL VIVIDA;PR;4744;CANDIDO INACIO DE LIMA;85550000
4106506;CORONEL VIVIDA;PR;4769;INDUSTRIAL;85550000
4106506;CORONEL VIVIDA;PR;4820;PRIMAVERA 2;85550000
4106506;CORONEL VIVIDA;PR;5318;BURGUER;85550000
4106506;CORONEL VIVIDA;PR;5419;SAO CRISTOVAO;85550000
4106506;CORONEL VIVIDA;PR;5531;IMARIBO;85550000
4106506;CORONEL VIVIDA;PR;5705;LIDER;85550000
4106506;CORONEL VIVIDA;PR;5759;SCHIAVINI;85550000
4106506;CORONEL VIVIDA;PR;5889;FLEK;85550000
4106506;CORONEL VIVIDA;PR;6160;II IRMÃOS;85550970
4106506;CORONEL VIVIDA;PR;6399;CAMILOTTI;85550000
4106506;CORONEL VIVIDA;PR;7297;BERGER;85550000
4106506;CORONEL VIVIDA;PR;7365;JARDIM MARIA DA LUZ;85550000
4106506;CORONEL VIVIDA;PR;7721;JARDIM PRIMAVERA;85550000
4106506;CORONEL VIVIDA;PR;7816;JARDIM PRIMAVERA I;85550000
4106506;CORONEL VIVIDA;PR;7817;INTERIOR;85550000
4106506;CORONEL VIVIDA;PR;7869;BELA VISTA;85550000
4106506;CORONEL VIVIDA;PR;8220;LISBOA;85550000
4106902;CURITIBA;PR;314;UBERABA;80215090
4106902;CURITIBA;PR;314;UBERABA;89500000
4106902;CURITIBA;PR;508;ALTO;82820260
4106902;CURITIBA;PR;508;ALTO;82840340
4106902;CURITIBA;PR;508;ALTO;82820080
4106902;CURITIBA;PR;536;COJURU;82940160
4106902;CURITIBA;PR;575;SANTA CANDIDA;82620460
4106902;CURITIBA;PR;575;SANTA CANDIDA;82640460
4106902;CURITIBA;PR;592;JARDIM JALISCO;83410310
4106902;CURITIBA;PR;688;ABRANCHES;82130000
4106902;CURITIBA;PR;688;ABRANCHES;82130290
4106902;CURITIBA;PR;689;PINHAIS;83326140
4106902;CURITIBA;PR;735;PORTAO;80320330
4106902;CURITIBA;PR;735;PORTAO;85632000
4106902;CURITIBA;PR;737;ITATUQUARA;85140080
4106902;CURITIBA;PR;766;CAPAO RASO;80001000
4106902;CURITIBA;PR;818;ALTO BOQUEIRAO;81770140
4106902;CURITIBA;PR;818;ALTO BOQUEIRAO;81770020
4106902;CURITIBA;PR;818;ALTO BOQUEIRAO;81700000
4106902;CURITIBA;PR;818;ALTO BOQUEIRAO;80010000
4106902;CURITIBA;PR;891;CAJURU;82960690
4106902;CURITIBA;PR;925;SITIO CERCADO;81910000
4106902;CURITIBA;PR;926;JARDIM DAS AMER;80010010
4106902;CURITIBA;PR;1052;TARUMA;82820060
4106902;CURITIBA;PR;1077;STA.CANDIDA;82640370
4106902;CURITIBA;PR;1207;CAMPO COMPRIDO;81230260
4106902;CURITIBA;PR;1207;CAMPO COMPRIDO;81230270
4106902;CURITIBA;PR;1244;PINHEIRINHO;82590100
4106902;CURITIBA;PR;1244;PINHEIRINHO;85920020
4106902;CURITIBA;PR;1248;CERCADO VITORIA;81900090
4106902;CURITIBA;PR;1349;XAXIM;99780000
4106902;CURITIBA;PR;1611;CENTRO;80020000
4106902;CURITIBA;PR;1611;CENTRO;80060130
4106902;CURITIBA;PR;1611;CENTRO;83510000
4106902;CURITIBA;PR;1676;SAO BRAZ;96853000
4106902;CURITIBA;PR;7077;ALTO TARUMA;82820120
4106902;CURITIBA;PR;7260;SEMINARIO;80740510
4106902;CURITIBA;PR;7261;CRISTO REI;88400010
4106902;CURITIBA;PR;7262;GUABIROTUBA;81510350
4107207;DOIS VIZINHOS;PR;3172;SAO FCO DE ASSIS;85660000
4107207;DOIS VIZINHOS;PR;3534;SAGRADA FAMILIA;85660000
4107207;DOIS VIZINHOS;PR;3541;SANTA LUZIA;85660000
4107207;DOIS VIZINHOS;PR;3558;CENTRO;85660000
4107207;DOIS VIZINHOS;PR;3558;CENTRO;89660000
4107207;DOIS VIZINHOS;PR;3563;SAO FRANC DE ASSIS;85660000
4107207;DOIS VIZINHOS;PR;3563;SAO FRANC DE ASSIS;89660000
4107207;DOIS VIZINHOS;PR;3651;CENTRO SUL;85660000
4107207;DOIS VIZINHOS;PR;3829;SAO FRANCISCO XAVIER;85660000
4107207;DOIS VIZINHOS;PR;3905;SAO JUDAS;85660000
4107207;DOIS VIZINHOS;PR;3940;SAO FRANCISCO ASSIS;85660000
4107207;DOIS VIZINHOS;PR;4006;CONCORDIA;85660000
4107207;DOIS VIZINHOS;PR;4065;CENTRO NORTE;85660000
4107207;DOIS VIZINHOS;PR;4122;DAS TORRES;85660000
4107207;DOIS VIZINHOS;PR;4226;MARGARIDA GALVAN;85660000
4107207;DOIS VIZINHOS;PR;4951;SAO FRANCISCO DE ASSIS;85660000
4107207;DOIS VIZINHOS;PR;5026;NS DE LOURDES;85660000
4107207;DOIS VIZINHOS;PR;5207;DA LUZ;85660000
4107207;DOIS VIZINHOS;PR;6077;NOSSA SENHORA DE LURDES;85660000
4107207;DOIS VIZINHOS;PR;6079;JARDIN ITALIA;85660000
4107207;DOIS VIZINHOS;PR;6208;JARDIM MARCANTE;85660000
4107207;DOIS VIZINHOS;PR;6312;MAZURANA;85660000
4107207;DOIS VIZINHOS;PR;6834;JARDIM ITALIA;85660000
4107207;DOIS VIZINHOS;PR;7005;JARDIM DA COLINA;85660000
4107207;DOIS VIZINHOS;PR;7296;SAO JUDAS TADEU;85660000
4107207;DOIS VIZINHOS;PR;7328;LOTEAMENTO ROMANI;85660000
4107207;DOIS VIZINHOS;PR;7440;JARDIM CONCORDIA;85660000
4107207;DOIS VIZINHOS;PR;7556;VALE DO COUTRY;85660000
4107207;DOIS VIZINHOS;PR;7563;ALGO DA COLINA;85660000
4107207;DOIS VIZINHOS;PR;7588;SAO FRANCISCO DE ASSIS;85660000
4107207;DOIS VIZINHOS;PR;7655;ALTO DO ZACARIAS;85660000
4107207;DOIS VIZINHOS;PR;7687;NOSSA SENHORA DA SALETE;85660000
4107207;DOIS VIZINHOS;PR;7751;RURAL;85660000
4107207;DOIS VIZINHOS;PR;7922;NOSSA SENHORA DAS GRACAS;85660000
4107207;DOIS VIZINHOS;PR;7929;VITORIA;85660000
4107207;DOIS VIZINHOS;PR;7991;VERDES CAMPOS;85660000
4107207;DOIS VIZINHOS;PR;8124;MORADA DO SOL;85660000
4107207;DOIS VIZINHOS;PR;8127;MORADA NOVA;85660000
4107207;DOIS VIZINHOS;PR;8272;ALVORADA;85660000
4107207;DOIS VIZINHOS;PR;8280;NOSSA SENHORA APARECIDA;85660000
4109401;GUARAPUAVA;PR;149;CONRADINHO;85055400
4109401;GUARAPUAVA;PR;149;CONRADINHO;85045760
4109401;GUARAPUAVA;PR;149;CONRADINHO;85010240
4109401;GUARAPUAVA;PR;149;CONRADINHO;85055390
4109401;GUARAPUAVA;PR;149;CONRADINHO;85055220
4109401;GUARAPUAVA;PR;212;RECANTO FELIZ;85060450
4109401;GUARAPUAVA;PR;212;RECANTO FELIZ;85063040
4109401;GUARAPUAVA;PR;296;PINHEIRO;85025120
4109401;GUARAPUAVA;PR;403;DOS ESTADOS;85035560
4109401;GUARAPUAVA;PR;403;DOS ESTADOS;85100970
4109401;GUARAPUAVA;PR;403;DOS ESTADOS;85035170
4109401;GUARAPUAVA;PR;403;DOS ESTADOS;85023270
4109401;GUARAPUAVA;PR;739;JARDIM VENEZA;85025220
4109401;GUARAPUAVA;PR;810;CRISTO REI;85060090
4109401;GUARAPUAVA;PR;810;CRISTO REI;85060100
4109401;GUARAPUAVA;PR;810;CRISTO REI;85060140
4109401;GUARAPUAVA;PR;810;CRISTO REI;85060410
4109401;GUARAPUAVA;PR;810;CRISTO REI;99649731
4109401;GUARAPUAVA;PR;952;CENTRO;85035280
4109401;GUARAPUAVA;PR;952;CENTRO;85010010
4109401;GUARAPUAVA;PR;952;CENTRO;85010210
4109401;GUARAPUAVA;PR;952;CENTRO;85030000
4109401;GUARAPUAVA;PR;952;CENTRO;85010290
4109401;GUARAPUAVA;PR;952;CENTRO;85015250
4109401;GUARAPUAVA;PR;952;CENTRO;85010280
4109401;GUARAPUAVA;PR;952;CENTRO;85001050
4109401;GUARAPUAVA;PR;952;CENTRO;85025010
4109401;GUARAPUAVA;PR;952;CENTRO;84010060
4109401;GUARAPUAVA;PR;952;CENTRO;85025410
4109401;GUARAPUAVA;PR;952;CENTRO;85010260
4109401;GUARAPUAVA;PR;952;CENTRO;85010130
4109401;GUARAPUAVA;PR;952;CENTRO;85065010
4109401;GUARAPUAVA;PR;952;CENTRO;85010050
4109401;GUARAPUAVA;PR;952;CENTRO;85010310
4109401;GUARAPUAVA;PR;952;CENTRO;85010970
4109401;GUARAPUAVA;PR;952;CENTRO;85015080
4109401;GUARAPUAVA;PR;952;CENTRO;85010240
4109401;GUARAPUAVA;PR;952;CENTRO;85010320
4109401;GUARAPUAVA;PR;952;CENTRO;85100000
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050060
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050250
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85055230
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050390
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85060130
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050010
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050000
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050340
4109401;GUARAPUAVA;PR;974;PRIMAVERA;85050350
4109401;GUARAPUAVA;PR;1037;SANTANA;85070120
4109401;GUARAPUAVA;PR;1037;SANTANA;85010330
4109401;GUARAPUAVA;PR;1037;SANTANA;85070240
4109401;GUARAPUAVA;PR;1037;SANTANA;85070000
4109401;GUARAPUAVA;PR;1037;SANTANA;85070460
4109401;GUARAPUAVA;PR;1037;SANTANA;85010050
4109401;GUARAPUAVA;PR;1037;SANTANA;89450021
4109401;GUARAPUAVA;PR;1037;SANTANA;85070110
4109401;GUARAPUAVA;PR;1037;SANTANA;85070270
4109401;GUARAPUAVA;PR;1037;SANTANA;85070020
4109401;GUARAPUAVA;PR;1037;SANTANA;85070360
4109401;GUARAPUAVA;PR;1037;SANTANA;85070600
4109401;GUARAPUAVA;PR;1037;SANTANA;85070260
4109401;GUARAPUAVA;PR;1037;SANTANA;85070190
4109401;GUARAPUAVA;PR;1037;SANTANA;85070555
4109401;GUARAPUAVA;PR;1037;SANTANA;85065130
4109401;GUARAPUAVA;PR;1037;SANTANA;85070200
4109401;GUARAPUAVA;PR;1037;SANTANA;85070330
4109401;GUARAPUAVA;PR;1106;TANCREDO NEVES;85020350
4109401;GUARAPUAVA;PR;1106;TANCREDO NEVES;85100970
4109401;GUARAPUAVA;PR;1106;TANCREDO NEVES;85020430
4109401;GUARAPUAVA;PR;1106;TANCREDO NEVES;85020380
4109401;GUARAPUAVA;PR;1306;SAO VICENTE;85100970
4109401;GUARAPUAVA;PR;1306;SAO VICENTE;85025180
4109401;GUARAPUAVA;PR;1308;BONSUCESSO;85055170
4109401;GUARAPUAVA;PR;1308;BONSUCESSO;85055080
4109401;GUARAPUAVA;PR;1308;BONSUCESSO;85045010
4109401;GUARAPUAVA;PR;1308;BONSUCESSO;85035390
4109401;GUARAPUAVA;PR;1308;BONSUCESSO;85045120
4109401;GUARAPUAVA;PR;1308;BONSUCESSO;85035170
4109401;GUARAPUAVA;PR;1365;BOTEL;86010020
4109401;GUARAPUAVA;PR;1634;ALTO XV;85065580
4109401;GUARAPUAVA;PR;1634;ALTO XV;85065005
4109401;GUARAPUAVA;PR;1634;ALTO XV;85065020
4109401;GUARAPUAVA;PR;1634;ALTO XV;85065170
4109401;GUARAPUAVA;PR;1635;BATEL;85035170
4109401;GUARAPUAVA;PR;1635;BATEL;85015340
4109401;GUARAPUAVA;PR;1635;BATEL;85060530
4109401;GUARAPUAVA;PR;1635;BATEL;85015550
4109401;GUARAPUAVA;PR;1635;BATEL;85010917
4109401;GUARAPUAVA;PR;1635;BATEL;85100970
4109401;GUARAPUAVA;PR;1635;BATEL;85020060
4109401;GUARAPUAVA;PR;1635;BATEL;85015300
4109401;GUARAPUAVA;PR;1635;BATEL;85015190
4109401;GUARAPUAVA;PR;1635;BATEL;85015390
4109401;GUARAPUAVA;PR;2175;PARQUE DAS ARVORES;85055390
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015250
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015440
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015390
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015450
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015070
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015230
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015080
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015400
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85027020
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015420
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015430
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015410
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015210
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015020
4109401;GUARAPUAVA;PR;2210;SANTA CRUZ;85015220
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85030360
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040005
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040270
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040100
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85010970
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040080
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040320
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040380
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85060210
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040030
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040130
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85035170
4109401;GUARAPUAVA;PR;2212;VILA CARLI;85040290
4109401;GUARAPUAVA;PR;2213;M. ALTO;85070240
4109401;GUARAPUAVA;PR;2215;CUPERTINOPOLIS;85100970
4109401;GUARAPUAVA;PR;2220;CONRRADINHO;85055230
4109401;GUARAPUAVA;PR;2220;CONRRADINHO;85023270
4109401;GUARAPUAVA;PR;2222;STA. CRUZ;99060170
4109401;GUARAPUAVA;PR;2231;M. STA CRUZ;85017070
4109401;GUARAPUAVA;PR;2259;VILA KENEDI;85070440
4109401;GUARAPUAVA;PR;2305;JR. ARAUCARIA;85100970
4109401;GUARAPUAVA;PR;2342;TRANCREDO NEVES;85020440
4109401;GUARAPUAVA;PR;2342;TRANCREDO NEVES;85020350
4109401;GUARAPUAVA;PR;2526;PIQUENA;85015350
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067070
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85065485
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85065710
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067100
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;89065720
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85065690
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067444
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067030
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85020350
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85065350
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067430
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067000
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067460
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067230
4109401;GUARAPUAVA;PR;2618;MORRO ALTO;85067470
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020450
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85022300
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85023360
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020530
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85023320
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020100
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020440
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020717
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85303150
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85022220
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020500
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85022440
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020230
4109401;GUARAPUAVA;PR;2642;BOQUEIRAO;85020040
4109401;GUARAPUAVA;PR;2767;BOM SUCESSO;85060340
4109401;GUARAPUAVA;PR;2767;BOM SUCESSO;85055070
4109401;GUARAPUAVA;PR;2806;VILA BELA;85100970
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027430
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027000
4109401;GUARAPUAVA;PR;2806;VILA BELA;85100000
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027240
4109401;GUARAPUAVA;PR;2806;VILA BELA;85065487
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027460
4109401;GUARAPUAVA;PR;2806;VILA BELA;85025400
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027170
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027290
4109401;GUARAPUAVA;PR;2806;VILA BELA;85027450
4109401;GUARAPUAVA;PR;2806;VILA BELA;85063000
4109401;GUARAPUAVA;PR;2826;SAO JOAO;85022110
4109401;GUARAPUAVA;PR;2864;JARDIM PINHEIRINHO;85025040
4109401;GUARAPUAVA;PR;2947;XARQUINHO;85910000
4109401;GUARAPUAVA;PR;2947;XARQUINHO;85053220
4109401;GUARAPUAVA;PR;2950;JARDIM ARAUCARIA;85070440
4109401;GUARAPUAVA;PR;3010;JARDIM CARVALHO;85020280
4109401;GUARAPUAVA;PR;3143;BON SUCESSO;85055070
4109401;GUARAPUAVA;PR;3207;VILA KAREN;85060530
4109401;GUARAPUAVA;PR;3314;BELA;85027050
4109401;GUARAPUAVA;PR;3365;PLANALTO;85027310
4109401;GUARAPUAVA;PR;3586;TRIANON;85012230
4109401;GUARAPUAVA;PR;3586;TRIANON;85012060
4109401;GUARAPUAVA;PR;3586;TRIANON;85015020
4109401;GUARAPUAVA;PR;3586;TRIANON;85015080
4109401;GUARAPUAVA;PR;3586;TRIANON;85022410
4109401;GUARAPUAVA;PR;3684;CASCAVEL;85025190
4109401;GUARAPUAVA;PR;3684;CASCAVEL;85015370
4109401;GUARAPUAVA;PR;3684;CASCAVEL;85025210
4109401;GUARAPUAVA;PR;3856;INDUSTRIAL;85045440
4109401;GUARAPUAVA;PR;3856;INDUSTRIAL;85020350
4109401;GUARAPUAVA;PR;3856;INDUSTRIAL;85053170
4109401;GUARAPUAVA;PR;3856;INDUSTRIAL;85053523
4109401;GUARAPUAVA;PR;3856;INDUSTRIAL;85053000
4109401;GUARAPUAVA;PR;3856;INDUSTRIAL;85053100
4109401;GUARAPUAVA;PR;3973;VELA BELA;85100970
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85060430
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85060340
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85010050
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85070000
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85010970
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85060230
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85060080
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85065230
4109401;GUARAPUAVA;PR;4009;SAO CRISTOVAO;85060670
4109401;GUARAPUAVA;PR;4950;ALDEIA FEROZ II;85053518
4109401;GUARAPUAVA;PR;4950;ALDEIA FEROZ II;85100000
4109401;GUARAPUAVA;PR;5647;JARDIM DAS AMERICAS;85030140
4109401;GUARAPUAVA;PR;5647;JARDIM DAS AMERICAS;85030550
4109401;GUARAPUAVA;PR;5647;JARDIM DAS AMERICAS;85030130
4109401;GUARAPUAVA;PR;5647;JARDIM DAS AMERICAS;85030280
4109401;GUARAPUAVA;PR;5647;JARDIM DAS AMERICAS;85030480
4109401;GUARAPUAVA;PR;6220;ALTO DA XV;85065240
4109401;GUARAPUAVA;PR;6336;PALMEIRINHA;85118000
4109401;GUARAPUAVA;PR;6455;VILA PALMA;85118000
4109401;GUARAPUAVA;PR;7637;RESIDENCIAL;85064050
